,highly_variable,highly_variable_rank,means,variances,variances_norm,highly_variable_nbatches
ENSMUSG00000043241,True,17668.5,1.117382848741437,2.684509757950359,0.734464557305005,2
ENSMUSG00000045319,True,4991.5,0.04364664238026894,0.0878175366775166,1.0926137135281477,2
ENSMUSG00000039063,True,17214.0,0.009655310503614558,0.011121326548700048,0.7403066705510533,2
ENSMUSG00000118578,True,11083.0,0.0001203511555604364,0.0001231768310004253,0.8726054100138745,2
ENSMUSG00000039046,True,4628.5,0.3659065649011061,0.7780708148011029,1.1450579849992923,2
ENSMUSG00000002107,True,5410.0,33.07823842830148,3044.2237194237277,1.080447434383227,2
ENSMUSG00000015619,True,777.5,0.0639387702549693,0.5240056659048261,3.7735075381903664,2
ENSMUSG00000025783,True,12163.5,0.000816423424003393,0.0008962277653341296,0.8448468105576681,2
ENSMUSG00000079602,True,12696.0,0.0016063388255431305,0.0018707323773145357,0.8283377589655618,2
ENSMUSG00000025782,True,14755.5,0.7583081349334081,1.490820083649254,0.7850889865410373,2
ENSMUSG00000025781,True,13974.5,1.7017234474819272,5.701834009867881,0.7985820724784809,2
ENSMUSG00000037262,True,14933.5,0.2286488529599994,0.28827741287795405,0.7761315095944957,2
ENSMUSG00000037254,True,2578.0,0.007341893846730614,0.017195365872154277,1.543523319874612,2
ENSMUSG00000025780,True,271.5,0.20113328896395288,2.9285901750304704,7.5574510528301335,2
ENSMUSG00000061186,True,1784.5,0.29323860817734626,0.962410148008434,1.9183174378122143,2
ENSMUSG00000026778,True,1351.0,0.28038269064001725,1.2214823036136593,2.4044753989284438,2
ENSMUSG00000026773,True,3632.0,0.2768113263099697,0.5928338920109467,1.2627074780501926,2
ENSMUSG00000037197,True,15020.0,0.34884900746390174,0.4989648054146898,0.7760435202822286,2
ENSMUSG00000091312,True,8358.5,4.6152360539400385e-06,4.61521529969795e-06,0.9329483125659737,2
ENSMUSG00000026770,True,6437.5,0.001925263470808987,0.0027582166167917465,1.0200642846543349,2
ENSMUSG00000023206,True,8616.5,0.12707247766699106,0.19547952423047946,0.9471687940765654,2
ENSMUSG00000058594,True,11255.0,0.38634839209909455,0.595942126973546,0.8454518240410418,2
ENSMUSG00000047909,True,16286.0,0.2581174901825645,0.3211878862536985,0.7550897766651372,2
ENSMUSG00000026768,True,1141.0,0.38673110167341357,1.8252167692799455,2.5026294730235357,2
ENSMUSG00000026767,True,10356.0,0.649087863680601,1.2719781637104512,0.861977103016113,2
ENSMUSG00000026730,True,8762.5,0.08206528736589781,0.12289308318150051,0.9156975181994153,2
ENSMUSG00000049630,True,369.5,1.5964714508598066,44.65354631922983,5.011580389954306,2
ENSMUSG00000026727,True,11171.0,0.5223720609230094,0.8955713446210786,0.8684172121392701,2
ENSMUSG00000026726,True,3003.0,0.0253770529516683,0.061110592622873924,1.552945188296451,2
ENSMUSG00000026723,True,14581.0,0.12060345513138512,0.1507321078300378,0.7789519632104513,2
ENSMUSG00000026728,True,306.5,0.10098716349012198,0.9997468347795708,6.216295540012445,2
ENSMUSG00000003418,True,1404.0,0.12624268189236987,0.4806578629960445,2.2299883960299796,2
ENSMUSG00000063275,True,5182.0,0.6419570872984917,1.4991218252109104,1.0658096290611123,2
ENSMUSG00000026718,True,14929.0,0.6499020386562705,1.2566076447616414,0.7882980367492773,2
ENSMUSG00000061531,True,13747.5,0.004226254492163093,0.004952985267966125,0.7918032492009598,2
ENSMUSG00000026712,True,66.5,0.044161655388134255,1.3251487250249805,15.289301558080133,2
ENSMUSG00000036949,True,640.5,0.4198012797694559,2.7787770649131893,3.5449437255872356,2
ENSMUSG00000057914,True,1570.5,4.919986362569158,121.21648865689968,2.240560470848174,2
ENSMUSG00000026707,True,14048.0,0.31143518220478583,0.4293448451262071,0.7993100461102577,2
ENSMUSG00000017418,True,6833.5,0.33309661511487443,0.5845529653343782,1.0178106855881752,2
ENSMUSG00000075520,True,6144.0,0.012475338071957921,0.021531481044862848,1.0956868994583893,2
ENSMUSG00000026748,True,4113.0,2.70568059821033,22.772138952291158,1.3528955729399863,2
ENSMUSG00000053702,True,4432.0,3.266530592151353,28.78167633613686,1.2132499820947342,2
ENSMUSG00000062651,True,6019.5,0.00016070488618591213,0.0003914409091453469,1.324802788754042,2
ENSMUSG00000054057,True,19822.0,0.03302367071734496,0.0371161407099593,0.6729512570639171,2
ENSMUSG00000054074,True,14724.5,0.13379521984617773,0.16221897755357106,0.7674228908190818,2
ENSMUSG00000026743,True,20283.5,2.4203333336489052,7.834760802568237,0.5934313391932171,2
ENSMUSG00000026740,True,16336.5,2.0726281946900644,7.586369010334611,0.7442153397490991,2
ENSMUSG00000051154,True,19160.5,0.6100568123724301,0.9335073471520046,0.7010417414807468,2
ENSMUSG00000026739,True,17685.5,0.23975038909990115,0.33416966872431914,0.7344416670374472,2
ENSMUSG00000037708,True,14884.0,0.03340093667990805,0.042615874192070996,0.770807661386896,2
ENSMUSG00000097638,True,19990.0,0.014798103540335743,0.0159632190196608,0.6680286035121543,2
ENSMUSG00000026737,True,5365.0,1.4991737544069588,6.914881928775215,1.2184605518423326,2
ENSMUSG00000037683,True,3762.0,0.012022216562969807,0.04082681502133498,1.723366301956512,2
ENSMUSG00000023094,True,5289.5,0.21726129052413934,0.38886010913552876,1.0517644734672715,2
ENSMUSG00000026735,True,9357.5,6.106312317520667e-05,6.271615329596432e-05,0.8988158133007218,2
ENSMUSG00000026734,True,12092.0,0.004111346948358585,0.004981989759182886,0.8217214508105004,2
ENSMUSG00000043415,True,10831.0,0.13276365541842913,0.24835119671147515,0.9454272716684737,2
ENSMUSG00000036617,True,1191.5,7.949776527903481,343.77736655522585,2.448829741245766,2
ENSMUSG00000036591,True,18258.5,2.067664685823131,6.658894531029433,0.6631146035336877,2
ENSMUSG00000026679,True,3118.5,0.041993677836642415,0.1445676958135715,1.6231336575683275,2
ENSMUSG00000048550,True,12041.5,0.23712041458547134,0.3199343828667536,0.8267231578469096,2
ENSMUSG00000045967,True,4491.5,5.9363218130729996,103.84428202302281,1.173512648052678,2
ENSMUSG00000025716,True,2355.5,0.010533270408337151,0.027369470651796176,1.6675563067700088,2
ENSMUSG00000026787,True,471.5,2.6889289480859313,106.13404265324176,4.234389784983957,2
ENSMUSG00000026786,True,906.0,0.14723597062911112,0.7338365078609657,2.941286491639012,2
ENSMUSG00000026784,True,7884.0,0.5453597233319827,1.0286268366218558,0.943039591615727,2
ENSMUSG00000058835,True,18485.0,1.4441770631761912,3.8230886630812684,0.7032670835504226,2
ENSMUSG00000026781,True,17605.5,1.0438407189733063,2.333052810283225,0.7368632612733786,2
ENSMUSG00000026779,True,16007.0,0.06604166114416199,0.08030797239109581,0.7403104474099174,2
ENSMUSG00000026775,True,18513.5,1.0253712543217544,2.1026228100022997,0.7147673757738284,2
ENSMUSG00000026774,True,13579.0,0.03752624767581446,0.04989179213048498,0.7961489102774237,2
ENSMUSG00000069132,True,750.0,0.04028899898133457,0.24095777394947543,3.2775566859517187,2
ENSMUSG00000026771,True,11667.5,0.48142911849464726,0.8009451637866107,0.8503131257764676,2
ENSMUSG00000026986,True,9811.5,0.21956796183602137,0.31710824747487854,0.8782171494444102,2
ENSMUSG00000061809,True,5623.5,0.00048187797978573943,0.0009471930300065303,1.4528429341870093,2
ENSMUSG00000026985,True,6587.0,1.0768884125860091e-05,1.1715484631385734e-05,0.9893704666240011,2
ENSMUSG00000044103,True,5198.5,8.922789704284076e-05,0.00010933764398391836,1.062671965830293,2
ENSMUSG00000026984,True,9502.0,2.0236035005737093e-05,2.047230670330147e-05,0.9074466823414875,2
ENSMUSG00000026983,True,5907.5,0.000494540294087575,0.0006545273300833794,1.0032618730617096,2
ENSMUSG00000046845,True,8469.0,7.100363159907752e-06,7.1003135849975005e-06,0.9271806026137583,2
ENSMUSG00000026981,True,2541.0,0.0001057954110826255,0.0002525250869353767,1.8039346696109835,2
ENSMUSG00000026979,True,13987.5,0.005108237936009633,0.006338435513044991,0.8025175498361796,2
ENSMUSG00000026976,True,895.0,0.018243081406136986,0.08477416461714794,2.8878558390437923,2
ENSMUSG00000004113,True,3870.0,2.0631047142624523,12.043579346142877,1.224626519483849,2
ENSMUSG00000036893,True,19923.0,1.3557339929412924,2.9556002625540434,0.6531953065947779,2
ENSMUSG00000026972,True,15262.0,0.09407780009921574,0.11441464400889927,0.7533543502373812,2
ENSMUSG00000026974,True,14995.0,0.1896643090305259,0.26169872740793054,0.7843936787448711,2
ENSMUSG00000026975,True,15929.5,0.271321798872273,0.34341784362752253,0.7607424148308495,2
ENSMUSG00000036850,True,11837.0,0.7360324022706015,1.4168918848212086,0.8278283261591437,2
ENSMUSG00000036833,True,2803.5,0.3111058436935521,0.8055904746066197,1.5035590957749032,2
ENSMUSG00000006476,True,5374.0,0.8243997352984614,2.237073584411355,1.042619176390966,2
ENSMUSG00000036813,True,10205.5,4.319387588943882e-05,4.390205168985709e-05,0.8933282330296062,2
ENSMUSG00000036805,True,10192.0,5.005756027734965e-05,5.100177564151525e-05,0.8943939368090087,2
ENSMUSG00000078202,True,7664.5,0.05636682464185768,0.09971640387872928,0.9535178028111669,2
ENSMUSG00000059555,True,18242.5,0.004566243548136675,0.005023248003105651,0.7190859314946139,2
ENSMUSG00000013465,True,16961.0,0.38360090657436824,0.5347281035259314,0.7479503141017716,2
ENSMUSG00000036770,True,10665.5,0.0002066205679533156,0.00021438830074069264,0.8638004218999902,2
ENSMUSG00000026969,True,16843.0,0.0026957712130449766,0.0028385587079712395,0.7393436072800421,2
ENSMUSG00000036752,True,3569.5,0.802112642054599,2.443379906309393,1.2787297816020877,2
ENSMUSG00000006469,True,9035.5,0.005313793449488963,0.007235317628598846,0.9094511532886846,2
ENSMUSG00000089953,True,7171.5,7.692060089900065e-06,7.928680632383761e-06,0.9657041124995993,2
ENSMUSG00000036731,True,17965.0,0.0019502330812546625,0.001997789202123923,0.7274647673318433,2
ENSMUSG00000044628,True,8886.5,0.7770534486937225,2.378291398956031,0.9084680795502613,2
ENSMUSG00000006471,True,18844.0,0.11002474239882457,0.1392349080907416,0.7040498119816399,2
ENSMUSG00000078201,True,20245.0,0.07330923785648556,0.07969675450703899,0.6592361077882023,2
ENSMUSG00000048707,True,7743.5,0.12295071685266462,0.26671206906426287,1.1161689119729958,2
ENSMUSG00000026966,True,17844.0,0.5796411050437194,1.0117576598854323,0.7145714013686953,2
ENSMUSG00000026965,True,16436.5,0.2794924234391508,0.36917673145901697,0.7565358167906192,2
ENSMUSG00000026963,True,10182.0,0.0005713425556005771,0.0006308959272597957,0.8664912879965403,2
ENSMUSG00000026961,True,13856.0,0.0004522931332861238,0.00046131909090780414,0.812094894471922,2
ENSMUSG00000026959,True,13227.5,3.6383369671414125,25.523785469183913,0.8115692476005274,2
ENSMUSG00000036646,True,15428.5,0.39351573535147744,0.5724104259496178,0.768185865850149,2
ENSMUSG00000026958,True,20234.0,0.07699562806972367,0.08344158743861392,0.6595949120364839,2
ENSMUSG00000026956,True,20528.0,0.03928157578832965,0.04215046756877049,0.6473278806157273,2
ENSMUSG00000026955,True,8288.5,0.012608943238750184,0.019014719138221062,0.9263697011549901,2
ENSMUSG00000015085,True,9559.0,0.036812897857015726,0.05518039368767432,0.8866118402261469,2
ENSMUSG00000015094,True,12994.5,1.046729028367371,2.706811055927259,0.8040446707671306,2
ENSMUSG00000036587,True,17635.0,0.001606220486157132,0.0016363024060815788,0.7335322599662295,2
ENSMUSG00000026944,True,7002.0,1.076510554926516,5.9388074356870435,1.2887567607118802,2
ENSMUSG00000047617,True,18548.0,0.5050764046411761,0.7834728895049766,0.7149340189405526,2
ENSMUSG00000015093,True,16193.5,0.0015184126617462728,0.0016020216685520658,0.7648359911189178,2
ENSMUSG00000015090,True,65.0,7.525001325401123,1916.8996305585922,18.06881683625909,2
ENSMUSG00000026943,True,9421.5,5.656622650726509e-05,5.8693142662966607e-05,0.9052387143790817,2
ENSMUSG00000015083,True,20314.0,0.009408454544421765,0.009714716868831815,0.6609375730451557,2
ENSMUSG00000015095,True,17048.5,0.28707111439726435,0.3995040591754749,0.7444880883728446,2
ENSMUSG00000026942,True,20409.0,0.05514426044510756,0.05914125794791043,0.6489754204741669,2
ENSMUSG00000015092,True,11433.0,1.2066257748862994,3.61039832988959,0.8372553557596707,2
ENSMUSG00000026941,True,20624.5,0.011778674106584971,0.012064303408748582,0.6460323040798122,2
ENSMUSG00000036504,True,15581.5,0.160406197575652,0.20045147060194232,0.7638064117839358,2
ENSMUSG00000029419,True,16369.0,0.22693778377784762,0.3351793793569691,0.76301182716598,2
ENSMUSG00000015087,True,20565.0,1.5409370254590622,3.7980039569997195,0.6311532692530496,2
ENSMUSG00000026940,True,17662.5,0.004322937770523836,0.004580928006124628,0.7356620575096562,2
ENSMUSG00000026939,True,5919.0,0.20866417081012303,0.5024965396020797,1.1386960050939225,2
ENSMUSG00000026938,True,2135.0,0.002353060351193429,0.0059545086480631065,2.023294253300861,2
ENSMUSG00000036449,True,9825.0,6.804514694911595e-05,7.11173492590361e-05,0.8985136738215121,2
ENSMUSG00000026937,True,7419.5,4.9702542119354264e-06,5.206908896687822e-06,0.9752344021984121,2
ENSMUSG00000045684,True,9452.0,4.804579071537579e-05,5.064695480286603e-05,0.9143770289913972,2
ENSMUSG00000047356,True,8284.0,2.603466491966176e-05,2.7454062996762787e-05,0.9346547159907586,2
ENSMUSG00000062061,True,2505.5,0.00017395889741773994,0.0010101148567212574,2.5738619218874232,2
ENSMUSG00000049086,True,12310.5,0.9445952745663099,2.218654921081564,0.8186577260801784,2
ENSMUSG00000079539,True,8575.5,0.0009042312484142522,0.001260325351581135,1.0977112116533125,2
ENSMUSG00000026936,True,8114.0,6.69800924751298e-05,7.170919006830185e-05,0.9321796248698848,2
ENSMUSG00000069080,True,5361.0,0.00012804321565033648,0.0001985571181374735,1.2750041628922233,2
ENSMUSG00000085484,True,6870.0,1.644917465378629e-05,1.7632300025019687e-05,0.9669238580833328,2
ENSMUSG00000036401,True,15902.0,0.0008348843682191532,0.00084412794462831,0.7690910168474066,2
ENSMUSG00000023210,True,9272.5,5.585619019127432e-05,5.8219864886963954e-05,0.9141294041158747,2
ENSMUSG00000059625,True,10840.5,0.0001341968637222565,0.0001379657316027544,0.8699962180839713,2
ENSMUSG00000058740,True,7348.0,0.5335315833620503,1.015997805552364,0.9647634264924301,2
ENSMUSG00000026933,True,13682.5,0.9989805061896232,2.725899585594453,0.8072532605237999,2
ENSMUSG00000036352,True,15674.5,0.4729704558622492,0.7164750412042559,0.7668945771846063,2
ENSMUSG00000026932,True,3161.5,0.6059923278209269,2.450289521802863,1.439294430378989,2
ENSMUSG00000087679,True,16967.0,0.2663380539703337,0.4156035767291726,0.7492925047643375,2
ENSMUSG00000026934,True,6670.0,0.002085613338836904,0.0031297508861569457,1.0621033118069116,2
ENSMUSG00000036327,True,14815.5,0.210745287252292,0.27265139798123866,0.7822106691851438,2
ENSMUSG00000048038,True,5840.0,0.05385353276202234,0.09204456234258726,1.021584324894826,2
ENSMUSG00000026930,True,11521.5,0.4144415706381996,0.7242854033958027,0.8887099225518607,2
ENSMUSG00000075467,True,14206.0,0.501305520106335,0.9598901144711439,0.7834300417216533,2
ENSMUSG00000026928,True,19570.5,0.013416372869417695,0.014510890712859787,0.6880138711673498,2
ENSMUSG00000036281,True,15874.0,0.1784477470074336,0.22017813771411437,0.7636075163069693,2
ENSMUSG00000026927,True,17624.0,0.6715089171094137,1.0516929742205994,0.7232892936350672,2
ENSMUSG00000026926,True,16236.0,0.3226952931219255,0.4822885733382594,0.7603149420356167,2
ENSMUSG00000026925,True,18123.5,0.11572846412517845,0.13740362326590655,0.7231155585889875,2
ENSMUSG00000026924,True,15815.0,0.4156024800148445,0.6091207261757579,0.7665185266962266,2
ENSMUSG00000026923,True,4342.0,0.1561657423571691,0.4469040071328551,1.4070647645580223,2
ENSMUSG00000026921,True,1517.5,0.24582912834048418,1.586728579193302,2.7092151105739144,2
ENSMUSG00000026922,True,18741.0,0.009945597017468787,0.011242851523916911,0.7104477009246655,2
ENSMUSG00000036186,True,7669.5,0.616378384033082,1.2461849001255383,0.9590684425918401,2
ENSMUSG00000026919,True,5247.0,4.9702542119354264e-06,5.68026649669852e-06,1.0608517888044324,2
ENSMUSG00000015787,True,4510.0,0.0005767861673565064,0.0008363268756966853,1.13019051341612,2
ENSMUSG00000036160,True,18760.0,0.11828696165046522,0.13560706390050045,0.7075663728799579,2
ENSMUSG00000015776,True,18985.0,0.1395540877264069,0.1623055699594581,0.7049606262658479,2
ENSMUSG00000062647,True,15495.0,1.7319205819646988,6.536048831904946,0.6838126983404231,2
ENSMUSG00000015790,True,15229.5,0.395551054451265,0.6125449778808142,0.7661564614574325,2
ENSMUSG00000014873,True,15566.5,0.21813830371377393,0.2818959956304238,0.7677032366635536,2
ENSMUSG00000014867,True,16911.0,0.31154156931279847,0.4807799936439748,0.7504638503230898,2
ENSMUSG00000049897,True,19081.0,0.005176401422344748,0.005444745363667485,0.703011266299175,2
ENSMUSG00000052406,True,12901.5,0.36751207535094726,0.5305962319513576,0.8099304455293865,2
ENSMUSG00000014852,True,14059.0,0.019691082133214174,0.03134556304625542,0.8246256394039079,2
ENSMUSG00000015488,True,15231.0,0.3687742832420069,0.5520843912895905,0.7713053849798321,2
ENSMUSG00000036067,True,16027.0,0.0947202646258014,0.11610003555511214,0.7547827349290328,2
ENSMUSG00000087364,True,12605.0,0.0007139415157287244,0.0007804119880694488,0.8189965149033646,2
ENSMUSG00000009214,True,10572.0,0.0013525008425764283,0.0017643862862942734,0.8879642626890025,2
ENSMUSG00000036040,True,14308.0,0.04975756993384355,0.06959796713712099,0.7907923384073418,2
ENSMUSG00000009216,True,3706.5,0.5388118867653018,2.2266673845946126,1.3181617149554747,2
ENSMUSG00000000889,True,179.5,0.00422104755917916,0.20468390178902093,12.18939669745436,2
ENSMUSG00000009614,True,17912.5,0.02281867376576754,0.027492374155786203,0.7247327812087198,2
ENSMUSG00000009621,True,4532.0,0.12146106066171598,0.22169347208143841,1.1309077689154796,2
ENSMUSG00000109946,True,17283.5,0.16888474122489786,0.21823831097649313,0.7416274574206659,2
ENSMUSG00000026918,True,13717.5,0.7664211282193046,1.8421588911154336,0.806246909331359,2
ENSMUSG00000026917,True,15769.0,0.2109295416762916,0.26038722944644943,0.7617498219274509,2
ENSMUSG00000015846,True,15121.0,0.11349634662647545,0.1571572664781062,0.7897421014572235,2
ENSMUSG00000026837,True,4386.0,0.0443891036880233,0.08620902775859171,1.1662138362905612,2
ENSMUSG00000026835,True,7315.5,0.0003243682570217858,0.00041254427303071147,1.005683807001585,2
ENSMUSG00000026833,True,2518.5,5.895527978270995,177.59350455425553,1.5572795624770377,2
ENSMUSG00000035829,True,18005.5,0.09763910558145347,0.12247455965426092,0.7282305877543003,2
ENSMUSG00000026831,True,8433.5,0.02050265364239163,0.060787500631458415,1.3704054492988686,2
ENSMUSG00000035772,True,17926.0,0.1313810963718091,0.17322189057859083,0.7276947558597413,2
ENSMUSG00000026829,True,16110.5,0.0023595690174233446,0.002548788382450882,0.7652605646583661,2
ENSMUSG00000026821,True,11639.0,0.5445403414233293,1.3307083282152457,0.9657740119007551,2
ENSMUSG00000026818,True,13464.5,0.0004333588315263698,0.00044405830771095394,0.8167490822555883,2
ENSMUSG00000026816,True,19138.5,0.10036138481696211,0.11350741489865189,0.6960537908086322,2
ENSMUSG00000026815,True,7281.5,4.1300445713463426e-05,4.579564207401703e-05,0.9627918053467192,2
ENSMUSG00000026812,True,18644.5,1.0233813775461902,2.0318284858326794,0.7136266662097086,2
ENSMUSG00000026809,True,15593.5,0.013295548356313264,0.015659761899543795,0.7479285002647584,2
ENSMUSG00000026807,True,3027.5,0.032188549670353804,0.16567026668287496,2.535265689346395,2
ENSMUSG00000035666,True,16452.5,0.2181882429346653,0.3019194801077043,0.7583878824647596,2
ENSMUSG00000026806,True,13926.5,0.16139835498786312,0.20247696666370263,0.7905558039269471,2
ENSMUSG00000026805,True,4927.0,0.020684659618057266,0.057576320056563886,1.319507313186994,2
ENSMUSG00000079502,True,1415.5,0.016057589625517378,0.07688914705884864,2.416812543587176,2
ENSMUSG00000026803,True,15281.0,0.2785129283412416,0.36614411987729206,0.777638678337047,2
ENSMUSG00000043535,True,12787.5,1.1230210104479477,2.767144054357277,0.8254685687746759,2
ENSMUSG00000035513,True,893.0,0.44454699209682247,2.5685182296127103,3.007254760198068,2
ENSMUSG00000026799,True,12143.5,0.5794995711380652,0.998272924573241,0.8441234889086167,2
ENSMUSG00000039844,True,14816.0,0.9667781108111076,2.1067397112069477,0.7961467268565858,2
ENSMUSG00000079497,True,18557.5,0.002739320107092411,0.002823411251326854,0.715878649320155,2
ENSMUSG00000075425,True,7815.0,0.002873753649586664,0.003895995023872423,1.0951062686177833,2
ENSMUSG00000039826,True,16665.5,0.31504181167186096,0.40591197068438406,0.7494088068830314,2
ENSMUSG00000026798,True,14631.0,0.1955127598259559,0.24526081246769305,0.7817522981878761,2
ENSMUSG00000059316,True,11508.5,0.36038650590182186,0.6112080794616888,0.8470937597501922,2
ENSMUSG00000069020,True,17649.5,0.46687727921657435,0.6993866922071023,0.734776902207435,2
ENSMUSG00000039787,True,18388.0,0.056259964176301074,0.06709670469870332,0.7150252561609307,2
ENSMUSG00000026790,True,18769.5,1.1538380066345792,2.435796407594647,0.6976339759825373,2
ENSMUSG00000019715,True,18975.5,0.5094011175024898,0.726479323139266,0.7057582822300944,2
ENSMUSG00000057738,True,10558.5,2.680195738078017,13.927079428463466,0.888178753653244,2
ENSMUSG00000039715,True,11166.5,0.28674248592234663,0.41557271311190924,0.8469301021300792,2
ENSMUSG00000054766,True,13337.5,2.777099837733034,19.42315999215402,0.7928824910706813,2
ENSMUSG00000026785,True,13060.0,0.002790324382457748,0.0036636939740022577,0.8316741645091097,2
ENSMUSG00000015335,True,20457.0,0.04213840690571854,0.045463667843386894,0.6515188255831763,2
ENSMUSG00000039686,True,17039.5,0.9362732939247399,2.1631451416131893,0.7484679724915636,2
ENSMUSG00000039678,True,15404.5,0.26181843614028044,0.34230715258730837,0.7691545318821302,2
ENSMUSG00000015337,True,14713.5,0.1601523595926853,0.20633395627667703,0.7856120328078076,2
ENSMUSG00000039660,True,18097.5,0.19706418917639573,0.2392038843761063,0.7232085778455852,2
ENSMUSG00000039648,True,11202.0,0.15505063032290559,0.20702526145473,0.8406364131714588,2
ENSMUSG00000007476,True,9433.5,0.35566760454574714,0.6648938575519071,0.8964671796310805,2
ENSMUSG00000079484,True,12406.0,0.12402926201665461,0.25275713489381857,0.9243311960272614,2
ENSMUSG00000075419,True,19702.0,0.11676570884345498,0.12602661400477516,0.6743458636027722,2
ENSMUSG00000052533,True,14633.5,0.2043275056708234,0.2590279565206993,0.7836906477550306,2
ENSMUSG00000026860,True,13597.5,0.6738097897913818,1.4621250146109876,0.8142141621910617,2
ENSMUSG00000026858,True,8142.5,0.5664047263804053,1.0845218791975255,0.9346212122917623,2
ENSMUSG00000026856,True,18295.0,0.13878926027469884,0.1742950000094685,0.7219149564530072,2
ENSMUSG00000026853,True,13862.5,0.26782759182189636,0.3535872765438191,0.7920423894979678,2
ENSMUSG00000039515,True,17567.0,1.0709864723881077,2.474744231233014,0.7369069778005687,2
ENSMUSG00000089762,True,4689.0,0.28126171559921387,0.5437147036574516,1.107283733562086,2
ENSMUSG00000047363,True,19983.0,0.024942747405053943,0.02755056521870063,0.6694217075797095,2
ENSMUSG00000044320,True,19157.0,0.03604972715671164,0.041538806461502945,0.6903994417790738,2
ENSMUSG00000026857,True,17435.0,0.3435627870913504,0.4403470445006058,0.7310121919841814,2
