Zeng_cl,gene
4268,Evx1
4268,Dnah11
4272,Col9a1
4272,Penk
4272,En1
4277,Esm1
4278,Brs3
4278,Nmbr
4279,Brs3
4282,Mybpc1
2608,Aldh1a2
2608,Calcr
2608,Col4a5
2609,Cytip
2610,Aldh1a2
2610,Tacr3
2610,Tmem114
2610,Cytip
2612,Ndnf
2613,Aldh1a2
2625,Vdr
2639,Calcr
2639,Cyp19a1
2621,Asb4
2621,Gal
4267,Kcng2
4267,Npbwr1
4266,Vdr
4266,Clic5
4273,St14
4273,Gng8
4273,Sfrp2
4273,Edn1
4273,Arhgap36
4274,Gpr50
4274,Cd44
4274,Fgfr4
4275,Brs3
4275,St14
4281,Frem1
4281,Pax5
4281,Glp1r
4283,Myzap
4283,Scn5a
4286,Brs3
4286,Bace2
2619,Adgrg2
2619,Nps
2601,Piezo2
2602,Col2a1
2602,Nps
2606,Pcdh20
2606,Nps
4284,Col14a1
4284,Mybpc1
4285,Col14a1
4285,Glp1r
4288,Ebf3
4288,Rgs13
4269,Ucn3
4270,Col14a1
4270,Lnp1
4271,Piezo2
4271,Lnp1
4287,Vdr
3769,Onecut1
3769,Evx2
3769,Moxd1
2667,C1ql4
2667,Pon3
2667,Pvalb
2668,Pax5
2670,Trhr
2670,Tcf24
2623,Pth2
24662,Pth2
24662,Pth2r
24666,Kdr
24686,Ednra
24686,Tcf24
24527,Calcr
24527,Pgr15l
24527,Prdm6
24532,Cckar
24532,Prdm6
24533,C1ql4
24533,Gda
24533,Epha4
24533,Cd44
24533,Lhx9
24637,Olfr1191-ps1
24637,Myh8
24535,Tcf24
24535,Prdm6
24534,Sst
24534,C1ql4
24534,Met
2637,C1ql1
2637,Gal
2637,Prdm6
3100,C1ql2
3100,Irx4
3100,Gpc6
3100,Vsx2
3081,Foxd3
3081,Gpr88
3081,Nkx6-1
3070,Pitx2
3070,Mc4r
3070,Cdh12
3070,Vsx2
3071,Npy2r
3071,Qrfpr
3072,Met
3078,Pitx2
3078,Vsx2
3083,Pgr15l
3083,Vsx2
24611,Esr1
24611,Vsx2
24612,C1ql4
24612,Pax5
24612,Vsx2
3057,Hpse2
3057,Nkx6-1
3057,Qrfprl
3059,Skor2
3059,Lhx4
3059,Pdyn
3060,Sulf1
3060,Gpc3
3060,Hpse2
3060,Vsx2
3073,Wls
3073,Casq2
3073,Lhx4
3077,Rxfp1
3077,Nkx6-1
3077,Lrrc38
3082,Rxfp1
3082,Nkx6-1
3082,Stk32b
3082,Col12a1
3061,Slc38a11
3061,Vsx2
3108,Lhx3
3108,Cyp26b1
3109,Shox2
3112,Lhx3
3113,Lhx3
3113,Nkx6-1
24606,Sulf1
3098,Sncg
3098,Cdkn1c
3098,Corin
3099,Nkx6-1
3102,Chrm3
3102,Irx4
3102,Vsx2
3110,Frem3
3110,Col4a5
3110,Vsx2
3103,Defb1
3103,Vsx2
3103,Pdyn
3103,Chrna3
3104,Frem3
3104,Lhx4
3104,Grik3
3105,Frem3
3105,Skor1
3105,Vsx2
3105,Pnoc
3097,Nkx6-1
3097,Gucy2f
3097,Lhx4
3111,Lmo3
3111,Sst
3111,Vsx2
3095,Sst
3095,Gm19410
3095,Vsx2
3096,Drd3
3096,Vsx2
3094,Lhx3
3107,Crispld2
3107,Vsx2
24553,Tlx1
24553,Onecut3
24554,Tlx1
24549,Tlx1
24555,Calcr
24555,Tlx1
3878,Tlx1
3933,Gpr50
3933,Prrxl1
2570,Vip
3875,Phox2b
2782,Phox2b
2782,Irx5
3084,Ndnf
3793,Fibcd1
3793,Tstd1
3793,Met
4184,Bnc2
4185,A730009L09Rik
4186,Gm9732
4186,Tmem215
4186,Bves
4186,Vwc2
4182,Prrxl1
4182,Tgfbr2
4182,Bhlhe22
4182,Lmx1b
4182,Cbln2
4183,Gm9732
4183,Nos1
4176,Foxb1
4176,Glra1
24688,Dytn
4300,Itga6
4300,Calca
4304,Calcr
4305,Tacr3
4305,Calca
4307,Npas1
4307,Bcl11b
4299,Phox2b
4299,Ccbe1
4299,Bnc2
4308,Phox2b
4308,Cpa6
4308,Col14a1
4308,Prrxl1
4309,Ebf3
4309,Prrxl1
4310,Eya2
4836,Pi15
4303,Th
4311,Ntf3
4312,Ntf3
4325,Chrnb4
4325,Olig3
4325,Col6a5
4301,6330411D24Rik
4301,Irx4
4301,Olig3
4302,Irx4
4314,Olig3
4314,Tfap2b
4091,Adgrg2
4091,Slc30a3
4093,Nfix
4093,Otp
4093,Bnc2
4112,Otp
4112,Bnc2
3062,Sox14
3074,Onecut1
3074,Xirp2
3074,Krt26
3075,Necab1
3075,Xirp2
3075,Slit2
3075,Vsx2
3076,Nkx6-1
3076,Esrrb
3064,Chrna6
3064,Krt26
3065,Chrna6
3065,Atp6v1c2
3065,Krt26
3063,Sox6
3063,Bmp3
3063,Vsx2
3066,Sox6
3066,Hepacam2
3066,Sntb1
3068,Sox6
3068,Cdh23
3068,Vsx2
3069,Chodl
3069,Nkx6-1
3069,Penk
3085,Krt26
3085,Chrnb3
3085,Fam163a
3087,Calcr
3087,Nkx6-1
3087,Sp9
3087,Eya2
3087,Kcnh7
3092,Crispld2
3092,Kcns3
3092,Pax5
3086,Hepacam2
3086,Drd2
3088,Nkx6-1
3090,Ramp3
3093,Krt26
3093,Penk
3093,Gpc4
3089,Hs3st3b1
3089,Klhl14
3089,Nkx6-1
3089,Zeb2
3089,Cntnap4
3091,Vgll3
3091,Agtr1a
3091,Hepacam2
4291,Sim1
4291,Pitx2
4291,Pax8
4291,Cfap58
8801,Cdk15
4478,Ppp1r1c
4478,Prrxl1
4216,Sgcg
4216,Ndst4
4218,Chrm2
4218,Spp1
4218,Fat2
4218,Syt6
4217,Gpx2
3837,Mecom
3837,Nts
3837,Vip
3838,Mecom
3838,Vip
3847,Calcr
3847,Mecom
3847,Avpr1a
3848,Mecom
3848,Vip
3848,Ecel1
3668,Nr5a2
3668,Gpc3
3669,Nr5a2
3866,Pax2
3866,Dcn
3863,C1ql4
3863,Otp
3863,Pax2
3863,Slc18a2
3863,Pnoc
3864,Sox6
3864,Tcf7l2
3864,Corin
3865,Tcf7l2
3865,Hoxd3
3867,Zmat4
3867,Spon1
3867,Tcf7l2
3868,Evx1
3868,C1ql4
3722,Tshr
3722,Skor2
3765,Gli2
3765,C1ql4
3703,Skor1
3723,Skor2
3723,Fst
3724,Skor2
3724,Otp
3725,Evx2
3725,Calca
3738,Ednra
3738,Sox6
3738,Npsr1
3726,Aox3
3726,Evx2
3733,Skor2
3733,Bmp4
3763,C1ql2
3763,Sst
3763,Vmn1r206
3764,C1ql2
3764,Otp
3764,Bnc2
3767,Ebf2
3699,Tshr
3699,Met
3699,Phox2a
3805,Crhbp
3805,Pappa2
3805,Phox2a
3889,Phox2b
3889,Crabp1
3889,Shox2
3889,Chrna5
3899,Nxph4
3899,Phox2b
3899,Col24a1
3899,Tac1
3900,Phox2b
3900,Bnc2
3900,Phox2a
3901,Nxph2
3901,Ppp1r17
3901,Phox2a
3903,Phox2b
3903,Pamr1
3903,Npnt
3903,Arhgap36
3890,Sall3
3890,Phox2b
3890,Qrfpr
3904,Phox2b
3905,Dbh
3905,Dcn
15002,Npffr1
15002,Hoxb7
15002,Fibcd1
15053,Phox2b
15053,Npr3
3874,Trhr
3874,Arg1
3874,C1ql1
3874,Phox2b
3884,4930469K13Rik
3884,Tfap2b
3902,Cd24a
3902,Phox2b
3902,Chodl
3902,Slitrk6
3918,Kcnh8
3918,Phox2b
3918,Vgll3
3925,Flt4
3925,Tiam2
3926,Phox2b
3926,Dock8
3927,Phox2b
3927,Cyyr1
3932,Nmu
3932,Tfap2b
3940,Nmu
3940,Gfral
3943,Prok1
3946,Phox2b
3946,Agtr1a
3947,Phox2b
3947,Crabp1
3947,Col12a1
3948,Tshr
3948,Phox2b
3948,Chrna3
3949,Phox2b
3949,Scn5a
3950,Afp
3950,Gpr83
3954,Trhr
3954,Hoxb8
3955,Pde5a
3955,Nmu
3956,Nmu
3960,Olfr78
3960,Hoxb8
3929,Adamtsl3
3929,Ntf3
3919,Phox2b
3919,Glipr1
3919,Pdyn
3920,Phox2b
3920,Chodl
3920,Gal
3920,Lmo1
3921,Phox2b
3921,Cdh23
3921,Npsr1
3922,Th
3922,Avpr1a
3923,A730049H05Rik
3923,Sstr2
3924,Rxfp1
3924,Phox2b
3924,Pou6f2
3928,1700028P14Rik
3931,Sox6
3931,Phox2b
3931,Chrdl1
3931,Rspo3
3964,Calb1
3964,Pou4f2
3964,Olfr78
3885,4930469K13Rik
3885,Corin
3886,Col6a5
3886,Tac1
3886,Phox2a
3896,Phox2b
3896,Stk32a
3896,Ndnf
3896,Npy1r
3897,Lcp1
3897,Phox2a
3897,Abi3bp
3906,Hs3st3b1
3906,Mbnl3
3906,Phox2a
3908,4930469K13Rik
3908,Mbnl3
3908,Phox2a
3883,Trpc6
3883,Pou6f2
3883,4930469K13Rik
3887,Hhip
3887,Nmu
3887,Arhgap36
3888,Gm45194
3888,Phox2b
3888,Pth2r
3888,Adra1a
3898,Phox2b
3898,Htr1b
3898,Sema3d
3898,Cyp26b1
3914,Gpr50
3914,Sec1
3944,Arhgap28
3937,Phox2b
3937,Tac1
3937,Prok1
3938,Cartpt
3938,Gpr88
3938,Phox2a
3939,Prok1
3939,Nr4a2
3941,Cartpt
3941,Prkcq
3941,Prok1
3942,Npy2r
3942,Postn
3942,Prok1
3957,Prok1
3957,Qrfprl
3957,Olfr78
3673,Cckar
3673,Megf10
3673,Hoxb4
3673,Shox2
3869,Phox2b
3869,Bmpr1b
3869,Arhgap36
3876,Phox2b
3876,Pkhd1l1
3876,Dgkk
3912,Phox2b
3912,Megf10
3912,Oxtr
3913,Gm45194
3913,Phox2b
3913,Myo3b
15032,Nr1h4
15032,Gm45194
15032,Irx2
4220,Ebf3
4220,Phox2b
4220,Wif1
4220,Chrna3
4263,Qrfprl
4249,Phox2b
4252,Eya1
4252,4930469K13Rik
4253,Phox2b
4253,Zic2
4253,Gmnc
4254,Dbh
4254,Ptx3
3882,Phox2b
3882,Ddit4l
3916,Phox2b
3917,Phox2b
3917,Tac2
3917,Prrxl1
3930,Phox2b
3930,Ebf2
3930,Atp13a4
3872,Phox2b
3872,C1ql1
3872,Adamtsl1
3873,Npb
3873,Phox2b
3873,Calca
3877,Calcr
3907,Bcl11b
3907,Phox2b
3907,Sfrp2
3907,Cdhr3
3909,Phox2b
3909,Gli3
3909,Nr2f2
3910,Phox2b
3910,Pdlim5
3910,Atp10a
3910,Htr1b
3910,Rnf207
4149,Syt2
4149,Col6a5
4149,Olig3
3911,Phox2b
3911,Adamtsl1
3911,Calcr
3642,Lhx3
3642,Galr1
3672,Slc5a7
3672,Mbnl3
3761,Tac1
3761,Mecom
3783,Layn
3783,Dmbx1
3807,Meox2
3756,Susd5
3756,Foxb1
5402,Pax2
5402,Slc5a7
5402,Hoxa5
3629,Hoxb5
3629,Hmx2
3629,Ptgfr
3645,Mecom
3646,Nxph2
3646,Mecom
3647,Npy2r
3647,Hoxc6
3647,Mecom
3649,Ppef1
3649,Hmx2
3649,Arhgap28
3651,Hoxc6
3651,Gna14
3652,Ebf3
3652,Tshr
3664,St18
3682,Mecom
3682,Gna14
3654,Them7
3654,Thbs4
3655,Prok1
3628,Hoxb5
3628,Chat
3628,Teddm3
24429,Hoxc4
24429,Dmbx1
24429,Gm7271
24409,Kcnj5
24420,Hoxc6
24420,Otp
24420,Pou4f2
24426,Adamtsl3
24426,Hoxb6
24426,Rnf207
24426,Hmx2
24428,Hoxc4
24424,Col24a1
3640,Cntnap3
3640,Aoah
3640,Phox2a
3678,Adgrf5
3679,Medag
3679,Prok1
3641,Nkx6-3
3641,Myh8
3700,Lhx3
3700,Hoxb5
3700,St18
3700,Shox2
3782,Lhx3
3782,Scube2
3786,Serpinb7
3786,Vsx2
3739,Evx2
3739,Gli3
3739,Mecom
24586,Pou4f1
24586,Tecrl
24580,Pou4f1
24588,Spp1
24588,Otp
24589,Evx2
24589,Otp
24587,Foxb1
24587,Ghsr
24587,C1ql4
24414,Htr4
24414,Ebf3
24414,Lamp5
24414,Nrn1
24414,Bcl11a
24414,Slc32a1
24414,Trhde
24395,Barhl1
3671,4930469K13Rik
3671,Prok1
4110,Ebf2
4110,Mecom
4110,Postn
4070,Hoxc5
4070,Hoxb6
4070,Chrdl1
4070,Hmx2
3630,Pirt
3630,Galnt15
3650,Tnnt2
3665,Pou4f1
3665,Afp
3674,Htr1a
3987,Ebf2
3987,Qrfpr
3988,Evx1
3988,Hoxa5
3988,Dsc3
24689,Tmem100
24689,Lmx1b
24689,Hoxb8
4067,Pax2
4067,Evx2
4067,Bves
4072,Pax2
4072,Cartpt
4076,Pax2
4076,Kl
4077,Slc17a8
24595,Evx2
24596,Slc18a3
24596,Otof
24596,Drd1
24598,Evx2
24597,Foxb1
24593,Calcr
24593,Crabp1
24593,Igf1
24655,Otp
24655,Serpinb7
24515,Sox6
3800,Pirt
3800,Tlx1
3800,Ebf2
3615,4930469K13Rik
3615,Dgkk
3616,Nms
3616,Skor1
3616,Hoxd3
3653,Abcc9
3653,4930469K13Rik
3653,Col12a1
3683,Npffr1
3683,4930469K13Rik
3683,Piezo2
3777,Phox2a
3777,Tlx3
3798,Col5a1
3798,Phox2a
3799,Pth2r
3799,Ebf2
3799,Shox2
3799,Tlx3
15016,Tmem235
15016,Gpr149
15064,Col14a1
15064,4930469K13Rik
15072,Tac1
15072,Sncg
15072,Vwa5b1
15072,Hoxc4
15072,Glra2
15073,Ttc6
15073,Abcc9
15073,Glp1r
24522,Phox2a
24522,Met
24522,Tfap2a
24521,Npy2r
24521,Hoxb5
24521,Prdm6
24412,Phox2b
24412,Lmx1a
24525,Mab21l2
24525,Tlx1
24525,Crh
24523,Pou4f1
24523,Tlx1
24523,Serpina3g
24416,Zeb2
24416,Tlx1
24416,Glp1r
24690,Cdh1
15057,Prrxl1
15057,Pou6f2
15057,Tmem132c
15057,Tlx1
15059,Shox2
15059,Ebf2
15059,Dscaml1
15068,Slc17a8
15068,Met
15068,Shox2
15068,Onecut3
15069,Reln
15069,Pmfbp1
15069,Lmx1b
15069,Cck
15033,Dsg2
15033,Abca13
15055,Phox2b
15055,Npffr2
15055,Tlx1
24410,Mecom
24410,Lhx4
24411,Nkx6-3
24411,Dlk1
15062,Hapln1
15062,Nr2f2
15062,Npas1
15062,Slc17a6
15062,Cgnl1
15062,Scn4b
15063,Irx3
15063,Slc17a6
15063,Adamts18
15063,Cpa6
15063,Lhx1
15067,Pax2
15067,Evx2
15067,Col16a1
15067,Onecut1
15074,Mafb
15074,Hoxd3
15074,Shox2
15074,Cabp7
15078,Phox2b
15078,Onecut3
15027,Hoxb6
15027,Sncg
15027,C1ql3
15027,Slc17a6
15027,Scn4b
3689,Chat
3689,Mecom
3689,Lhx9
3690,Piezo2
3690,Slc6a2
3691,Vgll3
3691,Slc6a2
3692,C1ql2
3692,Slc6a2
3692,Chat
24676,Evx2
24676,Grp
24676,Crabp1
24678,Slc18a3
24678,Lhx9
24678,Mafb
3819,Adamts19
3819,Esm1
3819,Hoxb8
4226,4930469K13Rik
4227,Gm7271
4227,Hoxa5
4227,Lmx1b
4228,Gmnc
4251,Myzap
4251,Hoxc6
4256,Morc1
4256,Dsc3
4257,Tlx1
4257,Smoc2
4257,Hoxd3
4258,Trhr
4258,Tlx1
4258,Zic1
4259,Npas1
4259,Tlx1
4259,Bnc2
4260,Tlx1
4260,Hpgd
4264,Hoxb5
4264,Tlx1
4264,Lmx1b
4265,Dchs2
4230,Kcnh8
4230,Kcne4
4230,Abcc9
4231,Prrxl1
4231,4930469K13Rik
4231,Hpse
4219,Adamtsl3
4219,Skor2
4219,Slc35d3
4219,4930469K13Rik
4222,Hhip
4222,Abcc9
4222,Qrfpr
4222,Crh
4232,Skor2
4232,C1ql1
4232,4930469K13Rik
4233,Gucy2d
4233,Lmx1b
4255,Adamts19
4255,Esm1
4255,4930469K13Rik
4244,4930469K13Rik
4244,Ano1
4224,Dynap
4224,Plch1
4224,Bnc2
4241,Nfib
4241,Sema3e
4241,Gmnc
4243,Dynap
4243,Skor2
4243,Plch1
4245,Dynap
4245,Th
4247,Skor2
4247,Ntng2
4247,Bnc2
4250,Dynap
4261,Hoxc4
4261,Ctxn3
4262,Tll2
4262,Glp1r
3701,Hoxc4
3701,Hcrtr2
3701,Bnc2
4221,Skor2
4221,Dkk2
4221,Gna14
4229,Hoxb8
4229,A730046J19Rik
4229,Gpr139
4246,Hoxb8
4246,Smoc2
4246,Gpr83
4248,Hoxb8
4248,A730046J19Rik
4248,Ecel1
4225,Mgp
4225,Gmnc
4240,Cpne4
4240,Ndnf
4240,Gmnc
4240,Sema3e
4240,Zbbx
4240,Zic4
4242,Grpr
4242,4930469K13Rik
4242,Mgp
3809,Prdm6
3809,Hoxb8
3816,Rorb
3816,Foxb1
3816,Hoxb5
3816,Pvalb
3816,Slc17a6
3820,Hoxb8
3820,Hoxc6
3820,Barhl2
3828,Egflam
3834,Kcne4
3834,Pappa
3813,Pou4f1
3813,Crh
3815,Serpina3g
3815,Crh
3831,Foxb1
3831,Crabp1
3832,Foxb1
3832,Grp
3832,Trabd2b
3835,Npy
3811,Npffr2
3811,Prdm6
3811,Pdyn
3821,Vgll3
3821,Prdm6
3822,Hmcn1
3823,Prdm6
3833,Abcc9
3814,Hoxa7
3818,Rxfp2
3818,Foxb1
3818,Hoxc6
3824,Trpa1
3824,Foxb1
3824,Gbx2
3825,Cckar
3825,Slc5a7
3825,Corin
3826,Evx2
3826,Hoxc4
3810,Hpse
3810,Prdm6
3812,Hoxb5
3812,Chat
3812,Chrna2
3817,Hpse
3817,Chrna2
3827,Ttn
3827,Hoxc4
3829,Hoxb8
3829,Scn4b
3830,Gal
3830,Hoxb8
3830,Megf11
4223,Ucma
4223,Hoxb6
4313,Phox2b
4313,Prrxl1
4319,Phox2b
4319,Prokr2
4321,Phox2b
4321,Pvalb
4321,Igfbp4
4322,Phox2b
4322,Pou4f1
4322,Zic4
4315,Syt10
4315,Colq
4315,Dsc3
4316,Phox2b
4316,Dsc3
4316,Eya2
4317,Prrxl1
4317,Pou6f2
4317,Dsc3
4317,Phox2b
4323,Phox2b
4323,Ucma
4323,Crhbp
4324,P2ry1
4324,Phox2b
4324,Maf
4326,Phox2b
4326,Neurod6
4326,Lmx1b
4015,Phox2b
4015,Nfix
4019,Phox2b
4019,Prox1
4019,Gm3164
4320,Cyp26b1
4320,Gm7271
4320,Eya2
4318,Rxfp2
4318,Kcnj5
4318,Phox2b
4327,Phox2b
4039,Evx2
4039,Gmnc
4042,Asb4
4042,Ucma
4042,Evx2
4044,Hoxa5
4044,Ntsr1
4044,Bnc2
4044,Crh
4044,C1ql3
4045,Insrr
4045,Pou4f1
4045,Bnc2
4060,Ucma
4060,Hoxa5
4061,Asb4
4061,Insrr
4047,Cpa6
4047,Sfrp1
4047,Slc17a6
4133,Abca4
4133,Gpx2
4056,Ucma
4037,Olig3
4037,Hoxb8
4046,Olig3
4046,Npsr1
4145,Crh
4145,Olig3
4055,Olig3
4055,A730046J19Rik
4115,Sox6
4115,Olig3
4041,Gpx2
4041,Tpm2
4043,Prrxl1
4043,Hoxc4
4043,Bnc2
4048,Gpx2
4049,Tnmd
4049,Padi1
4050,Esrrb
4057,Crispld2
4057,Gpx2
4040,Nxph2
4040,Aldh1a2
4062,Syt2
4062,Serpina3g
4063,Chrnb4
4063,Aldh1a2
4063,Crabp1
4064,Htr5b
4064,Kcng1
4136,Slc17a8
4136,Neurod2
4136,6430628N08Rik
4120,Slc17a8
4120,Kcng4
4120,Dach2
4036,Aldh1a2
4036,Kcnj5
4038,Aldh1a2
4038,Nts
4058,Fibcd1
4058,Aldh1a2
4065,Aldh1a2
4065,Qrfprl
4065,Galr1
4117,Kcng4
4117,Trdn
4132,Evx2
4119,Serpina9
4119,Igfbp2
4134,Serpina9
4134,Evx2
3961,Rbp4
3961,Afp
3962,Slc6a2
3962,Dsc3
3962,Rbp4
3967,Casr
3967,Slc6a2
3967,Lrat
3969,Olfr78
3970,Pirt
3970,Slc6a2
3971,Aox3
3971,Slc6a2
3971,Hoxb8
3972,Lhfp
3972,Slc6a2
3972,Dsc3
3973,Cntnap3
3973,Slc6a2
3973,Dpy19l2
3936,Hoxb5
3936,Kl
3936,Lancl3
3936,Phox2a
3934,Dbh
3934,Crabp1
3935,Dbh
3935,Prlh
3945,Dbh
3945,Krt9
3945,Col8a1
3945,Dgkk
3959,Dbh
3959,Tfap2a
3959,Dnah6
3959,Slc17a8
3951,Hsd11b2
3952,Dbh
3952,Hoxb8
3953,Dbh
3953,Pde5a
3958,Dbh
3891,Arg1
3891,4930469K13Rik
3915,Dbh
3915,Oxtr
3965,Casr
3965,Gfral
3966,Hoxa5
3966,Sctr
3966,Npff
3968,Npff
2780,Phox2a
2780,H2-Q2
2780,En1
3781,Slc6a2
3781,Chrnb3
3963,Pirt
3963,Gfral
3963,Lrat
3684,Colq
3684,4930469K13Rik
3684,Tacr3
3893,Tbx20
3894,Tbx20
3894,Nppb
3894,Mgam
3895,Tbx20
3879,Tbx20
3879,Pirt
3892,Tbx20
4174,Tbx20
4174,Gata3
8161,Enpep
8172,Tspan10
8173,Col6a3
8173,Cd24a
8176,Cryba2
8176,Ntrk1
8176,Krt17
4178,Cdh1
4178,Cryba2
4187,Fn1
4328,Gmnc
4328,Tnfaip8l3
4328,Vmn1r206
4328,Ano1
4329,Ucn3
4329,Scara5
4329,Tnfaip8l3
4340,Cd24a
4340,Scara5
4340,Mafa
4344,Tacr1
4344,Pcp2
4345,Mafa
4345,Pcp2
4345,Corin
4341,Tmem215
4341,Mafa
4342,Prrxl1
4342,Mafa
4343,Th
4343,Mafa
4343,Pla2g5
4330,Prrxl1
4330,Nts
4331,Ccdc172
4331,Nmu
4333,Ccdc172
4333,Tll2
4334,Cd24a
4334,Ccdc172
4334,Sema3d
4334,Hoxb8
4337,Ccdc172
4337,Slc38a11
4338,Ccdc172
4338,Slc35d3
4339,Ccdc172
4339,Igf1
4332,Ccdc172
4332,Hoxb5
4332,Npff
4336,Ccdc172
4336,Hmga2
4335,Ccdc172
4335,Itih5
4235,Nmu
4235,Mgp
4235,Pthlh
4237,Hoxb7
4237,Scara5
4237,Nmu
4239,Nmu
4236,Galr1
4236,Tac2
4236,Nmu
4238,Moxd1
4238,Rab3b
4238,Nmu
4238,Hcrtr1
4346,Sema3e
4346,Rgs5
4346,Hoxb8
4234,Moxd1
4234,Maf
4234,Hoxb8
4059,Hoxb5
4059,Gli2
4073,Hoxb5
4073,Sertm1
4074,Pthlh
4066,Ddr2
4066,Lhx4
4066,A730046J19Rik
4071,Mc4r
4071,Dcn
4071,Vsx2
4068,Lhx3
4068,Col4a3
4069,Lhx3
4069,Mybpc1
3704,Slc32a1
3704,Egflam
3704,Igf1
3709,Otp
3714,Reln
3714,Kcnh7
3714,Fibin
3715,Shisal2b
3715,Adgrg6
3758,Apbb1ip
3758,Tafa4
3759,Crhbp
3759,Samsn1
3702,Svep1
3702,Cckar
3702,Meis2
3702,Pax5
3710,Gm525
3710,A730009L09Rik
3711,Fst
3711,Otp
3713,Abcc9
3713,Gm525
3850,Slc9a2
3850,Sertm1
3850,Otp
3850,Kcnmb2
4085,Corin
4085,Olig3
4085,Tenm2
3001,Gpr174
3001,Gna14
3004,Nxph4
3004,Irx3
3004,Gpr174
3005,Sst
3005,Pax7
3854,Rorb
3854,Pnoc
3851,Prrxl1
3851,Otp
3851,Rxfp3
3852,Adam34
3852,Pax7
3853,Kcnh8
3853,Cdh23
3860,Vmn1r209
3860,Plekhg1
3861,Gpr101
3861,Slc39a12
3861,Otp
3857,Cdh23
3858,Cdh23
3858,Otp
3858,Ghrh
3862,Chrna2
3862,Olig3
3862,Cdhr1
3708,Prrxl1
3708,Chrna2
3727,Prrxl1
3745,Ntrk1
3745,Pax5
3752,Galr1
3752,Col24a1
4084,Stac
4084,Hhip
4086,Pax8
4086,Npsr1
4086,Pax5
4094,Satb2
4101,Hhip
4101,Pax8
4101,Ano2
4105,Cd24a
3755,Pik3c2g
3707,Lamp5
3707,Spon1
3712,Slc6a5
3712,Nts
3717,Cckar
3717,Nox4
3721,Egflam
3746,Otof
3744,Nkx6-1
3744,Ikzf1
3705,Etv1
3705,Oprm1
3735,Chrnb4
3735,Gulo
3728,Otp
3728,Nts
3729,Npas1
3729,Ngfr
3730,Nxph4
3730,Rbp1
3731,Nxph4
3731,Igfbp4
3732,Chrna5
3757,Irx3
3757,Mecom
3757,Pax5
4080,Slc32a1
4080,Npsr1
4081,Hgf
4081,Shisa8
4099,Bnc2
4100,Hmcn1
4102,Igf1
4106,Otp
4092,Vmn1r196
4092,Melk
4095,Melk
4098,Agmat
4098,Pax5
3981,Pax2
3982,Vit
3982,Skor1
3982,Cpa6
3982,En1
4017,Grp
4017,Skor1
4017,Pi15
4026,Vipr2
4026,Pax5
3993,Fst
4087,Brs3
4087,Meis2
4087,Hmcn1
2923,Irx2
2923,Otp
2923,Slc38a11
2923,Dlk1
2949,Tac1
2949,Slc32a1
2949,Foxp2
2954,Otp
2954,Slc16a12
2956,Antxr2
2956,Fras1
2959,Cckar
2959,Qrfpr
2951,Otp
2951,Ctxn3
2953,Otp
2953,Cd36
2955,Galr1
2955,Nmur2
2955,Tafa4
2932,Npy2r
2932,Otp
2932,Pth2r
2958,Irx3
2958,Otp
2958,Antxr2
2958,Trhr
2958,Npas1
2952,Otp
2952,Gpr149
2952,Tafa4
2957,Shisa3
2957,Slc32a1
2957,Otp
2938,Otp
2938,Esrrb
2939,Sall3
2939,Irx1
2940,Otp
2940,Bnc2
2918,Tac2
2918,Pax3
2918,Igf1
3351,Sox14
3351,Ikzf1
3351,Prss12
3352,Gpr101
3352,Dsg2
3352,Ikzf1
3356,Shisal2b
3356,Gata3
3357,Shisal2b
3357,Slc32a1
3366,Irx3
3366,Itga4
3366,Cd40
3367,Irx3
3367,Ndnf
3367,Rasgrf2
3367,Cntnap3
3367,Sntb1
3369,Irx3
3369,Gata3
3460,Ttc6
3460,Slc32a1
3460,Trh
3462,Abca13
3462,Col8a1
3462,Ikzf1
3463,Piezo2
3463,Abca13
3463,Ikzf1
3464,Sox14
3464,Tgfb2
3464,Plch1
3464,Abca13
3465,Ntn1
3465,Shisal2b
3465,Pthlh
3188,Sox14
3188,Bnc2
3188,En1
3190,Piezo2
3190,Npsr1
3364,Sox14
3459,Wnt2
3459,Ikzf1
3459,Gck
3461,Sp9
3461,Vwa5b1
3461,Egflam
3467,Slc35d3
3467,Nts
3467,Pdlim3
3451,Pxdc1
3451,Fgf7
3454,Gpr101
3454,Fgf7
3455,Galnt14
3220,Cd44
3221,Lrat
3223,Ebf2
3223,Spink13
3223,Lrrc38
3223,Pdzk1ip1
3225,Tnnt1
3222,Kcnmb2
3222,Glp1r
3222,Calca
3224,Tnnt2
3224,Galr1
3224,Glp1r
3229,Qrfprl
3229,Ecel1
3229,Gata3
3229,Lrrc38
3229,Sox6
3230,AW551984
3230,Lrrc38
3230,Jag1
3230,Chrna3
3231,Lrrc38
3231,Qrfprl
3231,Car4
3203,Areg
3208,Gata2
3208,Lhfp
3208,Smoc2
3209,Lrrc38
3233,Slc17a8
3233,Abcc12
3233,Qrfprl
3240,Slc17a8
3240,Abcc12
3240,Crabp1
3211,Areg
3211,Irx6
3211,Klhl1
3204,Gpr101
3204,Rln3
3212,Rln3
3212,Col1a2
3214,Slc17a8
3214,Areg
3214,Ngf
3215,Nmb
3215,Gadl1
3216,Galr1
3216,Areg
3216,C1ql1
3217,Col2a1
3217,Ntn1
3217,Egflam
3217,Tafa4
3206,Tnnt1
3206,Plcg2
3206,Gpr101
3146,Tal1
3146,Abcb5
3368,Sox14
