Study_ID|Celltype_1,Study_ID|Celltype_2,cell_count_celltype_1,cell_count_celltype_2
Zeng|3128,Macosko|Inh_Onecut3_Lsp1_1,105,118
Zeng|3189,Macosko|Inh_Gata3_Mbl2_1,53,16
Zeng|1063,Macosko|Inh_Ppp1r1b_Drd2_Pax6,938,77
Zeng|2620,Macosko|Ex_Lhx9_Nps_5,77,47
Macosko|Ex_Sox14_Sp8_2,Zeng|8215,68,48
Zeng|15078,Macosko|Ex_Vsx2_Glyat_1,54,61
Zeng|4991,Macosko|Ex_Tfap2d_Snorc_3,44,78
Zeng|4863,Macosko|Ex_Pou4f3_Ppp1r17_1,742,108
Zeng|3172,Macosko|Inh_Emx2_Tfap2a,203,302
Zeng|596,Macosko|Inh_Lhx6_Pvalb_Tac1,1751,33414
Macosko|Ex_Hoxc6_Hpgd,Zeng|3814,68,16
Macosko|Inh_Pax2_Vgll3_5,Zeng|4465,34,48
Zeng|212,Macosko|Ex_Slc30a3_Hnf4g,344,242
Zeng|321,Macosko|Ex_Slc30a3_Otof_Dgkk_Ndst4,673,1740
Macosko|Inh_Gata3_Prkd1_Nptx2_1,Zeng|4193,44,79
Macosko|Ex_Lmx1a_Crh_Barhl1,Zeng|2240,51,47
Macosko|Inh_Pax2_Gm5105_1,Zeng|8201,51,15
Macosko|Inh_Gata3_Cd200r1,Zeng|34138,28,12
Zeng|376,Macosko|Ex_Fezf2_Dlk1_Meis2,136,63
Macosko|Ex_C1ql4_Foxd3_1,Zeng|24612,81,21
Zeng|851,Macosko|Inh_Clic4_Ano3_2,106,165
Zeng|1042,Macosko|Inh_Sox8_Calcrl_4,343,27
Macosko|Inh_Onecut3_Arsj,Zeng|34363,71,21
Macosko|Ex_Sox6_Twist1,Zeng|2912,30,88
Macosko|Inh_Irx5_Sall1,Zeng|24725,47,9
Macosko|Ex_Phox2b_Igfbpl1_4,Zeng|4320,61,77
Zeng|3176,Macosko|Inh_Nkx2-2_Gata2_10,72,47
Macosko|Inh_Pax8_Sfrp1_2,Zeng|24725,71,9
Zeng|956,Macosko|Inh_Sp8_Mc4r,61,334
Zeng|15067,Macosko|Ex_Evx2_Erfl_1,77,77
Zeng|4582,Macosko|Ex_Tfap2d_Crhr2_3,87,201
Zeng|3197,Macosko|Inh_Gata3_Tll2_1,52,106
Macosko|Inh_Hoxa5_Galr1_1,Zeng|3997,186,146
Macosko|Ex_Hpgd_Pik3c2g_1,Zeng|5013,80,327
Macosko|Endo_Flt1_Cysltr1_Slc19a3,Zeng|5255,1977,30159
Zeng|2935,Macosko|Inh_Ebf2_Chrna5_2,62,70
Macosko|Ex_Tlx1_Crocc2_4,Zeng|4341,46,44
Zeng|2237,Macosko|Ex_Lmx1a_H2-Q10_1,38,61
Zeng|15063,Macosko|Ex_Vsx2_Calcr,15,59
Macosko|Ex_Lhx9_Tslp,Zeng|8803,32,80
Macosko|Ex_Tfap2d_Npnt_5,Zeng|8215,105,48
Zeng|4537,Macosko|Ex_Defb1_Cnga3,73,25
Zeng|3746,Macosko|Inh_Gbx2_Chrna5_1,24,69
Zeng|1476,Macosko|Inh_Six3_Six6_2,948,20
Zeng|2188,Macosko|Ex_Lmx1a_Pgr15l_3,120,31
Macosko|Fibro_Eya2_Lypd2_3,Zeng|5257,382,71
Zeng|4351,Macosko|Inh_Pax2_Dkk2,134,48
Zeng|3273,Macosko|Inh_Six3_Nkx2-2_Galnt15,155,767
Macosko|Ex_Lmx1a_Csf2rb2_1,Zeng|2359,16,103
Zeng|1457,Macosko|Inh_Six3_Serpinb1b_Sox3,351,23
Zeng|576,Macosko|Inh_Lhx6_Mc3r_2,118,888
Macosko|Inh_Dmbx1_Tacr3_1,Zeng|3562,30,61
Macosko|Ex_Plekhg1_Fign_Ppp1r3a_1,Zeng|5065,3943,730
Macosko|Ex_Phox2b_Nts_1,Zeng|3901,90,46
Macosko|Inh_Pax2_Dnase1l3,Zeng|34202,36,28
Zeng|4844,Macosko|Ex_Prox1_Bhlhe23_2,271,64
Macosko|Ex_Vsx2_Pgm5_4,Zeng|3101,72,80
Zeng|1520,Macosko|Inh_Dlx1_Dnah5_2,293,131
Macosko|Ex_Tcf7l2_Adamtsl3_Slc38a11_1,Zeng|5094,956,171
Macosko|Ex_Vcan_Emid1,Zeng|4712,128,34
Macosko|Inh_Irx4_Lrat,Zeng|24725,32,9
Macosko|Ex_Dmrta2_Chodl_3,Zeng|2150,149,21
Macosko|Inh_Pax2_Erfl_15,Zeng|2937,27,88
Zeng|34380,Macosko|Inh_Pax2_Sp8,22,68
Zeng|1333,Macosko|Inh_Frmd7_Sema3c,8143,32518
Macosko|Fibro_Eya2_Unc5c_3,Zeng|5260,69,539
Macosko|Inh_Gata3_Fam90a1b,Zeng|3167,39,29
Macosko|Inh_Lhx6_Npy_4,Zeng|766,58,70
Macosko|Inh_Gata3_Crhbp_3,Zeng|34181,37,16
Zeng|3385,Macosko|Inh_Gata3_Areg_2,61,83
Macosko|Inh_Gata3_Ntsr1,Zeng|3239,42,13
Macosko|Inh_Foxl3_Fam83b,Zeng|34197,32,27
Zeng|1845,Macosko|Inh_Otx2_Prdm16_7,54,55
Macosko|Ex_Vsx2_Txnrd3,Zeng|24410,46,19
Macosko|Ex_Fam163a_Prdm6_5,Zeng|8175,123,25
Zeng|4022,Macosko|Inh_Fbxl7_Frem1_2,90,142
Macosko|Ex_Nxph4_Dnah11,Zeng|2429,36,86
Zeng|4678,Macosko|Ex_Tfap2b_Gli2,320,572
Zeng|3703,Macosko|Ex_Sall1_C1ql1_2,44,146
Macosko|Ex_Rorb_Hc_Sox6,Zeng|322,1085,333
Zeng|4619,Macosko|Ex_Ebf2_Atp8b1,151,331
Zeng|410,Macosko|Ex_Fezf2_Nts,1363,929
Macosko|Inh_Pax2_Vgll3_1,Zeng|4465,88,48
Macosko|Ex_Plekhg1_Nox4_Anxa13_2,Zeng|5116,80,186
Zeng|1473,Macosko|Inh_Six3_Six6_2,220,20
Macosko|Inh_Pax8_Agtr1a_Tacr3,Zeng|4402,84,137
Zeng|2212,Macosko|Ex_Dmrta2_Col6a6_1,56,330
Macosko|Ex_Dsp_Moxd1_3,Zeng|1405,5029,42250
Macosko|Inh_Pax8_Nr5a2_Kcng3,Zeng|34123,83,19
Macosko|Inh_Tfap2b_Ikzf1,Zeng|34322,32,63
Zeng|4958,Macosko|Ex_Evx2_Krt19,73,28
Zeng|4636,Macosko|Ex_Ebf2_Meox2,294,41
Macosko|Inh_Pax7_Hpse_1,Zeng|9281,121,17
Zeng|4569,Macosko|Ex_Tfap2d_Mgmt,311,9082
Macosko|Ex_Trabd2b_Slc30a3_Trh_2,Zeng|462,1461,366
Zeng|3899,Macosko|Ex_Phox2b_Cyp39a1_Mdfic2_2,61,28
Macosko|Chol_Irx4_Matn1_5,Zeng|2662,64,107
Macosko|Inh_Pax2_Tarm1_2,Zeng|4033,75,57
Zeng|618,Macosko|Inh_Vip_Grpr,1214,12648
Macosko|Inh_Emx2_Foxa2_2,Zeng|34186,85,38
Zeng|2222,Macosko|Ex_Lmx1a_Kcp_2,147,87
Zeng|4735,Macosko|Ex_Vcan_Emid1,59,128
Zeng|34142,Macosko|Inh_Hoxb5_Esr2_1,19,76
Macosko|Inh_Tfap2b_Papln,Zeng|34311,63,47
Zeng|4251,Macosko|Ex_Hoxb8_Aldh1a2_1,34,98
Zeng|1560,Macosko|Inh_Lhx8_Pde11a_1,69,873
Macosko|Inh_Nkx2-2_Gata2_7,Zeng|3397,85,162
Macosko|Ex_Plekhg1_Col27a1_Npsr1_3,Zeng|5022,845,3666
Zeng|2473,Macosko|Ex_Sim1_Ghrh_3,75,53
Zeng|3146,Macosko|Inh_Pax2_Npr3,32,64
Macosko|Inh_Pax2_Erfl_10,Zeng|2947,162,28
Macosko|Ex_Vsx2_Nkx6-3_2,Zeng|24411,59,51
Zeng|2310,Macosko|Ex_Pax6_Otx1_3,170,234
Macosko|Ex_Gbx2_Wif1,Zeng|4789,67,37
Macosko|Inh_Dlx1_Grhl3,Zeng|881,159,56
Zeng|4034,Macosko|Inh_Pax2_Chrnb4,83,41
Zeng|3209,Macosko|Inh_Gata3_Npffr1_Ntsr1,56,186
Macosko|Inh_Pax2_Creb3l3_2,Zeng|34361,65,18
Macosko|Inh_Lhx6_Esr1_Chodl,Zeng|1252,305,260
Zeng|4542,Macosko|Ex_Hpgd_Pik3c2g_2,68,241
Macosko|Inh_Frmd7_Atp2b4,Zeng|1326,4510,721
Zeng|2934,Macosko|Inh_Pax3_Vmn1r207_12,42,1190
Zeng|602,Macosko|Inh_Lhx6_Pvalb_Tac1,2814,33414
Macosko|Inh_Dmbx1_Irak3_2,Zeng|4429,40,18
Zeng|4407,Macosko|Inh_Gata3_Olfr48_3,113,22
Macosko|Ex_Phox2b_Cyp39a1_Mdfic2_3,Zeng|15078,20,54
Zeng|5072,Macosko|Ex_Plekhg1_Fign_Tnnt1_1,3192,46936
Macosko|Ex_Ebf3_Adam33_10,Zeng|4265,89,131
Macosko|Ex_Ebf2_Sp5_7,Zeng|4817,43,270
Macosko|Ex_Pou4f3_Wfdc10_1,Zeng|4859,74,48
Zeng|2362,Macosko|Ex_Dmrta2_Lsp1,106,109
Zeng|1867,Macosko|Inh_Otx2_Prdm16_5,79,397
Macosko|Ex_C1ql4_Gspm3,Zeng|4754,56,35
Zeng|558,Macosko|Inh_Lhx6_Sst_Ffar4,696,175
Zeng|3900,Macosko|Ex_Phox2b_Nts_1,88,90
Macosko|NorEx_Phox2b_Myom3,Zeng|3781,51,22
Zeng|1335,Macosko|Inh_Frmd7_Sema3c,8074,32518
Macosko|Ex_Tlx1_Aoc1,Zeng|4186,56,73
Zeng|466,Macosko|Ex_Slc30a3_Vgll3,36,2355
Zeng|5073,Macosko|Ex_Plekhg1_Fign_Tnnt1_1,4961,46936
Macosko|Ex_Pou4f1_Plscr5_6,Zeng|4659,91,60
Zeng|1528,Macosko|Inh_Six3_Aldh3b2_2,510,26
Macosko|Ex_Defb1_Arhgap36,Zeng|4485,104,30
Macosko|Ex_C1ql4_Mdfic2_2,Zeng|4485,39,30
Macosko|Ex_Dmbx1_Art4,Zeng|24429,112,20
Macosko|Ex_Dmrta2_Fgfr4_Csf2rb2,Zeng|2356,67,272
Macosko|Ex_Lmx1a_Csf2rb2_3,Zeng|2359,120,103
Zeng|5007,Macosko|Ex_Pitx2_Frem3_3,62,25
Zeng|1653,Macosko|Inh_Nkx2-2_Ppp1r17,270,93
Zeng|445,Macosko|Ex_Fezf2_Lhx9_2,795,234
Macosko|Inh_Pax5_Rab38_1,Zeng|3304,57,130
Macosko|Ex_Lhx2_Asb4,Zeng|4795,161,36
Zeng|4497,Macosko|Ex_C1ql4_Ebf2,42,61
Zeng|940,Macosko|Inh_Sall3_Ndnf_3,142,62
Zeng|745,Macosko|Inh_Nkx2-1_Gm8113_1,448,477
Zeng|5076,Macosko|Ex_Plekhg1_Fign_Tnnt1_1,8341,46936
Macosko|Inh_Tfap2b_Adam33,Zeng|3144,55,129
Macosko|Ex_Tfap2b_Sult3a2_1,Zeng|4948,168,258
Macosko|Ex_Slc30a3_Ntn5_2,Zeng|350,80,376
Macosko|Inh_Ppp1r1b_Drd2_Pde1a_2,Zeng|1059,105,682
Zeng|3419,Macosko|Inh_Lhx1_Crhbp,181,25
Zeng|3069,Macosko|Ex_Pax8_Rassf10,72,118
Zeng|2686,Macosko|Ex_Skor1_Samd3_2,78,22
Macosko|Inh_Foxp2_Qrfprl_2,Zeng|34154,41,37
Macosko|Inh_Nkx2-2_Gata2_9,Zeng|3189,95,53
Macosko|Inh_Lhx8_Pde11a_7,Zeng|1558,112,100
Macosko|Ex_Pou4f2_Sult3a2_7,Zeng|4885,70,304
Zeng|4308,Macosko|Ex_Phox2b_Prrxl1,60,232
Zeng|3531,Macosko|Inh_Tfap2b_Tll2_3,98,58
Zeng|2365,Macosko|Ex_Dmrta2_Fgfr4,118,129
Zeng|1445,Macosko|Ex_Otx2_Sapcd1,105,72
Zeng|4777,Macosko|Ex_Lhx9_Pthlh_2,141,80
Macosko|Inh_Nkx2-2_Bcam_1,Zeng|3476,31,412
Zeng|5100,Macosko|Ex_Plekhg1_Epha1_Smoc2_2,1373,3980
Zeng|1310,Macosko|Inh_Frmd7_Crhbp_2,2657,904
Macosko|Ex_Vsx2_Hmga2_3,Zeng|3108,66,24
Zeng|3362,Macosko|Inh_Pax5_Cdh23,186,189
Macosko|Ex_Vsx2_Lhx4_2,Zeng|3043,103,42
Zeng|597,Macosko|Inh_Lhx6_Pvalb_Tac1,835,33414
Macosko|Inh_Pax2_Aldh1a2,Zeng|34332,47,28
Macosko|Ex_Plekhg1_Pth2r_Rxfp1_2,Zeng|5045,104,873
Macosko|Inh_Lhx6_Nr2e1_1,Zeng|1213,87,246
Zeng|2236,Macosko|Ex_Lmx1a_H2-Q10_3,265,288
Zeng|4168,Macosko|Inh_Tfap2a_Aldh1a3,154,992
Zeng|4800,Macosko|Ex_Lhx2_Nek11_3,130,95
Zeng|24587,Macosko|CholEx_Evx2_Erfl,25,20
Macosko|Inh_Pax8_Abcc9_1,Zeng|34321,101,51
Zeng|1458,Macosko|Inh_Otx2_Prdm16_5,250,397
Zeng|1297,Macosko|Inh_Usp43_Arhgap6,218,205
Macosko|Ex_Foxb1_Nat8f6_2,Zeng|4176,122,177
Zeng|3052,Macosko|Ex_Vsx2_Lhx4_3,107,68
Macosko|Ex_Hoxc6_Prokr2,Zeng|3832,83,59
Zeng|4779,Macosko|Ex_Lhx9_Pthlh_2,206,80
Macosko|Ex_Hoxc6_Fam114a1,Zeng|3815,128,32
Zeng|3505,Macosko|Inh_Emx2_Il20ra_2,168,316
Zeng|4559,Macosko|Ex_Tfap2d_Npffr1_2,159,50
Macosko|Ex_Sim1_Crh_1,Zeng|2471,89,46
Macosko|Ex_Hpgd_Pth2r_3,Zeng|4548,114,45
Zeng|1130,Macosko|Inh_Lamp5_Ndnf_Tac2_Htr2c,115,156
Macosko|Ex_Evx1_Clec9a_1,Zeng|4963,86,49
Macosko|Ex_Tfap2b_Samd3_1,Zeng|4933,218,213
Zeng|643,Macosko|Inh_Vip_Crh_1,985,515
Zeng|24655,Macosko|Ex_Tcf24_Serpina12_3,16,47
Zeng|2496,Macosko|Ex_Sim1_Trh_4,190,94
Macosko|Inh_Pax2_Tgm6_3,Zeng|24741,51,9
Zeng|14915,Macosko|Ependymal_Tmem212_1700012P22Rik,94,192
Macosko|Inh_Gata3_Msx1_1,Zeng|34164,60,18
Macosko|Ex_Sim1_Trh_5,Zeng|2498,99,207
Zeng|24573,Macosko|Ex_C1ql4_Cox6a2_2,48,21
Zeng|2442,Macosko|Ex_Sim1_Bsx_2,101,19
Macosko|Inh_Gata3_Cdh3_1,Zeng|24730,33,10
Zeng|4776,Macosko|Ex_Vsx2_Pgr15l,10,22
Zeng|15001,Macosko|Ependymal_Tmem212_1700012P22Rik,36,192
Zeng|2653,Macosko|Ex_C1ql4_Crispld2_2,98,343
Macosko|Inh_Lhx1_Dach2_1,Zeng|3430,196,118
Macosko|Ex_Tlx1_Crocc2_2,Zeng|4341,49,44
Zeng|3186,Macosko|Inh_Nkx2-2_Prrxl1,41,175
Macosko|Inh_Tbx3_Fli1_1,Zeng|1988,125,162
Zeng|3490,Macosko|Inh_Nkx2-2_Itgb6,131,16
Macosko|Inh_Lhx8_Pde11a_3,Zeng|1559,214,67
Zeng|2203,Macosko|Ex_Lmx1a_Dkkl1,72,46
Zeng|4529,Macosko|Ex_Ebf2_Bmp7_1,185,45
Macosko|Inh_Frmd7_Zar1,Zeng|1332,110,1343
Macosko|Ex_Ebf2_Npffr2_1,Zeng|4608,1146,661
Zeng|604,Macosko|Inh_Lhx6_Pvalb_Tac1,205,33414
Zeng|4734,Macosko|Ex_Tfap2d_Pirt_3,103,54
Macosko|Inh_Otx2_Prdm16_1,Zeng|874,502,143
Macosko|Ex_Samd3_Npsr1_1,Zeng|2745,47,137
Macosko|Inh_Onecut3_Bmp4,Zeng|8201,51,15
Zeng|14862,Macosko|Astro_Emid1_Cd38,1716,21137
Macosko|Ex_Fezf2_Slc9a4,Zeng|92,2807,56
Macosko|Ex_Sim1_Sema3d,Zeng|2477,17,180
Zeng|4063,Macosko|Ex_Foxd3_Irx4_2,81,36
Zeng|4935,Macosko|Ex_Tfap2b_Ppp1r1c_1,69,353
Macosko|Ex_Lmx1a_Tgfbr2,Zeng|2215,62,47
Macosko|Ex_Slc30a3_Gsta2_6,Zeng|304,395,1411
Zeng|45,Macosko|Ex_Nmbr_Cobll1,1020,5893
Macosko|Inh_Arhgap28_Slc26a7,Zeng|8861,49,257
Zeng|3357,Macosko|Inh_Irx3_Hmcn1,107,223
Macosko|Ex_Hoxb5_Prdm16_5,Zeng|24426,32,69
Zeng|3352,Macosko|Inh_Pax5_Trh_L3mbtl4,83,44
Macosko|Ex_C1ql4_Tgm6_4,Zeng|2666,65,178
Macosko|Ex_Dmrta2_Tnfaip8l3_2,Zeng|2362,60,106
Zeng|4254,Macosko|Ex_Phox2b_Olig3_2,19,26
Macosko|Inh_Pax2_Gm5105_3,Zeng|9280,37,24
Zeng|15068,Macosko|Ex_Vsx2_Glyat_1,20,61
Macosko|Inh_Onecut3_Gcnt4,Zeng|34362,59,20
Macosko|Ex_Tfap2d_P2ry1,Zeng|4567,1697,248
Zeng|2102,Macosko|Inh_Lhx6_Gpr179,231,124
Zeng|4309,Macosko|Ex_Phox2b_Prrxl1,34,232
Zeng|788,Macosko|Inh_Gbx1_Atp8b1_10,96,56
Macosko|Inh_Ppp1r1b_Drd2_Stard8_4,Zeng|1075,104,715
Zeng|1070,Macosko|Inh_Ppp1r1b_Drd2_Atf3,258,28
Zeng|2243,Macosko|Ex_Lmx1a_Itih5_1,392,288
Zeng|54,Macosko|Ex_Fezf2_Slc9a4_Fos,606,353
Zeng|2864,Macosko|Ex_Gata3_Slc17a8_2,84,215
Macosko|Inh_Tfap2b_Rxfp2,Zeng|3144,18,129
Macosko|Ex_Sim1_Trh_3,Zeng|2496,25,190
Zeng|4791,Macosko|Ex_Lhx2_Asb4,86,161
Macosko|Inh_Pax7_Arhgap28_2,Zeng|2944,116,42
Zeng|1083,Macosko|Inh_Ppp1r1b_Drd2_Fos,1532,85
Zeng|4941,Macosko|Ex_Tfap2b_Bmpr1b_2,200,157
Macosko|Inh_Six3_Rab3b,Zeng|3407,49,100
Zeng|115,Macosko|Ex_Rorb_Scn5a,751,481
Zeng|5089,Macosko|Ex_Plekhg1_Pth2r_Slc17a8,1465,3032
Zeng|4667,Macosko|Ex_Pou4f1_Plscr5_2,1312,141
Zeng|1014,Macosko|Inh_Sox8_Calcrl_4,46,27
Macosko|Inh_Lhx6_C1ql1,Zeng|785,42,31
Macosko|Ex_Tfap2b_Chrdl1,Zeng|4933,99,213
Zeng|1069,Macosko|Inh_Ppp1r1b_Drd2_Pde1a_Myo3b,376,1976
Macosko|DC_Slamf7_Ccr7,Zeng|5277,26,30
Macosko|Ex_Tfap2d_Npnt_6,Zeng|8215,41,48
Zeng|4725,Macosko|Ex_Tfap2d_Edaradd,174,1773
Macosko|Inh_Ppp1r1b_Drd2_Calcr_1,Zeng|1076,995,10343
Zeng|2796,Macosko|Ex_Lmx1b_Arsj_1,72,57
Macosko|Inh_Emx2_Foxa2_1,Zeng|3139,39,37
Macosko|Inh_Pax8_Serpinf1,Zeng|8201,194,15
Zeng|4955,Macosko|Ex_C1ql4_Islr2_3,72,18
Macosko|Ex_C1ql4_Mettl24,Zeng|4697,44,198
Macosko|Inh_Dmbx1_Slc34a2_2,Zeng|4398,27,39
Zeng|655,Macosko|Inh_Vip_Sncg_Slit1,518,242
Zeng|1839,Macosko|Inh_Foxp4_Bnc2,448,555
Macosko|Ex_Lmx1a_Grpr,Zeng|2370,66,106
Zeng|4607,Macosko|Ex_Ebf2_Npffr2_3,493,121
Macosko|Inh_Onecut3_Frk,Zeng|24725,75,9
Macosko|Inh_Pax3_Defb1_2,Zeng|3173,25,166
Zeng|3070,Macosko|Ex_Pitx2_Zbtb7c_4,304,22
Zeng|2861,Macosko|Ex_Lmx1b_Tll2_1,44,208
Macosko|Ex_Ebf3_Adam33_8,Zeng|4241,18,220
Macosko|Ex_Lhx9_Tyrp1_3,Zeng|4594,44,66
Zeng|378,Macosko|Ex_Fezf2_Egflam_Adamts10,60,236
Zeng|2942,Macosko|Inh_Pax2_Ikzf1_1,30,84
Macosko|Inh_Pax8_Oxtr_3,Zeng|34137,17,24
Macosko|Inh_Six3_Chodl_1,Zeng|1515,315,227
Macosko|Inh_Gata3_Pdlim3_3,Zeng|4420,57,119
Zeng|3529,Macosko|Inh_Tfap2b_Cdh23_2,150,191
Macosko|Inh_Gata3_Gm11639_2,Zeng|3248,22,15
Zeng|2303,Macosko|Ex_Pax6_Serpinb11,218,17
Macosko|Inh_Sox8_Calcrl_3,Zeng|1015,27,43
Zeng|4684,Macosko|Ex_Pou4f1_Phex,162,187
Zeng|2191,Macosko|Ex_Lmx1a_Dnaaf6b_1,274,665
Macosko|Ex_Pax2_Chat,Zeng|24678,72,37
Zeng|2484,Macosko|Ex_Sim1_Pgr15l_3,122,136
Macosko|Inh_Tcf7l2_Ctxn3_1,Zeng|34232,78,19
Zeng|3290,Macosko|Inh_Six3_Myocd,83,54
Macosko|Ex_Pou4f1_Alpk1_5,Zeng|3740,61,22
Zeng|2277,Macosko|Ex_Samd3_Brs3,39,48
Macosko|Inh_Sox1_Sp9_6,Zeng|3225,53,120
Zeng|4979,Macosko|Ex_Pitx1_C1ql4,81,42
Macosko|Ex_Phox2b_Tlx1_2,Zeng|4324,33,69
Zeng|3192,Macosko|Inh_Sox2_Ikzf1_6,118,163
Zeng|1209,Macosko|Inh_Lhx6_Nr2e1_2,154,114
Macosko|Inh_Onecut3_Gpr174,Zeng|34145,114,21
Zeng|3475,Macosko|Inh_Nkx2-2_Bcam_1,112,31
Zeng|245,Macosko|Ex_Lef1_Gpr101,256,3793
Zeng|1982,Macosko|Inh_Tbx3_Crabp1,117,26
Macosko|Inh_Nkx2-2_Mafb_1,Zeng|1653,147,270
Macosko|Ex_Ebf3_Adam33_9,Zeng|4258,81,70
Zeng|3543,Macosko|Inh_Tfap2b_Optc,189,249
Macosko|Ex_Pou4f1_Plscr5_5,Zeng|4673,183,70
Macosko|Ex_Pou4f3_Mdfic2,Zeng|24689,69,33
Macosko|Ex_Ebf3_Adam33_2,Zeng|4259,45,164
Zeng|4833,Macosko|Ex_C1ql4_Tekt2,150,36
Macosko|Inh_Six3_Ano1_3,Zeng|3348,28,9
Zeng|3321,Macosko|Inh_Pax5_Met,578,218
Macosko|Ex_Pou4f3_Xdh,Zeng|4869,26,569
Zeng|2650,Macosko|Ex_C1ql4_Prdm6,129,338
Macosko|Inh_Onecut3_Tbpl2,Zeng|34151,71,21
Macosko|Ex_Sox6_Sult3a1_1,Zeng|4873,435,143
Macosko|Inh_Pax2_Vgll3_20,Zeng|4366,131,17
Zeng|3182,Macosko|Inh_Nkx2-2_Tpm2_2,22,73
Zeng|3551,Macosko|Inh_Tfap2b_Tspo2,443,150
Macosko|Inh_Gata3_Wnt16,Zeng|3239,63,13
Zeng|1578,Macosko|Inh_Lhx6_Asb4,298,54
Zeng|4118,Macosko|Inh_Fbxl7_Stpg2_1,46,401
Macosko|Ex_Ebf2_Lhfpl1,Zeng|3988,75,21
Zeng|4240,Macosko|Ex_Ebf2_6430628N08Rik_1,250,146
Zeng|5070,Macosko|Ex_Plekhg1_Fign_Tnnt1_1,598,46936
Macosko|Ex_C1ql4_Mdfic2_1,Zeng|4476,54,28
Zeng|2379,Macosko|Ex_Dmrta2_Chrna6_1,93,273
Zeng|2008,Macosko|Inh_Tbx3_Atf7ip2,205,601
Zeng|2634,Macosko|Ex_Lhx9_Runx1,36,158
Macosko|Ex_Pitx2_Odad2_2,Zeng|2226,97,320
Zeng|3246,Macosko|Inh_Sox1_Chrna5,84,398
Macosko|Ex_Vsx2_Prok1,Zeng|3700,71,47
Zeng|747,Macosko|Inh_Lhx6_A730046J19Rik_1,53,280
Macosko|Inh_Irx5_Tafa4_1,Zeng|2955,251,107
Macosko|Inh_Pax2_Erfl_13,Zeng|2937,188,88
Macosko|Inh_Pax5_Vwa7_1,Zeng|3740,59,22
Zeng|24412,Macosko|Ex_Phox2b_Slc10a4,32,61
Macosko|Ex_Lhx3_Slc5a7_2,Zeng|3786,19,23
Zeng|5043,Macosko|Ex_Plekhg1_Col27a1_Egflam_1,717,7752
Macosko|Inh_Pax2_Vgll3_16,Zeng|4349,70,90
Macosko|Inh_Ppp1r1b_Drd2_Sphkap_1,Zeng|1088,45,11991
Macosko|Ex_Hpgd_Pth2r_1,Zeng|4548,211,45
Zeng|1691,Macosko|Inh_Pax6_Pou6f2_Pdgfd_5,169,73
Zeng|158,Macosko|Ex_Fezf2_Fibcd1_Fos_Sema3e,549,369
Zeng|148,Macosko|Ex_Sulf1_Agtr1b_Fos,440,48
Zeng|2146,Macosko|Inh_Foxp2_Olfm4_3,64,19
Macosko|Inh_Onecut3_Ccdc192_1,Zeng|34361,45,18
Zeng|631,Macosko|Inh_Vip_Grpr,2881,12648
Macosko|Inh_Pax2_Hoxb5_Trhr,Zeng|24718,148,22
Zeng|4722,Macosko|Ex_Ebf2_C1ql2_2,401,41
Macosko|Ex_Dmrta2_Tnfaip8l3_1,Zeng|2362,47,106
Macosko|Ex_Vsx2_Col5a2,Zeng|15074,40,67
Macosko|Ex_Pou4f2_Sult3a2_9,Zeng|4901,27,81
Zeng|946,Macosko|Inh_Sp8_Mc4r,560,334
Zeng|4484,Macosko|Ex_Tfap2b_Gabre,227,48
Zeng|2790,Macosko|Ex_Lmx1b_Itih5_2,53,24
Zeng|3467,Macosko|Inh_Gata3_Pdlim3_2,22,47
Zeng|5409,Macosko|Ex_Ebf2_Glp1r_2,65,92
Macosko|Inh_Frmd7_Esr2_1,Zeng|1288,160,678
Zeng|4495,Macosko|Ex_Tfap2b_Ghrh_2,218,128
Macosko|Inh_Gata3_Ccdc180_1,Zeng|8861,84,257
Zeng|24611,Macosko|Ex_Vsx2_C1ql4,33,46
Zeng|4539,Macosko|Ex_Defb1_Cnga3,43,25
Zeng|1064,Macosko|Inh_Ppp1r1b_Drd2_Cyp26b1_2,81,447
Macosko|Ex_Tlx1_Crocc2_1,Zeng|4341,66,44
Macosko|Inh_Pax2_Klk12,Zeng|4092,54,42
Zeng|3728,Macosko|Inh_Pax5_Erfl_1,50,73
Macosko|Inh_Pax6_Pdgfd_4,Zeng|1785,134,194
Macosko|Inh_Foxl3_Klc3,Zeng|24714,63,19
Zeng|4352,Macosko|Inh_Pax2_Vgll3_18,118,129
Zeng|4907,Macosko|Ex_Sox6_Erfl,42,804
Zeng|1611,Macosko|Inh_Otx2_Prdm16_2,82,134
Zeng|4132,Macosko|Ex_Fbxl7_Tmem72_2,159,80
Macosko|Inh_Otx2_Gm45194,Zeng|842,158,232
Macosko|Inh_Pax8_Col6a3,Zeng|8201,43,15
Zeng|2218,Macosko|Ex_Lmx1a_Kcp_3,104,76
Zeng|955,Macosko|Inh_Sp8_Mc4r,170,334
Zeng|3936,Macosko|NorEx_Phox2b_Ndufa4l2_1,11,59
Macosko|Endo_Flt1_Lrg1_1,Zeng|5255,911,30159
Macosko|Ex_Fibcd1_Gpr101,Zeng|322,221,333
Macosko|Inh_Gata3_Nptx2,Zeng|3248,45,15
Macosko|Ex_Hoxb3_Ldlrap1_8,Zeng|8175,473,25
Zeng|2533,Macosko|Ex_Sim1_Cd34_5,305,429
Zeng|2639,Macosko|Ex_Lhx9_Calcr,28,40
Macosko|Ex_Phox2b_Esm1,Zeng|3805,18,20
