AUROC,fntype
0.810111456876647,diverged
0.648098037283942,conserved_one
0.631206911740235,conserved_one
0.707452198090333,diverged
0.710429549104475,conserved_one
0.686824530808755,diverged
0.62736245542537,conserved_both
0.649230877494042,conserved_one
0.757887065201261,conserved_one
0.62276681164269,conserved_one
0.607175656538747,diverged
0.656207397121939,conserved_one
0.629709556406389,conserved_one
0.687844853003116,diverged
0.887474995044063,diverged
0.643917925683952,diverged
0.661562125861668,diverged
0.662631235971327,conserved_both
0.66305864780975,diverged
0.723295730817854,diverged
0.817736623281629,diverged
0.723364698480333,diverged
0.641528922955509,diverged
0.703341613686441,conserved_both
0.681898306036237,diverged
0.769025358309535,conserved_one
0.687166064007771,diverged
0.608100159484596,conserved_one
0.695382868676675,diverged
0.743450394982744,conserved_one
0.662641587461799,diverged
0.682237445502637,diverged
0.618984304670575,conserved_one
0.625841113634452,conserved_one
0.685333180673231,conserved_one
0.720541281455782,diverged
0.864266663745844,conserved_one
0.736939893209545,diverged
0.764823836775959,diverged
0.772928715111894,diverged
0.823435588433702,diverged
0.618080658117451,diverged
0.82265162533898,conserved_one
0.748660525787185,conserved_one
0.845145875251509,diverged
0.931917211328976,conserved_one
0.944617693579696,conserved_one
0.89287622579834,diverged
0.989572864321608,diverged
0.886773882816099,diverged
0.846318439269981,conserved_one
0.98557362924824,conserved_one
0.718125367430923,diverged
0.73307372441067,diverged
0.912606761871006,conserved_one
0.995383165829145,conserved_one
0.999591708542714,conserved_both
0.940591364074214,conserved_one
0.694713361859379,conserved_one
0.924961471806957,diverged
0.936690658788031,diverged
0.781443219373892,diverged
0.766298615210428,diverged
0.949136919725155,diverged
0.84139316270041,diverged
0.734398120264413,conserved_one
0.977662732604446,conserved_one
0.908364418737863,diverged
0.822761885035847,conserved_one
0.929720750650983,conserved_one
0.824517317921011,diverged
0.999811581459616,diverged
0.980391745951912,diverged
0.945923878909685,conserved_one
0.773113044299018,diverged
0.923718512930132,diverged
0.788018090222121,diverged
0.906422999496729,conserved_one
0.745564735195489,conserved_one
0.64848208966387,conserved_one
0.68683153876625,diverged
0.994998114867413,conserved_one
0.986714824120603,diverged
0.893120496061673,diverged
0.900073862207694,diverged
0.642376996743176,diverged
0.784877467986314,conserved_one
0.71037779398286,diverged
0.998178620776284,diverged
0.988128140703518,conserved_one
0.889454713106165,diverged
0.831866934808111,conserved_one
0.788676308322825,diverged
0.822021712560213,conserved_one
0.963655129391314,diverged
0.713764615276902,diverged
0.795550229146554,diverged
0.660514274403875,diverged
0.708086527251209,conserved_both
0.783200512228307,diverged
0.662291141235813,conserved_one
0.849485944352578,diverged
0.991708542713568,conserved_one
0.956363179074446,conserved_one
0.739993410538827,diverged
0.82455557924938,diverged
0.740618422681689,diverged
0.712944749266301,diverged
0.672553133775849,conserved_both
0.716453363263605,conserved_one
0.794389973569784,conserved_one
0.801801604027631,diverged
0.840144198836313,diverged
0.764976277200575,diverged
0.627187902187902,diverged
0.777907805880626,conserved_one
0.786380480365273,conserved_both
0.931755730847654,conserved_one
0.951310351662827,conserved_one
0.863232866707286,diverged
0.806253822476165,conserved_one
0.878086049249514,conserved_one
0.809058136695598,conserved_one
0.742085014646451,diverged
0.872391311348307,conserved_one
0.939253740505368,diverged
0.874639988707212,conserved_one
0.884802393612278,conserved_both
0.882237362998508,conserved_one
0.890938512306698,conserved_one
0.884849702507104,conserved_one
0.848274375486556,diverged
0.723816284432244,conserved_both
0.855644112242956,diverged
0.941948344517355,diverged
0.77583807060126,conserved_one
0.800583836800156,conserved_one
0.800050427422184,conserved_one
0.749235950213955,conserved_one
0.845589805328319,conserved_one
0.931372406410889,diverged
0.796093369264445,conserved_one
