target_cluster,source,auroc,type,source_label,Comparison
Ex_Foxd3_Igfbpl1,Macosko,0.9506113864426976,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tcf7l2_Fbln1_Mtnr1a,Macosko,0.9394173501894676,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Slc30a3_Ebf1_Scn5a,Macosko,0.9113802096805372,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Foxd3_Irx4_2,Macosko,0.8181617376782854,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Chol_Tbx20_S100a11_2,Macosko,0.732030272762871,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Nkx6-1_Nccrp1_2,Macosko,0.8594849032174616,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2d_Erfl,Macosko,0.7278568736922748,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Phox2b_Six2_1,Macosko,0.9633202513569676,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Plcg2_Traf1_1,Macosko,0.9398214507035636,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2b_Ramp3_3,Macosko,0.8079421574030733,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax6_Egfr_2,Macosko,0.931426592703504,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sim1_Pitx2_3,Macosko,0.9653907067186716,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_C1ql4_Teddm3_1,Macosko,0.9899485259670942,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Ppp1r1b_Drd1_Zp3r_1,Macosko,0.9354479024150754,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Chol_Tbx20_S100a11_9,Macosko,0.7570889318348017,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Sp8_Spp1_2,Macosko,0.9840864641092982,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Adgrd1_1,Macosko,0.9906713859145252,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx8_Arhgef38_5,Macosko,0.9276690793825396,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lamp5_Ndnf_Tac2_Htr2c,Macosko,0.934508835487588,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sall1_Olfr658,Macosko,0.8573316838977023,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Fezf2_Urah_Alcam,Macosko,0.8849533071524813,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f2_Sult3a2_1,Macosko,0.9615658529651008,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sim1_Ndnf_2,Macosko,0.9154428786725956,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Hoxc6_Hpse_1,Macosko,0.8006728942128066,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Nkx2-2_Svep1_1,Macosko,0.9095029481659196,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Foxp2_Bmp3_2,Macosko,0.9730008445183228,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Otx1_Ppp1r3a,Macosko,0.8637449209179409,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax8_Sfrp1_6,Macosko,0.965322787685224,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f1_Vip,Macosko,0.796698079101583,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ng_Lhx1_Trp73,Macosko,0.957480388378352,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Spef2_7,Macosko,0.9755207981192272,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Vip,Macosko,0.9321147849816852,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
SerEx_Fev_Crhr2_2,Macosko,0.9778153205614024,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pax6_Cfap77_2,Macosko,0.7700605593589425,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Sall3_Trhr_5,Macosko,0.9540541850916132,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Slitrk6,Macosko,0.960736843066258,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Evx2_Lmcd1_3,Macosko,0.7987332733024504,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gbx1_Vmn1r207,Macosko,0.782418845420939,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Asb4,Macosko,0.980773215404874,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Plekhg1_Col27a1_C1ql2_3,Macosko,0.9145695081091236,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Ddit4l_3,Macosko,0.970105910343455,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Phox2b_Igfbpl1_1,Macosko,0.9512878514358258,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Slc30a3_Teddm3_5,Macosko,0.9281300299671866,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Chol_Tbx20_Gm7694_2,Macosko,0.936637894868682,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Gm21188,Macosko,0.9328798937125308,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Otx2_Prdm16_6,Macosko,0.9144218947136036,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Vwc2l_Otogl1_2,Macosko,0.8837872780891101,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Nkx2-2_Calcb_2,Macosko,0.8206901506807852,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f3_Wfdc10_2,Macosko,0.9428657660629818,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Vwde_2,Macosko,0.9439674557715932,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Hoxc4_Hhip,Macosko,0.8389601825632369,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
DopEx_Calb1_Aqp1,Macosko,0.9547494627179648,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Npffr2_3,Macosko,0.9643370551786632,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2d_Il23r_Pou4f2,Macosko,0.9130828049569518,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Fibro_Eya2_Unc5c_3,Macosko,0.9798102104776436,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Evx1_Prkcq_3,Macosko,0.9618418733493342,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
CholEx_Pax2_Crabp1_2,Macosko,0.943502213733586,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Hoxb8_Aldh1a2_2,Macosko,0.9143869856915544,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx9_Lacc1,Macosko,0.960264900503318,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Nkx2-2_Efhb_2,Macosko,0.9106433632773686,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax3_Defb1_1,Macosko,0.9726270086483626,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Cyp26a1,Macosko,0.824089147407774,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
NorEx_Phox2b_Gch1,Macosko,0.9754354475843604,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Adam34,Macosko,0.9288806255530012,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Otx1_Acacb_4,Macosko,0.957922111961544,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Nkx2-2_Gata2_5,Macosko,0.7958441959550933,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Fbxl7_Klf4,Macosko,0.9835935240910548,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
DopEx_Calb1_Col6a5,Macosko,0.9579666610505384,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Sp8_Draxin,Macosko,0.9135955467811622,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six3_Met_2,Macosko,0.7584376620297731,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Gata3_Svs5,Macosko,0.9533161137693382,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Skor1_Daam2_Cnga3,Macosko,0.8771312822870783,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Foxp2_Btc_3,Macosko,0.8828476465585757,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2d_Bhlhe23,Macosko,0.8375334492383739,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Nxph4_Nmbr,Macosko,0.9121145158767698,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tcf24_Serpina12_1,Macosko,0.9647537340953648,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lmo7_Fbln1_1,Macosko,0.9453880902016788,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six3_Fap,Macosko,0.830194326386133,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Ppp1r1b_Drd2_Stard8_4,Macosko,0.9058903605742612,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Frem3,Macosko,0.8375302363465781,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Vwc2l_Otogl1_1,Macosko,0.9698811883421036,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Nkx2-2_Trh_2,Macosko,0.901915628189055,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Chol_Irx4_Matn1_5,Macosko,0.8784624801065612,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Fbxl7_Col6a1_1,Macosko,0.9740300066338684,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Nkx2-2_Vwa7,Macosko,0.9288349315492248,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax6_Gpr39_1,Macosko,0.8955594825860961,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Emx2_Pirt_3,Macosko,0.9882880002441432,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sim1_Ghrh_2,Macosko,0.760991105174301,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Htr3a_Ibsp_5,Macosko,0.9604801332039756,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Cd200r1,Macosko,0.8621209896924807,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
CholEx_Hmx2_A2m,Macosko,0.9283219216992856,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Olfr273_2,Macosko,0.9999116174034396,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Foxp2_Olfm4_3,Macosko,0.918800071121609,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Sst_Layn,Macosko,0.8414162759823854,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Phox2b_Susd5_1,Macosko,0.960089854265714,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Ddit4l_1,Macosko,0.9058820504272947,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Tnc,Macosko,0.9293679361007532,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pax6_Vgll3_2,Macosko,0.967210909039486,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax3_Akr1c19,Macosko,0.9801364476207816,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Clec9a_Catspere1,Macosko,0.9315432125376968,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Nmu_2,Macosko,0.9023879741365576,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Htr3a_Col5a2,Macosko,0.9563938772286305,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six3_Pla2g5_Sox3,Macosko,0.8990816850636346,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2d_Gask1b_2,Macosko,0.9641121277800394,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Hpgd_Cd24a_1,Macosko,0.909562315752058,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx1_Npy,Macosko,0.9600220690551324,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Antxr2_3,Macosko,0.9193395180256748,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Hoxb5_Prdm16_4,Macosko,0.9137829995525056,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx1_Erfl_3,Macosko,0.7410582108991539,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Foxp2_Mab21l3,Macosko,0.9028913903572934,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Hoxc4_Chrdl2_3,Macosko,0.8333769429017915,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Nkx2-4_Cdkn1c_1,Macosko,0.8784690366269506,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx4_Gpr101_4,Macosko,0.9627366347650056,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f1_Htr5b_11,Macosko,0.9666306268983323,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Onecut3_Erfl_2,Macosko,0.867563873547638,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Iqcj_Ms4a15_8,Macosko,0.9266263393799656,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six3_Ofcc1_1,Macosko,0.9900769715675122,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2d_Slc38a4_2,Macosko,0.8007652851631509,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Dmrta2_Chrna6_5,Macosko,0.7664198361981415,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Slc30a3_Gsta2_5,Macosko,0.9311474254986728,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax3_Vmn1r207_7,Macosko,0.8502191723125062,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Dmbx1_Rubcnl,Macosko,0.8942197341729103,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Fer1l6_2,Macosko,0.9243982672544324,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax7_Pappa2_Stc1,Macosko,0.982314132226792,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Emx2_Rxfp2,Macosko,0.8667119094205078,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lamc3_Fzd9_1,Macosko,0.9425454891944832,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Nmbr_Cobll1,Macosko,0.9595678197697518,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax6_Pou6f2_Pdgfd_5,Macosko,0.8782342373274478,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Bhlhe22_Chrna2,Macosko,0.8878817633882476,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Hpgd_Pth2r_7,Macosko,0.9557154992395592,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lmx1a_Crhbp_1,Macosko,0.9683436692825576,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Il15_3,Macosko,0.9341888658712632,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_C1ql4_Tgm6_2,Macosko,0.9478261833066992,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Hoxb5_Trhr,Macosko,0.9401242617981368,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Pla2g5_1,Macosko,0.8975236958639852,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pitx2_Skor2,Macosko,0.9816104313832495,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f1_Alpk1_3,Macosko,0.9312990005884232,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Sgo2b_6,Macosko,0.9039955761750614,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Neurod6_Dnah11_8,Macosko,0.9079332426879196,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Fbxl7_Stpg2_1,Macosko,0.8163107506727605,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2b_Bmpr1b_1,Macosko,0.958171555521434,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax8_Asb4_2,Macosko,0.8392701178922166,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Apela_1,Macosko,0.9339734676620322,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lamp5_Ndnf_Tac2,Macosko,0.9594154382279154,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Irx4_Catspere1_4,Macosko,0.915768957205492,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Abcc9_1,Macosko,0.9707823667580944,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f2_Sult3a2_8,Macosko,0.925465051194172,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pitx2_Hmcn2,Macosko,0.8807479613726052,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Vsx2_Lhx4_2,Macosko,0.920984808464452,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Frmd7_Ltbp2_3,Macosko,0.9331726572964296,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Clec9a_2,Macosko,0.8867022048525388,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Sall3_Chrne,Macosko,0.9525421719921404,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Vip_Drd2,Macosko,0.9363450037273232,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Pou4f2_Sult3a2_5,Macosko,0.9501627788164844,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax5_Irs4_4,Macosko,0.9847351945272278,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Sox1_Sp9_5,Macosko,0.899332262082013,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Rorb_Endou_1,Macosko,0.8393249021827773,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
CholEx_Lhx9_Lacc1,Macosko,0.9071576201182548,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Chol_Irx4_Matn1_1,Macosko,0.9904802144703568,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Phox2b_Dbh_2,Macosko,0.8743408324336787,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx9_Prdm8_2,Macosko,0.9307225466260616,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sall1_Fgf7_1,Macosko,0.919254052952203,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Dmrt3_2,Macosko,0.993209384284812,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_C1ql4_Cox6a2_2,Macosko,0.9459371045330623,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Foxp2_C130074G19Rik_1,Macosko,0.922233294569496,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Sp8_Sox6_2,Macosko,0.962422139986594,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx1_Ikzf1,Macosko,0.8655787930741694,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Gzmk_4,Macosko,0.9528069492091816,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Htr3a_Bmp3_5,Macosko,0.9245769074357074,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Scara5,Macosko,0.8340825079449949,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx9_Pthlh_1,Macosko,0.9003911738103285,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Foxp2_Lbhd2_1,Macosko,0.9835566933530236,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Pla2g5_10,Macosko,0.9236847094614492,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Sp8_Sox6_3,Macosko,0.9703489431093164,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six3_Pvalb_Angpt1,Macosko,0.9297376706880308,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Fezf2_C1ql2,Macosko,0.841982338253526,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Hoxb7_Crym_2,Macosko,0.874363398876702,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Htr3a_Grpr_3,Macosko,0.9806400383774332,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Phox2b_Cyp26b1_2,Macosko,0.9826034404498516,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2d_Crhr2_2,Macosko,0.9887737433343284,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Sox1_Chrna5,Macosko,0.7224173991449965,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Onecut3_Npb_2,Macosko,0.9829976378069284,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Gata3_Sox14_3,Macosko,0.9893720930167054,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Plekhg1_Nox4_Ltbp1,Macosko,0.8819789542841113,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Evx2_Pkhd1l1,Macosko,0.990550524636148,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax8_Pkhd1l1_5,Macosko,0.9850819140502334,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Irx3_Fos,Macosko,0.9498960292913178,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Ucn3_2,Macosko,0.9625263357034932,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Dmbx1_Car8,Macosko,0.9828436749702252,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Samd3_Emx2_3,Macosko,0.9600363279532166,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Fezf2_Cdc25c_2,Macosko,0.9314759480061204,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lmx1a_H2-Q10_3,Macosko,0.9243113094120649,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Tac2_3,Macosko,0.9553715963776686,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Nr1h4,Macosko,0.9006983188370842,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Plekhg1_Col27a1_Npsr1_3,Macosko,0.8981403136973389,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Sall3_Ndnf_5,Macosko,0.7807591680313044,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Irx2_Gpr151,Macosko,0.9349400155676726,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Grp_1,Macosko,0.9574042338663932,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax5_Olig3_2,Macosko,0.9468754336148436,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Nkx2-2_Tpm2_1,Macosko,0.9129965179805444,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax5_Calcr,Macosko,0.950918023172882,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sim1_Ucn3_2,Macosko,0.8120496433238504,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx1_Emx2_1,Macosko,0.9696929621145152,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Ebf2_Tnfaip8_5,Macosko,0.7465572649794842,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Fbxl7_Hmcn1_1,Macosko,0.9478988182582708,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax7_Bmp3_1,Macosko,0.8497723396741392,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Vsx2_Lhx3_3,Macosko,0.9876560871603804,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Nkx2-2_Bcam_3,Macosko,0.8436837981685223,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
CholEx_Fbxl7_Defa24,Macosko,0.999165770418204,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Dmrta2_Csf2rb2_4,Macosko,0.9925293931342584,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Otx2_Dynlrb2,Macosko,0.9278931397487936,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_C1ql4_Tgm6_3,Macosko,0.97246821072985,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax6_Fbln2_2,Macosko,0.9299683102398694,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx1_Egflam_1,Macosko,0.9581782378194272,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lmx1a_Bdnf_1,Macosko,0.9676255196698004,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Tfap2d_Emid1_1,Macosko,0.9329756994032676,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Cox6a2_Postn,Macosko,0.9625743360842638,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_C1ql4_Asb4,Macosko,0.9510344805874325,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Vsx2_Ghrh_1,Macosko,0.9682303636047064,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Astro_Fabp7_Hs3st3a1_1,Macosko,0.8734722759308001,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Lhx9_Kif19a_1,Macosko,0.8351107969437156,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Tfap2b_Il7_1,Macosko,0.9198155389754126,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Sncg_Np2yr_Fos_2,Macosko,0.9497644757032242,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Pax2_Satb2_2,Macosko,0.8979326346376963,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six6_Vipr2_10,Macosko,0.8906470198574127,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Lhx6_Esr1_Chodl,Macosko,0.966426900826065,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Nkx2-4_Calcr_9,Macosko,0.867391450848859,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Inh_Six6_Vipr2_6,Macosko,0.9162418485073988,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Nkx2-2_Grp_2,Macosko,0.9623505361364748,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
Ex_Sim1_Trh_8,Macosko,0.8870810416600488,self_1_vs_all_AUROC,Nuclei,Target cluster vs all
