cell.type,study_id,n,cumulative_cell_fraction,cumulative_cluster_fraction,Dataset
Macosko|Inh_Gbx1_Atp8b1_1,Macosko,117,0.9548802712592936,0.32882703777335986,Nuclei
Macosko|Inh_Otx1_Cd36_1,Macosko,117,0.9549068181488151,0.3290258449304175,Nuclei
Macosko|Inh_Six3_Pvalb_Adamts14,Macosko,117,0.9549333650383365,0.32922465208747514,Nuclei
Macosko|Inh_Sncg_Ror1,Macosko,117,0.9549599119278578,0.3294234592445328,Nuclei
Zeng|1400,Zeng,116,0.9608728817583879,0.5186020293122886,Cells
Zeng|1661,Zeng,116,0.9609015734943764,0.5187899285982713,Cells
Zeng|1681,Zeng,116,0.960930265230365,0.5189778278842541,Cells
Zeng|1953,Zeng,116,0.9609589569663535,0.5191657271702368,Cells
Zeng|2010,Zeng,116,0.960987648702342,0.5193536264562195,Cells
Zeng|2021,Zeng,116,0.9610163404383306,0.5195415257422021,Cells
Zeng|2361,Zeng,116,0.9610450321743191,0.5197294250281849,Cells
Zeng|2390,Zeng,116,0.9610737239103077,0.5199173243141676,Cells
Zeng|2779,Zeng,116,0.9611024156462962,0.5201052236001503,Cells
Zeng|3122,Zeng,116,0.9611311073822847,0.520293122886133,Cells
Zeng|3318,Zeng,116,0.9611597991182733,0.5204810221721158,Cells
Zeng|3350,Zeng,116,0.9611884908542618,0.5206689214580985,Cells
Zeng|3366,Zeng,116,0.9612171825902504,0.5208568207440811,Cells
Zeng|3684,Zeng,116,0.9612458743262389,0.5210447200300639,Cells
Zeng|3689,Zeng,116,0.9612745660622274,0.5212326193160466,Cells
Zeng|4039,Zeng,116,0.961303257798216,0.5214205186020293,Cells
Zeng|4171,Zeng,116,0.9613319495342045,0.521608417888012,Cells
Zeng|418,Zeng,116,0.961360641270193,0.5217963171739948,Cells
Zeng|4855,Zeng,116,0.9613893330061816,0.5219842164599775,Cells
Zeng|815,Zeng,116,0.9614180247421701,0.5221721157459601,Cells
Zeng|999,Zeng,116,0.9614467164781587,0.5223600150319428,Cells
Macosko|Ex_Foxd3_Dennd1c,Macosko,116,0.9549862319208875,0.3296222664015905,Nuclei
Macosko|Ex_Skor1_Kdr_3,Macosko,116,0.9550125519139173,0.3298210735586481,Nuclei
Macosko|Inh_Ebf2_Stc1_3,Macosko,116,0.955038871906947,0.33001988071570576,Nuclei
Macosko|Inh_Ecel1_Cd36_1,Macosko,116,0.9550651918999767,0.33021868787276343,Nuclei
Macosko|Inh_Gata3_Col16a1_1,Macosko,116,0.9550915118930065,0.3304174950298211,Nuclei
Macosko|Inh_Gata3_Nkx2-2_2,Macosko,116,0.9551178318860363,0.3306163021868787,Nuclei
Macosko|Inh_Lhx6_Myo1h_2,Macosko,116,0.955144151879066,0.3308151093439364,Nuclei
Macosko|Inh_Onecut1_Met_1,Macosko,116,0.9551704718720957,0.33101391650099404,Nuclei
Macosko|Inh_Pax2_Gli2_1,Macosko,116,0.9551967918651255,0.3312127236580517,Nuclei
Macosko|Inh_Pax6_Pdgfd_5,Macosko,116,0.9552231118581552,0.3314115308151093,Nuclei
Macosko|Inh_Pax7_Arhgap28_2,Macosko,116,0.9552494318511849,0.331610337972167,Nuclei
Macosko|Inh_Ppp1r1b_Drd1_Otogl_2,Macosko,116,0.9552757518442146,0.33180914512922466,Nuclei
Macosko|Inh_Sox14_Scgn,Macosko,116,0.9553020718372445,0.3320079522862823,Nuclei
Macosko|Nor_Phox2b_Pla2g4d_2,Macosko,116,0.9553283918302742,0.33220675944333994,Nuclei
Zeng|1130,Zeng,115,0.9614751608715956,0.5225479143179256,Cells
Zeng|1136,Zeng,115,0.9615036052650325,0.5227358136039083,Cells
Zeng|1570,Zeng,115,0.9615320496584694,0.522923712889891,Cells
Zeng|1801,Zeng,115,0.9615604940519064,0.5231116121758738,Cells
Zeng|1947,Zeng,115,0.9615889384453432,0.5232995114618565,Cells
Zeng|3145,Zeng,115,0.9616173828387802,0.5234874107478391,Cells
Zeng|3351,Zeng,115,0.961645827232217,0.5236753100338218,Cells
Zeng|4293,Zeng,115,0.961674271625654,0.5238632093198046,Cells
Zeng|4903,Zeng,115,0.9617027160190909,0.5240511086057873,Cells
Zeng|847,Zeng,115,0.9617311604125278,0.52423900789177,Cells
Zeng|870,Zeng,115,0.9617596048059647,0.5244269071777528,Cells
Macosko|Ex_C1ql4_Smoc2,Macosko,115,0.9553544849268123,0.3324055666003976,Nuclei
Macosko|Ex_Ebf2_Myl2_1,Macosko,115,0.9553805780233504,0.3326043737574553,Nuclei
Macosko|Ex_Ebf2_Ptpn14,Macosko,115,0.9554066711198885,0.33280318091451294,Nuclei
Macosko|Ex_Ebf2_Upp1_3,Macosko,115,0.9554327642164265,0.33300198807157055,Nuclei
Macosko|Ex_Lhx9_Maf,Macosko,115,0.9554588573129646,0.3332007952286282,Nuclei
Macosko|Ex_Phox2b_Dbh_4,Macosko,115,0.9554849504095028,0.3333996023856859,Nuclei
Macosko|Ex_Phox2b_Six2_1,Macosko,115,0.9555110435060409,0.33359840954274356,Nuclei
Macosko|Ex_Pitx2_Cd40,Macosko,115,0.955537136602579,0.33379721669980117,Nuclei
Macosko|Ex_Pou4f1_Plscr5_3,Macosko,115,0.9555632296991171,0.33399602385685884,Nuclei
Macosko|Ex_Rorb_Ptpn20,Macosko,115,0.9555893227956552,0.3341948310139165,Nuclei
Macosko|Ex_Tfap2d_Bhlhe23,Macosko,115,0.9556154158921933,0.3343936381709742,Nuclei
Macosko|Ex_Vwc2l_Gli2,Macosko,115,0.9556415089887315,0.3345924453280318,Nuclei
Macosko|Inh_Fbxl7_Cyp26b1_1,Macosko,115,0.9556676020852695,0.33479125248508945,Nuclei
Macosko|Inh_Htr3a_Grpr_2,Macosko,115,0.9556936951818076,0.3349900596421471,Nuclei
Macosko|Inh_Lhx6_Tent5a_Arhgap28,Macosko,115,0.9557197882783457,0.3351888667992048,Nuclei
Macosko|Inh_Nkx2-1_Sytl4_1,Macosko,115,0.9557458813748838,0.3353876739562624,Nuclei
Macosko|Inh_Pax5_Sox21_1,Macosko,115,0.9557719744714219,0.33558648111332007,Nuclei
Macosko|Inh_Pax6_Eya4_4,Macosko,115,0.95579806756796,0.33578528827037774,Nuclei
Macosko|Inh_Pax7_Vmn1r207_1,Macosko,115,0.9558241606644982,0.3359840954274354,Nuclei
Zeng|1097,Zeng,114,0.96178780185685,0.5246148064637355,Cells
Zeng|1746,Zeng,114,0.9618159989077353,0.5248027057497181,Cells
Zeng|1855,Zeng,114,0.9618441959586206,0.5249906050357008,Cells
Zeng|1893,Zeng,114,0.9618723930095059,0.5251785043216836,Cells
Zeng|1898,Zeng,114,0.9619005900603912,0.5253664036076663,Cells
Zeng|1903,Zeng,114,0.9619287871112765,0.525554302893649,Cells
Zeng|1992,Zeng,114,0.9619569841621617,0.5257422021796317,Cells
Zeng|2020,Zeng,114,0.961985181213047,0.5259301014656145,Cells
Zeng|2099,Zeng,114,0.9620133782639323,0.5261180007515971,Cells
Zeng|2269,Zeng,114,0.9620415753148176,0.5263059000375798,Cells
Zeng|2445,Zeng,114,0.9620697723657029,0.5264937993235626,Cells
Zeng|2510,Zeng,114,0.9620979694165882,0.5266816986095453,Cells
Zeng|2756,Zeng,114,0.9621261664674735,0.526869597895528,Cells
Zeng|3425,Zeng,114,0.9621543635183587,0.5270574971815107,Cells
Zeng|4922,Zeng,114,0.962182560569244,0.5272453964674935,Cells
Zeng|8173,Zeng,114,0.9622107576201293,0.5274332957534761,Cells
Macosko|Chol_Isl2_Il22ra1_2,Macosko,114,0.9558500268645446,0.336182902584493,Nuclei
Macosko|DopEx_Calb1_Npw_2,Macosko,114,0.9558758930645911,0.3363817097415507,Nuclei
Macosko|Ex_Cyp26b1_Slc30a3_Dkkl1_2,Macosko,114,0.9559017592646375,0.33658051689860835,Nuclei
Macosko|Ex_Ebf2_Pla2g5_11,Macosko,114,0.955927625464684,0.336779324055666,Nuclei
Macosko|Ex_Evx2_Pdyn,Macosko,114,0.9559534916647305,0.33697813121272363,Nuclei
Macosko|Ex_Hpgd_Pth2r_3,Macosko,114,0.955979357864777,0.3371769383697813,Nuclei
Macosko|Ex_Lhx9_Mtnr1a_1,Macosko,114,0.9560052240648235,0.33737574552683897,Nuclei
Macosko|Ex_Lmx1a_Scart2_2,Macosko,114,0.9560310902648699,0.33757455268389663,Nuclei
Macosko|Ex_Tfap2b_Met_2,Macosko,114,0.9560569564649164,0.3377733598409543,Nuclei
Macosko|Ex_Tfap2d_Pirt_1,Macosko,114,0.9560828226649628,0.3379721669980119,Nuclei
Macosko|Ex_Vsx2_Nps_1,Macosko,114,0.9561086888650093,0.3381709741550696,Nuclei
Macosko|Inh_Fbxl7_Hmcn1_1,Macosko,114,0.9561345550650557,0.33836978131212725,Nuclei
Macosko|Inh_Foxp2_Ntrk1_2,Macosko,114,0.9561604212651023,0.3385685884691849,Nuclei
Macosko|Inh_Lhx6_Nr2e1_2,Macosko,114,0.9561862874651487,0.33876739562624253,Nuclei
Macosko|Inh_Lhx6_Sst_Col6a5_1,Macosko,114,0.9562121536651952,0.3389662027833002,Nuclei
Macosko|Inh_Lhx6_Sst_Ctsc_5,Macosko,114,0.9562380198652416,0.33916500994035786,Nuclei
Macosko|Inh_Onecut3_Gpr174,Macosko,114,0.9562638860652881,0.33936381709741553,Nuclei
Macosko|Inh_Otx1_Acacb_1,Macosko,114,0.9562897522653345,0.33956262425447314,Nuclei
Macosko|Inh_Pax7_Arhgap28_3,Macosko,114,0.956315618465381,0.3397614314115308,Nuclei
Macosko|Inh_Pax7_Erfl_2,Macosko,114,0.9563414846654275,0.3399602385685885,Nuclei
Macosko|Inh_Pax8_Sp9_5,Macosko,114,0.956367350865474,0.34015904572564615,Nuclei
Macosko|Inh_Pax8_Sp9_7,Macosko,114,0.9563932170655205,0.34035785288270376,Nuclei
Macosko|Inh_Six3_Tmem215_1,Macosko,114,0.9564190832655669,0.3405566600397614,Nuclei
Zeng|1219,Zeng,113,0.962238707328463,0.5276211950394588,Cells
Zeng|1365,Zeng,113,0.9622666570367967,0.5278090943254415,Cells
Zeng|1591,Zeng,113,0.9622946067451303,0.5279969936114243,Cells
Zeng|1861,Zeng,113,0.962322556453464,0.528184892897407,Cells
Zeng|2004,Zeng,113,0.9623505061617976,0.5283727921833897,Cells
Zeng|2252,Zeng,113,0.9623784558701313,0.5285606914693725,Cells
Zeng|2410,Zeng,113,0.962406405578465,0.5287485907553551,Cells
Zeng|2472,Zeng,113,0.9624343552867987,0.5289364900413378,Cells
Zeng|2516,Zeng,113,0.9624623049951323,0.5291243893273205,Cells
Zeng|2690,Zeng,113,0.9624902547034659,0.5293122886133033,Cells
Zeng|3300,Zeng,113,0.9625182044117996,0.529500187899286,Cells
Zeng|3383,Zeng,113,0.9625461541201333,0.5296880871852687,Cells
Zeng|3590,Zeng,113,0.962574103828467,0.5298759864712514,Cells
Zeng|4372,Zeng,113,0.9626020535368006,0.5300638857572342,Cells
Zeng|4407,Zeng,113,0.9626300032451343,0.5302517850432168,Cells
Zeng|4687,Zeng,113,0.9626579529534679,0.5304396843291995,Cells
Zeng|487,Zeng,113,0.9626859026618017,0.5306275836151823,Cells
Zeng|5264,Zeng,113,0.9627138523701353,0.530815482901165,Cells
Zeng|581,Zeng,113,0.9627418020784689,0.5310033821871477,Cells
Zeng|889,Zeng,113,0.9627697517868026,0.5311912814731304,Cells
Macosko|Ex_Hoxb8_Aldh1a2_2,Macosko,113,0.9564447225691217,0.3407554671968191,Nuclei
Macosko|Ex_Hoxc6_Hpse_2,Macosko,113,0.9564703618726765,0.34095427435387676,Nuclei
Macosko|Ex_Lhx2_Tlx1_1,Macosko,113,0.9564960011762315,0.3411530815109344,Nuclei
Macosko|Ex_Lmx1a_Pgr15l_1,Macosko,113,0.9565216404797863,0.34135188866799204,Nuclei
Macosko|Ex_Lmx1b_Scn5a_1,Macosko,113,0.9565472797833411,0.3415506958250497,Nuclei
Macosko|Ex_Nkx6-1_Sox14,Macosko,113,0.9565729190868959,0.3417495029821074,Nuclei
Macosko|Ex_Pitx2_Fibcd1,Macosko,113,0.9565985583904507,0.341948310139165,Nuclei
Macosko|Ex_Plcg2_Ret_2,Macosko,113,0.9566241976940055,0.34214711729622266,Nuclei
Macosko|Ex_Tfap2d_Gask1b_2,Macosko,113,0.9566498369975605,0.3423459244532803,Nuclei
Macosko|Fibro_Eya2_Ccl11,Macosko,113,0.9566754763011153,0.342544731610338,Nuclei
Macosko|Inh_Fbxl7_Crabp1_2,Macosko,113,0.9567011156046701,0.3427435387673956,Nuclei
Macosko|Inh_Foxd3_Slc16a12_1,Macosko,113,0.9567267549082249,0.3429423459244533,Nuclei
Macosko|Inh_Frm7_Otop1_2,Macosko,113,0.9567523942117797,0.34314115308151094,Nuclei
Macosko|Inh_Gata3_Svs5,Macosko,113,0.9567780335153345,0.3433399602385686,Nuclei
Macosko|Inh_Gbx1_Htr1a_4,Macosko,113,0.9568036728188895,0.3435387673956262,Nuclei
Macosko|Inh_Pax5_Rab38_5,Macosko,113,0.9568293121224443,0.3437375745526839,Nuclei
Macosko|Inh_Sox6_Chrna5_2,Macosko,113,0.9568549514259991,0.34393638170974156,Nuclei
Macosko|Inh_Tfap2b_Dcn_2,Macosko,113,0.9568805907295539,0.3441351888667992,Nuclei
Zeng|1133,Zeng,112,0.9627974541525847,0.5313791807591132,Cells
Zeng|1151,Zeng,112,0.9628251565183666,0.5315670800450958,Cells
Zeng|1206,Zeng,112,0.9628528588841487,0.5317549793310785,Cells
Zeng|1211,Zeng,112,0.9628805612499307,0.5319428786170612,Cells
Zeng|1259,Zeng,112,0.9629082636157128,0.532130777903044,Cells
Zeng|1705,Zeng,112,0.9629359659814948,0.5323186771890267,Cells
Zeng|1915,Zeng,112,0.9629636683472769,0.5325065764750094,Cells
Zeng|2254,Zeng,112,0.9629913707130588,0.5326944757609922,Cells
Zeng|2299,Zeng,112,0.9630190730788409,0.5328823750469748,Cells
Zeng|2664,Zeng,112,0.9630467754446229,0.5330702743329575,Cells
Zeng|3021,Zeng,112,0.963074477810405,0.5332581736189402,Cells
Zeng|3037,Zeng,112,0.9631021801761871,0.533446072904923,Cells
Zeng|3105,Zeng,112,0.9631298825419691,0.5336339721909057,Cells
Zeng|3256,Zeng,112,0.9631575849077512,0.5338218714768884,Cells
Zeng|3475,Zeng,112,0.9631852872735331,0.5340097707628711,Cells
Zeng|4970,Zeng,112,0.9632129896393152,0.5341976700488538,Cells
Zeng|724,Zeng,112,0.9632406920050972,0.5343855693348365,Cells
Macosko|Endo_Flt1_Kcnj8_Ccl19_2,Macosko,112,0.9569060031366171,0.34433399602385684,Nuclei
Macosko|Ependymal_Tmem212_Lgi1,Macosko,112,0.9569314155436803,0.3445328031809145,Nuclei
Macosko|Ex_Ccn3_Fezf2_Psrc1,Macosko,112,0.9569568279507435,0.34473161033797217,Nuclei
Macosko|Ex_Dmbx1_Art4,Macosko,112,0.9569822403578067,0.34493041749502984,Nuclei
Macosko|Ex_Neurod6_E130114P18Rik,Macosko,112,0.9570076527648699,0.34512922465208745,Nuclei
Macosko|Ex_Pax2_Erfl_1,Macosko,112,0.9570330651719331,0.3453280318091451,Nuclei
Macosko|Ex_Slc12a7_Odad1_1,Macosko,112,0.9570584775789963,0.3455268389662028,Nuclei
Macosko|Ex_Tcf7l2_Lhx2_Ros1_1,Macosko,112,0.9570838899860595,0.34572564612326045,Nuclei
Macosko|Ex_Vsx2_Npy,Macosko,112,0.9571093023931226,0.34592445328031807,Nuclei
Macosko|Inh_Fbxl7_Col6a1_2,Macosko,112,0.9571347148001859,0.34612326043737573,Nuclei
Macosko|Inh_Lhx8_Pde11a_7,Macosko,112,0.9571601272072491,0.3463220675944334,Nuclei
Macosko|Inh_Nkx2-2_Mafb_3,Macosko,112,0.9571855396143123,0.34652087475149107,Nuclei
Macosko|Inh_Pax2_Frem3,Macosko,112,0.9572109520213755,0.3467196819085487,Nuclei
Macosko|Inh_Pax2_Tmem215_1,Macosko,112,0.9572363644284386,0.34691848906560635,Nuclei
Macosko|Inh_Pou6f2_Lamp3_1,Macosko,112,0.9572617768355018,0.347117296222664,Nuclei
Macosko|Inh_Sox8_Calcrl_2,Macosko,112,0.9572871892425651,0.3473161033797217,Nuclei
Zeng|1031,Zeng,111,0.9632681470283276,0.5345734686208192,Cells
Zeng|1203,Zeng,111,0.9632956020515581,0.534761367906802,Cells
Zeng|238,Zeng,111,0.9633230570747885,0.5349492671927847,Cells
Zeng|2468,Zeng,111,0.9633505120980189,0.5351371664787674,Cells
Zeng|2655,Zeng,111,0.9633779671212493,0.5353250657647501,Cells
Zeng|2709,Zeng,111,0.9634054221444797,0.5355129650507328,Cells
Zeng|2711,Zeng,111,0.9634328771677101,0.5357008643367155,Cells
Zeng|3984,Zeng,111,0.9634603321909405,0.5358887636226982,Cells
Zeng|4818,Zeng,111,0.9634877872141709,0.536076662908681,Cells
Zeng|4936,Zeng,111,0.9635152422374014,0.5362645621946637,Cells
Zeng|5259,Zeng,111,0.9635426972606318,0.5364524614806464,Cells
Zeng|588,Zeng,111,0.9635701522838622,0.5366403607666291,Cells
Zeng|673,Zeng,111,0.9635976073070927,0.5368282600526117,Cells
Macosko|CholEx_Onecut2_Crabp1_1,Macosko,111,0.9573123747531366,0.3475149105367793,Nuclei
Macosko|Ex_Fezf2_Fbln1,Macosko,111,0.9573375602637082,0.34771371769383697,Nuclei
Macosko|Ex_Hoxb3_Ldlrap1_13,Macosko,111,0.9573627457742797,0.34791252485089463,Nuclei
Macosko|Ex_Lhx9_Kif19a_3,Macosko,111,0.9573879312848513,0.3481113320079523,Nuclei
Macosko|Ex_Tfap2b_Gsta2_1,Macosko,111,0.9574131167954228,0.3483101391650099,Nuclei
Macosko|Ex_Tfap2b_Piezo2_4,Macosko,111,0.9574383023059945,0.3485089463220676,Nuclei
Macosko|Inh_Ebf2_Chrna5_1,Macosko,111,0.957463487816566,0.34870775347912525,Nuclei
Macosko|Inh_Gata3_Arid3c,Macosko,111,0.9574886733271375,0.3489065606361829,Nuclei
Macosko|Inh_Lhx6_Esr2_7,Macosko,111,0.9575138588377091,0.3491053677932406,Nuclei
Macosko|Inh_Lhx6_Sst_Ctsc_8,Macosko,111,0.9575390443482806,0.3493041749502982,Nuclei
Macosko|Inh_Otx2_Ntrk1_2,Macosko,111,0.9575642298588523,0.34950298210735586,Nuclei
Macosko|Inh_Pax5_Asb4_3,Macosko,111,0.9575894153694238,0.34970178926441353,Nuclei
Macosko|Inh_Pax5_Rab38_2,Macosko,111,0.9576146008799954,0.3499005964214712,Nuclei
Macosko|Inh_Pde11a_Pgm5_4,Macosko,111,0.9576397863905669,0.3500994035785288,Nuclei
Macosko|Inh_Ppp1r1b_Drd1_Ccn1,Macosko,111,0.9576649719011385,0.3502982107355865,Nuclei
Macosko|Inh_Six6_Th,Macosko,111,0.95769015741171,0.35049701789264415,Nuclei
Macosko|Inh_Six6_Vipr2_2,Macosko,111,0.9577153429222816,0.3506958250497018,Nuclei
Macosko|Inh_Sncg_Edn3,Macosko,111,0.9577405284328532,0.3508946322067594,Nuclei
Macosko|SerEx_Fev_Crhr2_4,Macosko,111,0.9577657139434247,0.3510934393638171,Nuclei
Zeng|1225,Zeng,110,0.9636248149877714,0.5370161593385945,Cells
Zeng|1573,Zeng,110,0.9636520226684502,0.5372040586245772,Cells
Zeng|1632,Zeng,110,0.963679230349129,0.5373919579105599,Cells
Zeng|2005,Zeng,110,0.9637064380298077,0.5375798571965427,Cells
Zeng|2201,Zeng,110,0.9637336457104866,0.5377677564825254,Cells
Zeng|2573,Zeng,110,0.9637608533911654,0.5379556557685081,Cells
Zeng|2700,Zeng,110,0.9637880610718441,0.5381435550544907,Cells
Zeng|2743,Zeng,110,0.9638152687525229,0.5383314543404735,Cells
Zeng|3107,Zeng,110,0.9638424764332016,0.5385193536264562,Cells
Zeng|3990,Zeng,110,0.9638696841138805,0.5387072529124389,Cells
Zeng|4409,Zeng,110,0.9638968917945593,0.5388951521984217,Cells
Zeng|4468,Zeng,110,0.963924099475238,0.5390830514844044,Cells
Zeng|4510,Zeng,110,0.9639513071559168,0.5392709507703871,Cells
Macosko|Ex_Lamc3_Fzd9_2,Macosko,110,0.9577906725575046,0.35129224652087476,Nuclei
Macosko|Ex_Lhx4_Gpr101_1,Macosko,110,0.9578156311715845,0.35149105367793243,Nuclei
Macosko|Ex_Sox6_Plscr5_1,Macosko,110,0.9578405897856646,0.35168986083499004,Nuclei
Macosko|Ex_Vsx2_Lhx3_1,Macosko,110,0.9578655483997445,0.3518886679920477,Nuclei
Macosko|Ex_Vsx2_Nkx6-3_1,Macosko,110,0.9578905070138244,0.3520874751491054,Nuclei
Macosko|Inh_Frmd7_Aox3_3,Macosko,110,0.9579154656279043,0.35228628230616305,Nuclei
Macosko|Inh_Frmd7_Zar1,Macosko,110,0.9579404242419842,0.35248508946322066,Nuclei
Macosko|Inh_Gata3_Rln3_2,Macosko,110,0.9579653828560641,0.3526838966202783,Nuclei
Macosko|Inh_Htr3a_Tcim_1,Macosko,110,0.9579903414701441,0.352882703777336,Nuclei
Macosko|Inh_Lhx6_Sst_AW551984,Macosko,110,0.958015300084224,0.35308151093439366,Nuclei
Macosko|Inh_Nkx2-2_Glp1r_Trh_3,Macosko,110,0.9580402586983039,0.3532803180914513,Nuclei
Macosko|Inh_Nkx6-1_Ikzf1,Macosko,110,0.9580652173123838,0.35347912524850894,Nuclei
Macosko|Inh_Six3_Bmp3_Ano1_3,Macosko,110,0.9580901759264637,0.3536779324055666,Nuclei
Macosko|Inh_Six3_Dpy19l2_4,Macosko,110,0.9581151345405436,0.3538767395626243,Nuclei
Macosko|Inh_Sox1_Sp9_2,Macosko,110,0.9581400931546236,0.3540755467196819,Nuclei
Zeng|1294,Zeng,109,0.963978267494044,0.5394588500563697,Cells
Zeng|1486,Zeng,109,0.9640052278321711,0.5396467493423525,Cells
Zeng|1503,Zeng,109,0.9640321881702983,0.5398346486283352,Cells
Zeng|1526,Zeng,109,0.9640591485084254,0.5400225479143179,Cells
Zeng|1627,Zeng,109,0.9640861088465527,0.5402104472003006,Cells
Zeng|1712,Zeng,109,0.9641130691846798,0.5403983464862834,Cells
Zeng|1997,Zeng,109,0.964140029522807,0.5405862457722661,Cells
Zeng|2019,Zeng,109,0.9641669898609341,0.5407741450582488,Cells
Zeng|2113,Zeng,109,0.9641939501990613,0.5409620443442315,Cells
Zeng|2452,Zeng,109,0.9642209105371885,0.5411499436302142,Cells
Zeng|2698,Zeng,109,0.9642478708753156,0.5413378429161969,Cells
Zeng|2887,Zeng,109,0.9642748312134428,0.5415257422021796,Cells
Zeng|2962,Zeng,109,0.9643017915515699,0.5417136414881624,Cells
Zeng|3308,Zeng,109,0.9643287518896971,0.5419015407741451,Cells
Zeng|3340,Zeng,109,0.9643557122278242,0.5420894400601278,Cells
Zeng|3341,Zeng,109,0.9643826725659514,0.5422773393461104,Cells
Zeng|3344,Zeng,109,0.9644096329040786,0.5424652386320932,Cells
Zeng|4620,Zeng,109,0.9644365932422058,0.5426531379180759,Cells
Zeng|4639,Zeng,109,0.9644635535803329,0.5428410372040586,Cells
Zeng|4651,Zeng,109,0.9644905139184601,0.5430289364900414,Cells
Zeng|4854,Zeng,109,0.9645174742565872,0.5432168357760241,Cells
Zeng|5354,Zeng,109,0.9645444345947144,0.5434047350620068,Cells
Zeng|783,Zeng,109,0.9645713949328415,0.5435926343479894,Cells
Macosko|DopEx_Calb1_Col14a1,Macosko,109,0.9581648248722119,0.35427435387673956,Nuclei
Macosko|Ex_Dmrta2_Lsp1,Macosko,109,0.9581895565898002,0.3544731610337972,Nuclei
Macosko|Ex_Ebf2_Abcc9_1,Macosko,109,0.9582142883073885,0.3546719681908549,Nuclei
Macosko|Ex_Fezf2_Gpr101_4,Macosko,109,0.9582390200249767,0.3548707753479125,Nuclei
Macosko|Ex_Fezf2_Tmem255b_2,Macosko,109,0.9582637517425651,0.35506958250497017,Nuclei
Macosko|Ex_Lmx1a_Odad2_2,Macosko,109,0.9582884834601534,0.35526838966202784,Nuclei
Macosko|Ex_Lmx1b_Pi15,Macosko,109,0.9583132151777416,0.3554671968190855,Nuclei
Macosko|Ex_Nkx6-1_Foxd3_1,Macosko,109,0.9583379468953299,0.3556660039761431,Nuclei
Macosko|Ex_Pax6_Tmc1,Macosko,109,0.9583626786129182,0.3558648111332008,Nuclei
Macosko|Ex_Phox2b_Dbh_1,Macosko,109,0.9583874103305065,0.35606361829025845,Nuclei
Macosko|Ex_Sim1_Naa11,Macosko,109,0.9584121420480948,0.3562624254473161,Nuclei
Macosko|Ex_Sim1_Ndnf_2,Macosko,109,0.9584368737656831,0.35646123260437373,Nuclei
Macosko|Fibro_Eya2_Inmt,Macosko,109,0.9584616054832714,0.3566600397614314,Nuclei
Macosko|Inh_Frm7_Otop1_1,Macosko,109,0.9584863372008596,0.35685884691848907,Nuclei
Macosko|Inh_Gbx1_Htr1a_3,Macosko,109,0.958511068918448,0.35705765407554674,Nuclei
Macosko|Inh_Hoxc4_Fbln2,Macosko,109,0.9585358006360363,0.35725646123260435,Nuclei
Macosko|Inh_Lhx6_Moxd1_2,Macosko,109,0.9585605323536245,0.357455268389662,Nuclei
Macosko|Inh_Pax2_Erfl_5,Macosko,109,0.9585852640712128,0.3576540755467197,Nuclei
Macosko|Inh_Pax2_Fst_2,Macosko,109,0.9586099957888011,0.35785288270377735,Nuclei
Macosko|Inh_Pax5_Asb4_1,Macosko,109,0.9586347275063895,0.35805168986083497,Nuclei
Macosko|Inh_Pax6_Fbln2_1,Macosko,109,0.9586594592239777,0.35825049701789263,Nuclei
Macosko|Inh_Pax6_Pou6f2_Pdgfd_2,Macosko,109,0.958684190941566,0.3584493041749503,Nuclei
Macosko|Inh_Pax8_Pkhd1l1_1,Macosko,109,0.9587089226591543,0.35864811133200797,Nuclei
Macosko|Inh_Ppp1r1b_Drd1_Pkib,Macosko,109,0.9587336543767425,0.3588469184890656,Nuclei
Macosko|Inh_Six3_Drd3_3,Macosko,109,0.9587583860943308,0.35904572564612325,Nuclei
Macosko|Inh_Sox1_Sp9_5,Macosko,109,0.9587831178119192,0.3592445328031809,Nuclei
Macosko|Inh_Tfap2b_Postn_2,Macosko,109,0.9588078495295075,0.3594433399602386,Nuclei
Macosko|Inh_Vcan_St8sia2_4,Macosko,109,0.9588325812470957,0.3596421471172962,Nuclei
Macosko|Lymphocyte_Pou2af1_Il7r,Macosko,109,0.958857312964684,0.35984095427435386,Nuclei
Macosko|SerEx_Fev_A2m,Macosko,109,0.9588820446822723,0.36003976143141153,Nuclei
Zeng|1498,Zeng,108,0.964598107928417,0.5437805336339722,Cells
Zeng|1894,Zeng,108,0.9646248209239926,0.5439684329199549,Cells
Zeng|2012,Zeng,108,0.9646515339195681,0.5441563322059376,Cells
Zeng|211,Zeng,108,0.9646782469151437,0.5443442314919203,Cells
Zeng|2119,Zeng,108,0.9647049599107193,0.5445321307779031,Cells
Zeng|2571,Zeng,108,0.9647316729062948,0.5447200300638858,Cells
Zeng|2963,Zeng,108,0.9647583859018704,0.5449079293498684,Cells
Zeng|3303,Zeng,108,0.9647850988974458,0.5450958286358512,Cells
Zeng|4064,Zeng,108,0.9648118118930213,0.5452837279218339,Cells
Zeng|4469,Zeng,108,0.9648385248885969,0.5454716272078166,Cells
Zeng|4498,Zeng,108,0.9648652378841724,0.5456595264937993,Cells
Zeng|4764,Zeng,108,0.964891950879748,0.5458474257797821,Cells
Zeng|4847,Zeng,108,0.9649186638753235,0.5460353250657648,Cells
Zeng|4982,Zeng,108,0.9649453768708991,0.5462232243517474,Cells
