cell_type,dendro_order,cell_type_short,study,study_type
Macosko|Ex_Nxph4_Moxd1_Htr2c,371,Ex_Nxph4_Moxd1_Htr2c,Macosko,Nuclei
Zeng|27,372,27,Zeng,Cells
Zeng|31,373,31,Zeng,Cells
Zeng|26,374,26,Zeng,Cells
Zeng|12,375,12,Zeng,Cells
Zeng|15,376,15,Zeng,Cells
Zeng|39,377,39,Zeng,Cells
Macosko|Ex_Fezf2_Col6a1_Tg,378,Ex_Fezf2_Col6a1_Tg,Macosko,Nuclei
Zeng|13,379,13,Zeng,Cells
Zeng|53,380,53,Zeng,Cells
Zeng|73,381,73,Zeng,Cells
Zeng|44,382,44,Zeng,Cells
Zeng|45,383,45,Zeng,Cells
Macosko|Ex_Nmbr_Cobll1,384,Ex_Nmbr_Cobll1,Macosko,Nuclei
Zeng|46,385,46,Zeng,Cells
Zeng|54,386,54,Zeng,Cells
Zeng|55,387,55,Zeng,Cells
Macosko|Ex_Rorb_Cobll1,388,Ex_Rorb_Cobll1,Macosko,Nuclei
Macosko|Ex_Fezf2_Slc9a4,389,Ex_Fezf2_Slc9a4,Macosko,Nuclei
Macosko|Ex_Fezf2_Slc9a4_Fos,390,Ex_Fezf2_Slc9a4_Fos,Macosko,Nuclei
Macosko|CholEx_Pou4f1_Irx3,391,CholEx_Pou4f1_Irx3,Macosko,Nuclei
Macosko|Ex_Pou4f1_Tyrp1,392,Ex_Pou4f1_Tyrp1,Macosko,Nuclei
Macosko|Ex_Dsp_Atf3_1,393,Ex_Dsp_Atf3_1,Macosko,Nuclei
Zeng|1402,394,1402,Zeng,Cells
Zeng|1401,395,1401,Zeng,Cells
Macosko|Ex_Dsp_Atf3_2,396,Ex_Dsp_Atf3_2,Macosko,Nuclei
Macosko|Ex_Dsp_Atf3_3,397,Ex_Dsp_Atf3_3,Macosko,Nuclei
Macosko|Ex_Dsp_Moxd1_3,398,Ex_Dsp_Moxd1_3,Macosko,Nuclei
Macosko|Ex_Dsp_Moxd1_2,399,Ex_Dsp_Moxd1_2,Macosko,Nuclei
Macosko|Ex_Dsp_Moxd1_4,400,Ex_Dsp_Moxd1_4,Macosko,Nuclei
Macosko|Ex_Dsp_Moxd1_1,401,Ex_Dsp_Moxd1_1,Macosko,Nuclei
Zeng|1405,402,1405,Zeng,Cells
Zeng|1404,403,1404,Zeng,Cells
Macosko|Ex_Dsp_Gsg1l,404,Ex_Dsp_Gsg1l,Macosko,Nuclei
Zeng|1403,405,1403,Zeng,Cells
Zeng|1400,406,1400,Zeng,Cells
Zeng|1398,407,1398,Zeng,Cells
Zeng|1399,408,1399,Zeng,Cells
Macosko|Ex_Crlf1_Ntn5_2,409,Ex_Crlf1_Ntn5_2,Macosko,Nuclei
Macosko|Ex_Crlf1_Ntn5_1,410,Ex_Crlf1_Ntn5_1,Macosko,Nuclei
Zeng|1407,411,1407,Zeng,Cells
Macosko|Ex_Abi3bp_Hcrtr2,412,Ex_Abi3bp_Hcrtr2,Macosko,Nuclei
Zeng|977,413,977,Zeng,Cells
Zeng|295,414,295,Zeng,Cells
Macosko|Ex_Abi3bp_Calcrl,415,Ex_Abi3bp_Calcrl,Macosko,Nuclei
Zeng|294,416,294,Zeng,Cells
Macosko|Ex_Abi3bp_Pnmt,417,Ex_Abi3bp_Pnmt,Macosko,Nuclei
Zeng|296,418,296,Zeng,Cells
Zeng|262,419,262,Zeng,Cells
Macosko|Ex_Rorb_Ptpn20,420,Ex_Rorb_Ptpn20,Macosko,Nuclei
Zeng|261,421,261,Zeng,Cells
Zeng|264,422,264,Zeng,Cells
Macosko|Ex_Slc30a3_Syndig1l,423,Ex_Slc30a3_Syndig1l,Macosko,Nuclei
Zeng|260,424,260,Zeng,Cells
Zeng|263,425,263,Zeng,Cells
Zeng|276,426,276,Zeng,Cells
Zeng|271,427,271,Zeng,Cells
Zeng|272,428,272,Zeng,Cells
Zeng|274,429,274,Zeng,Cells
Zeng|273,430,273,Zeng,Cells
Zeng|275,431,275,Zeng,Cells
Macosko|Ex_Slc30a3_Lrmp_Il1rl2_Slc17a6,432,Ex_Slc30a3_Lrmp_Il1rl2_Slc17a6,Macosko,Nuclei
Macosko|Ex_Slc30a3_Ssmem1_1,433,Ex_Slc30a3_Ssmem1_1,Macosko,Nuclei
Macosko|Ex_Slc30a3_Ssmem1_2,434,Ex_Slc30a3_Ssmem1_2,Macosko,Nuclei
Macosko|Ex_Slc30a3_Adrb2,435,Ex_Slc30a3_Adrb2,Macosko,Nuclei
Zeng|270,436,270,Zeng,Cells
Zeng|266,437,266,Zeng,Cells
Zeng|290,438,290,Zeng,Cells
Zeng|292,439,292,Zeng,Cells
Zeng|285,440,285,Zeng,Cells
Zeng|286,441,286,Zeng,Cells
Zeng|123,442,123,Zeng,Cells
Zeng|124,443,124,Zeng,Cells
Macosko|Ex_Slc30a3_Klhl14_Ndnf,444,Ex_Slc30a3_Klhl14_Ndnf,Macosko,Nuclei
Macosko|Ex_Slc30a3_Lrmp_Il1rl2,445,Ex_Slc30a3_Lrmp_Il1rl2,Macosko,Nuclei
Macosko|Ex_Slc30a3_Klhl14,446,Ex_Slc30a3_Klhl14,Macosko,Nuclei
Macosko|Ex_Rorb_E130114P18Rik_3,447,Ex_Rorb_E130114P18Rik_3,Macosko,Nuclei
Macosko|Ex_Abi3bp_Tfap2d,448,Ex_Abi3bp_Tfap2d,Macosko,Nuclei
Macosko|Ex_Rorb_Lcp1,449,Ex_Rorb_Lcp1,Macosko,Nuclei
Macosko|Ex_Rorb_Cth,450,Ex_Rorb_Cth,Macosko,Nuclei
Macosko|Ex_Rorb_E130114P18Rik_1,451,Ex_Rorb_E130114P18Rik_1,Macosko,Nuclei
Macosko|Ex_Slc30a3_Crlf1_1,452,Ex_Slc30a3_Crlf1_1,Macosko,Nuclei
Macosko|Ex_Abi3bp_Insyn2b,453,Ex_Abi3bp_Insyn2b,Macosko,Nuclei
Macosko|Ex_Rorb_E130114P18Rik_2,454,Ex_Rorb_E130114P18Rik_2,Macosko,Nuclei
Macosko|Ex_Slc30a3_Crlf1_2,455,Ex_Slc30a3_Crlf1_2,Macosko,Nuclei
Macosko|Ex_Abi3bp_Lrmp,456,Ex_Abi3bp_Lrmp,Macosko,Nuclei
Macosko|Ex_Slc30a3_Ebf1_Scn5a,457,Ex_Slc30a3_Ebf1_Scn5a,Macosko,Nuclei
Zeng|288,458,288,Zeng,Cells
Zeng|284,459,284,Zeng,Cells
Zeng|279,460,279,Zeng,Cells
Zeng|283,461,283,Zeng,Cells
Zeng|291,462,291,Zeng,Cells
Zeng|293,463,293,Zeng,Cells
Zeng|282,464,282,Zeng,Cells
Zeng|280,465,280,Zeng,Cells
Zeng|281,466,281,Zeng,Cells
Zeng|287,467,287,Zeng,Cells
Macosko|Ex_Fezf2_Lipm,468,Ex_Fezf2_Lipm,Macosko,Nuclei
Zeng|326,469,326,Zeng,Cells
Macosko|Ex_Fezf2_Tnfsf15,470,Ex_Fezf2_Tnfsf15,Macosko,Nuclei
Macosko|Ex_Fezf2_9130008F23Rik,471,Ex_Fezf2_9130008F23Rik,Macosko,Nuclei
Zeng|375,472,375,Zeng,Cells
Macosko|Ex_Fezf2_Galr1,473,Ex_Fezf2_Galr1,Macosko,Nuclei
Zeng|369,474,369,Zeng,Cells
Macosko|Ex_Fezf2_Lhx9_1,475,Ex_Fezf2_Lhx9_1,Macosko,Nuclei
Zeng|365,476,365,Zeng,Cells
Macosko|Ex_Fezf2_Gpr101_1,477,Ex_Fezf2_Gpr101_1,Macosko,Nuclei
Zeng|335,478,335,Zeng,Cells
Macosko|Ex_Fezf2_Plscr4,479,Ex_Fezf2_Plscr4,Macosko,Nuclei
Macosko|Ex_Fezf2_Acp7,480,Ex_Fezf2_Acp7,Macosko,Nuclei
Macosko|Ex_Fezf2_Ccdc121,481,Ex_Fezf2_Ccdc121,Macosko,Nuclei
Zeng|374,482,374,Zeng,Cells
Macosko|Ex_Fezf2_Ror1_Clspn,483,Ex_Fezf2_Ror1_Clspn,Macosko,Nuclei
Zeng|373,484,373,Zeng,Cells
Macosko|Ex_Fezf2_Glyat,485,Ex_Fezf2_Glyat,Macosko,Nuclei
Zeng|336,486,336,Zeng,Cells
Macosko|Ex_Fezf2_Fn1_Reln,487,Ex_Fezf2_Fn1_Reln,Macosko,Nuclei
Zeng|371,488,371,Zeng,Cells
Zeng|339,489,339,Zeng,Cells
Zeng|338,490,338,Zeng,Cells
Macosko|Ex_Fezf2_Nts,491,Ex_Fezf2_Nts,Macosko,Nuclei
Zeng|341,492,341,Zeng,Cells
Macosko|Ex_Fezf2_Fn1_Mctp2,493,Ex_Fezf2_Fn1_Mctp2,Macosko,Nuclei
Zeng|372,494,372,Zeng,Cells
Zeng|337,495,337,Zeng,Cells
Zeng|340,496,340,Zeng,Cells
Macosko|Ex_Fezf2_Slfn2,497,Ex_Fezf2_Slfn2,Macosko,Nuclei
Zeng|334,498,334,Zeng,Cells
Macosko|Ex_Fezf2_Rab38_Met,499,Ex_Fezf2_Rab38_Met,Macosko,Nuclei
Macosko|Ex_Fezf2_Rab38_Vwc2l,500,Ex_Fezf2_Rab38_Vwc2l,Macosko,Nuclei
Zeng|408,501,408,Zeng,Cells
Zeng|389,502,389,Zeng,Cells
Zeng|390,503,390,Zeng,Cells
Macosko|Ex_Fezf2_Klhl1,504,Ex_Fezf2_Klhl1,Macosko,Nuclei
Zeng|393,505,393,Zeng,Cells
Zeng|384,506,384,Zeng,Cells
Zeng|391,507,391,Zeng,Cells
Zeng|383,508,383,Zeng,Cells
Zeng|385,509,385,Zeng,Cells
Zeng|379,510,379,Zeng,Cells
Zeng|381,511,381,Zeng,Cells
Zeng|380,512,380,Zeng,Cells
Zeng|382,513,382,Zeng,Cells
Zeng|404,514,404,Zeng,Cells
Zeng|405,515,405,Zeng,Cells
Zeng|406,516,406,Zeng,Cells
Zeng|399,517,399,Zeng,Cells
Zeng|400,518,400,Zeng,Cells
Zeng|401,519,401,Zeng,Cells
Zeng|402,520,402,Zeng,Cells
Zeng|386,521,386,Zeng,Cells
Zeng|398,522,398,Zeng,Cells
Zeng|387,523,387,Zeng,Cells
Zeng|403,524,403,Zeng,Cells
Zeng|388,525,388,Zeng,Cells
Zeng|409,526,409,Zeng,Cells
Macosko|Ex_Fezf2_C1ql2,527,Ex_Fezf2_C1ql2,Macosko,Nuclei
Zeng|410,528,410,Zeng,Cells
Zeng|411,529,411,Zeng,Cells
Zeng|392,530,392,Zeng,Cells
Zeng|407,531,407,Zeng,Cells
Zeng|412,532,412,Zeng,Cells
Macosko|Ex_Fezf2_Il22,533,Ex_Fezf2_Il22,Macosko,Nuclei
Zeng|413,534,413,Zeng,Cells
Macosko|Ex_Fezf2_Egflam_Adamts10,535,Ex_Fezf2_Egflam_Adamts10,Macosko,Nuclei
Zeng|377,536,377,Zeng,Cells
Zeng|378,537,378,Zeng,Cells
Macosko|Ex_Fezf2_Egflam_Syt2,538,Ex_Fezf2_Egflam_Syt2,Macosko,Nuclei
Macosko|Ex_Fezf2_Chrna6,539,Ex_Fezf2_Chrna6,Macosko,Nuclei
Zeng|395,540,395,Zeng,Cells
Zeng|397,541,397,Zeng,Cells
Zeng|394,542,394,Zeng,Cells
Zeng|396,543,396,Zeng,Cells
Macosko|Ex_Slc30a3_Vit,544,Ex_Slc30a3_Vit,Macosko,Nuclei
Zeng|305,545,305,Zeng,Cells
Zeng|304,546,304,Zeng,Cells
Zeng|303,547,303,Zeng,Cells
Macosko|Ex_Slc30a3_Gsta2_2,548,Ex_Slc30a3_Gsta2_2,Macosko,Nuclei
Macosko|Ex_Slc30a3_Gsta2_3,549,Ex_Slc30a3_Gsta2_3,Macosko,Nuclei
Macosko|Ex_Slc30a3_Gsta2_6,550,Ex_Slc30a3_Gsta2_6,Macosko,Nuclei
Macosko|Ex_Slc30a3_Gsta2_1,551,Ex_Slc30a3_Gsta2_1,Macosko,Nuclei
Macosko|Ex_Slc30a3_Gsta2_4,552,Ex_Slc30a3_Gsta2_4,Macosko,Nuclei
Macosko|Ex_Slc30a3_Gsta2_5,553,Ex_Slc30a3_Gsta2_5,Macosko,Nuclei
Macosko|Ex_Slc30a3_Cfap58_Trhr,554,Ex_Slc30a3_Cfap58_Trhr,Macosko,Nuclei
Zeng|301,555,301,Zeng,Cells
Macosko|Ex_Slc30a3_Cfap58,556,Ex_Slc30a3_Cfap58,Macosko,Nuclei
Zeng|302,557,302,Zeng,Cells
Macosko|Ex_Fn1_Cfap58,558,Ex_Fn1_Cfap58,Macosko,Nuclei
Zeng|306,559,306,Zeng,Cells
Zeng|155,560,155,Zeng,Cells
Macosko|Ex_Slc30a3_Cdc14a,561,Ex_Slc30a3_Cdc14a,Macosko,Nuclei
Zeng|300,562,300,Zeng,Cells
Zeng|376,563,376,Zeng,Cells
Zeng|319,564,319,Zeng,Cells
Macosko|Ex_Fezf2_C1qtnf7,565,Ex_Fezf2_C1qtnf7,Macosko,Nuclei
Zeng|318,566,318,Zeng,Cells
Zeng|307,567,307,Zeng,Cells
Zeng|250,568,250,Zeng,Cells
Zeng|252,569,252,Zeng,Cells
Macosko|Ex_Slc30a3_Sec14l3,570,Ex_Slc30a3_Sec14l3,Macosko,Nuclei
Zeng|251,571,251,Zeng,Cells
Zeng|255,572,255,Zeng,Cells
Zeng|245,573,245,Zeng,Cells
Macosko|Ex_Lef1_Gpr101,574,Ex_Lef1_Gpr101,Macosko,Nuclei
Zeng|247,575,247,Zeng,Cells
Zeng|249,576,249,Zeng,Cells
Zeng|211,577,211,Zeng,Cells
Zeng|246,578,246,Zeng,Cells
Zeng|248,579,248,Zeng,Cells
Zeng|213,580,213,Zeng,Cells
Zeng|216,581,216,Zeng,Cells
Zeng|214,582,214,Zeng,Cells
Zeng|208,583,208,Zeng,Cells
Zeng|254,584,254,Zeng,Cells
Zeng|210,585,210,Zeng,Cells
Zeng|212,586,212,Zeng,Cells
Zeng|253,587,253,Zeng,Cells
Zeng|207,588,207,Zeng,Cells
Zeng|209,589,209,Zeng,Cells
Zeng|215,590,215,Zeng,Cells
Macosko|Ex_Slc30a3_Trhr,591,Ex_Slc30a3_Trhr,Macosko,Nuclei
Macosko|Ex_Rorb_Acp7,592,Ex_Rorb_Acp7,Macosko,Nuclei
Macosko|Ex_Slc30a3_Capsl_Utrn,593,Ex_Slc30a3_Capsl_Utrn,Macosko,Nuclei
Macosko|Ex_Slc30a3_Efemp1_Chn2,594,Ex_Slc30a3_Efemp1_Chn2,Macosko,Nuclei
Macosko|Ex_Slc30a3_Efemp1_Endou,595,Ex_Slc30a3_Efemp1_Endou,Macosko,Nuclei
Macosko|Ex_Slc30a3_Best3_4,596,Ex_Slc30a3_Best3_4,Macosko,Nuclei
Zeng|206,597,206,Zeng,Cells
Macosko|Ex_Slc30a3_Best3_3,598,Ex_Slc30a3_Best3_3,Macosko,Nuclei
Macosko|Ex_Slc30a3_Best3_2,599,Ex_Slc30a3_Best3_2,Macosko,Nuclei
Macosko|Ex_Slc30a3_Clspn,600,Ex_Slc30a3_Clspn,Macosko,Nuclei
Macosko|Ex_Slc30a3_Best3_1,601,Ex_Slc30a3_Best3_1,Macosko,Nuclei
Macosko|Ex_Slc30a3_Hnf4g,602,Ex_Slc30a3_Hnf4g,Macosko,Nuclei
Zeng|148,603,148,Zeng,Cells
Zeng|117,604,117,Zeng,Cells
Macosko|Ex_Sulf1_Agtr1b_Fos,605,Ex_Sulf1_Agtr1b_Fos,Macosko,Nuclei
Zeng|119,606,119,Zeng,Cells
Zeng|118,607,118,Zeng,Cells
Zeng|149,608,149,Zeng,Cells
Macosko|Ex_Sulf1_Agtr1b,609,Ex_Sulf1_Agtr1b,Macosko,Nuclei
Macosko|Ex_Sulf1_Drd2,610,Ex_Sulf1_Drd2,Macosko,Nuclei
Zeng|125,611,125,Zeng,Cells
Zeng|127,612,127,Zeng,Cells
Zeng|121,613,121,Zeng,Cells
Zeng|126,614,126,Zeng,Cells
Zeng|120,615,120,Zeng,Cells
Zeng|122,616,122,Zeng,Cells
Zeng|114,617,114,Zeng,Cells
Zeng|138,618,138,Zeng,Cells
Zeng|116,619,116,Zeng,Cells
Zeng|113,620,113,Zeng,Cells
Zeng|103,621,103,Zeng,Cells
Zeng|104,622,104,Zeng,Cells
Zeng|144,623,144,Zeng,Cells
Zeng|159,624,159,Zeng,Cells
Zeng|160,625,160,Zeng,Cells
Zeng|162,626,162,Zeng,Cells
Zeng|165,627,165,Zeng,Cells
Macosko|Ex_Rorb_Cyp26b1,628,Ex_Rorb_Cyp26b1,Macosko,Nuclei
Macosko|Ex_Rorb_Fn1_Inhbb,629,Ex_Rorb_Fn1_Inhbb,Macosko,Nuclei
Zeng|97,630,97,Zeng,Cells
Macosko|Ex_Rorb_Scn5a,631,Ex_Rorb_Scn5a,Macosko,Nuclei
Zeng|115,632,115,Zeng,Cells
Zeng|469,633,469,Zeng,Cells
Zeng|478,634,478,Zeng,Cells
Macosko|Ex_Cyp26b1_Slc30a3_Ptprc_3,635,Ex_Cyp26b1_Slc30a3_Ptprc_3,Macosko,Nuclei
Zeng|467,636,467,Zeng,Cells
Zeng|477,637,477,Zeng,Cells
Macosko|Ex_Fezf2_Hc,638,Ex_Fezf2_Hc,Macosko,Nuclei
Macosko|Ex_Lhx9_Mstn_Vxn,639,Ex_Lhx9_Mstn_Vxn,Macosko,Nuclei
Zeng|479,640,479,Zeng,Cells
Macosko|Ex_Cyp26b1_Slc30a3_Ptprc_2,641,Ex_Cyp26b1_Slc30a3_Ptprc_2,Macosko,Nuclei
Macosko|Ex_Cyp26b1_Slc30a3_Ptprc_1,642,Ex_Cyp26b1_Slc30a3_Ptprc_1,Macosko,Nuclei
Macosko|Ex_Cyp26b1_Slc30a3_Dkkl1_1,643,Ex_Cyp26b1_Slc30a3_Dkkl1_1,Macosko,Nuclei
Macosko|Ex_Cyp26b1_Slc30a3_Dkkl1_2,644,Ex_Cyp26b1_Slc30a3_Dkkl1_2,Macosko,Nuclei
Zeng|152,645,152,Zeng,Cells
Macosko|Ex_Rorb_Scn5a_Rxrg,646,Ex_Rorb_Scn5a_Rxrg,Macosko,Nuclei
Macosko|Ex_Slc30a3_Scn5a,647,Ex_Slc30a3_Scn5a,Macosko,Nuclei
Macosko|Ex_Slc30a3_Scn5a_Dcn,648,Ex_Slc30a3_Scn5a_Dcn,Macosko,Nuclei
Zeng|146,649,146,Zeng,Cells
Zeng|145,650,145,Zeng,Cells
Macosko|Ex_Rorb_Cbln1_Susd5,651,Ex_Rorb_Cbln1_Susd5,Macosko,Nuclei
Macosko|Ex_Rorb_Hc_Pou6f2,652,Ex_Rorb_Hc_Pou6f2,Macosko,Nuclei
Macosko|Ex_Rorb_Cbln1_Abca8a,653,Ex_Rorb_Cbln1_Abca8a,Macosko,Nuclei
Macosko|Ex_Fibcd1_Gpr101,654,Ex_Fibcd1_Gpr101,Macosko,Nuclei
Macosko|Ex_Rorb_Hc_Sox6,655,Ex_Rorb_Hc_Sox6,Macosko,Nuclei
Macosko|Ex_Slc30a3_Smpdl3b,656,Ex_Slc30a3_Smpdl3b,Macosko,Nuclei
Zeng|111,657,111,Zeng,Cells
Zeng|102,658,102,Zeng,Cells
Macosko|Ex_Rorb_Ovol2,659,Ex_Rorb_Ovol2,Macosko,Nuclei
Macosko|Ex_Rorb_Esr2_1,660,Ex_Rorb_Esr2_1,Macosko,Nuclei
Macosko|Ex_Dcn_Grik3,661,Ex_Dcn_Grik3,Macosko,Nuclei
Macosko|Ex_Rorb_Esr2_2,662,Ex_Rorb_Esr2_2,Macosko,Nuclei
Macosko|Ex_Slc30a3_Otof_Dgkk_Ndst4,663,Ex_Slc30a3_Otof_Dgkk_Ndst4,Macosko,Nuclei
Zeng|320,664,320,Zeng,Cells
Zeng|321,665,321,Zeng,Cells
Macosko|Ex_Fezf2_Lhx9_2,666,Ex_Fezf2_Lhx9_2,Macosko,Nuclei
Zeng|324,667,324,Zeng,Cells
Zeng|325,668,325,Zeng,Cells
Zeng|308,669,308,Zeng,Cells
Macosko|Ex_Slc30a3_Otof_Dgkk_Grik3,670,Ex_Slc30a3_Otof_Dgkk_Grik3,Macosko,Nuclei
Zeng|322,671,322,Zeng,Cells
Zeng|323,672,323,Zeng,Cells
Macosko|Ex_Ccn3_Slc30a3_Dcn_2,673,Ex_Ccn3_Slc30a3_Dcn_2,Macosko,Nuclei
Zeng|437,674,437,Zeng,Cells
Zeng|445,675,445,Zeng,Cells
Zeng|449,676,449,Zeng,Cells
Macosko|Ex_Crym_Mndal_4,677,Ex_Crym_Mndal_4,Macosko,Nuclei
Macosko|Ex_Crym_Mndal_3,678,Ex_Crym_Mndal_3,Macosko,Nuclei
Macosko|Ex_Crym_Mndal_2,679,Ex_Crym_Mndal_2,Macosko,Nuclei
Zeng|415,680,415,Zeng,Cells
Macosko|Ex_Crym_Mndal_1,681,Ex_Crym_Mndal_1,Macosko,Nuclei
Zeng|414,682,414,Zeng,Cells
Macosko|Ex_Ccn3_Slc30a3_Dcn_1,683,Ex_Ccn3_Slc30a3_Dcn_1,Macosko,Nuclei
Macosko|Ex_Ccn3_Fezf2_Dcn_2,684,Ex_Ccn3_Fezf2_Dcn_2,Macosko,Nuclei
Zeng|446,685,446,Zeng,Cells
Macosko|Ex_Ccn3_Fezf2_C1ql2,686,Ex_Ccn3_Fezf2_C1ql2,Macosko,Nuclei
Macosko|Ex_Ccn3_Fezf2_Vgll3_2,687,Ex_Ccn3_Fezf2_Vgll3_2,Macosko,Nuclei
Zeng|442,688,442,Zeng,Cells
Macosko|Ex_Ccn3_Fezf2_Dcn_1,689,Ex_Ccn3_Fezf2_Dcn_1,Macosko,Nuclei
Macosko|Ex_Ccn3_Fezf2_Dcn_3,690,Ex_Ccn3_Fezf2_Dcn_3,Macosko,Nuclei
Zeng|439,691,439,Zeng,Cells
Macosko|Ex_Ccn3_Fezf2_Cd36,692,Ex_Ccn3_Fezf2_Cd36,Macosko,Nuclei
Macosko|Ex_Ccn3_Fezf2_Mndal,693,Ex_Ccn3_Fezf2_Mndal,Macosko,Nuclei
Zeng|450,694,450,Zeng,Cells
Zeng|468,695,468,Zeng,Cells
Macosko|Ex_Ccn3_Fezf2_Scin,696,Ex_Ccn3_Fezf2_Scin,Macosko,Nuclei
Zeng|443,697,443,Zeng,Cells
Macosko|Ex_Ccn3_Fezf2_Ptprc_1,698,Ex_Ccn3_Fezf2_Ptprc_1,Macosko,Nuclei
Macosko|Ex_Ccn3_Fezf2_Ptprc_3,699,Ex_Ccn3_Fezf2_Ptprc_3,Macosko,Nuclei
Macosko|Ex_Ccn3_Fezf2_Psrc1,700,Ex_Ccn3_Fezf2_Psrc1,Macosko,Nuclei
Macosko|Ex_Ccn3_Fezf2_Speer4a,701,Ex_Ccn3_Fezf2_Speer4a,Macosko,Nuclei
Zeng|472,702,472,Zeng,Cells
Macosko|Ex_Ccn3_Fezf2_Ptprc_2,703,Ex_Ccn3_Fezf2_Ptprc_2,Macosko,Nuclei
Zeng|473,704,473,Zeng,Cells
Zeng|448,705,448,Zeng,Cells
Zeng|447,706,447,Zeng,Cells
Zeng|440,707,440,Zeng,Cells
Zeng|441,708,441,Zeng,Cells
Macosko|Ex_Fezf2_Vgll3,709,Ex_Fezf2_Vgll3,Macosko,Nuclei
Zeng|454,710,454,Zeng,Cells
Macosko|Ex_Trabd2b_Slc30a3_Serpinb8,711,Ex_Trabd2b_Slc30a3_Serpinb8,Macosko,Nuclei
Macosko|Ex_Ccn3_Fezf2_Vgll3_1,712,Ex_Ccn3_Fezf2_Vgll3_1,Macosko,Nuclei
Zeng|438,713,438,Zeng,Cells
Macosko|Ex_Trabd2b_Slc30a3_Vgll3,714,Ex_Trabd2b_Slc30a3_Vgll3,Macosko,Nuclei
Zeng|453,715,453,Zeng,Cells
Macosko|Ex_Trabd2b_Slc30a3_Mybpc1,716,Ex_Trabd2b_Slc30a3_Mybpc1,Macosko,Nuclei
Macosko|Ex_Crym_Krt2,717,Ex_Crym_Krt2,Macosko,Nuclei
Macosko|Ex_Slc30a3_Vgll3,718,Ex_Slc30a3_Vgll3,Macosko,Nuclei
Zeng|464,719,464,Zeng,Cells
Zeng|456,720,456,Zeng,Cells
Zeng|466,721,466,Zeng,Cells
Zeng|459,722,459,Zeng,Cells
Zeng|457,723,457,Zeng,Cells
Zeng|455,724,455,Zeng,Cells
Zeng|458,725,458,Zeng,Cells
Macosko|Ex_Trabd2b_Slc30a3_Bfsp2,726,Ex_Trabd2b_Slc30a3_Bfsp2,Macosko,Nuclei
Macosko|Ex_Trabd2b_Slc30a3_Mybpc1_Pla2g4e,727,Ex_Trabd2b_Slc30a3_Mybpc1_Pla2g4e,Macosko,Nuclei
Macosko|Ex_Trabd2b_Slc30a3_Trh_3,728,Ex_Trabd2b_Slc30a3_Trh_3,Macosko,Nuclei
Macosko|Ex_Trabd2b_Slc30a3_Trh_2,729,Ex_Trabd2b_Slc30a3_Trh_2,Macosko,Nuclei
Macosko|Ex_Trabd2b_Slc30a3_Col13a1,730,Ex_Trabd2b_Slc30a3_Col13a1,Macosko,Nuclei
Macosko|Ex_Trabd2b_Slc30a3_Met,731,Ex_Trabd2b_Slc30a3_Met,Macosko,Nuclei
Zeng|462,732,462,Zeng,Cells
Zeng|463,733,463,Zeng,Cells
Zeng|258,734,258,Zeng,Cells
Macosko|Ex_Trabd2b_Slc30a3_Trh_1,735,Ex_Trabd2b_Slc30a3_Trh_1,Macosko,Nuclei
Zeng|451,736,451,Zeng,Cells
Zeng|452,737,452,Zeng,Cells
Zeng|257,738,257,Zeng,Cells
Zeng|460,739,460,Zeng,Cells
Zeng|227,740,227,Zeng,Cells
Zeng|461,741,461,Zeng,Cells
Zeng|226,742,226,Zeng,Cells
Zeng|480,743,480,Zeng,Cells
Zeng|475,744,475,Zeng,Cells
Zeng|471,745,471,Zeng,Cells
Macosko|Ex_Ccn3_Slc30a3_Fanci,746,Ex_Ccn3_Slc30a3_Fanci,Macosko,Nuclei
Zeng|470,747,470,Zeng,Cells
Zeng|481,748,481,Zeng,Cells
Macosko|Ex_Ccn3_Slc30a3_Grp,749,Ex_Ccn3_Slc30a3_Grp,Macosko,Nuclei
Zeng|474,750,474,Zeng,Cells
Macosko|Ex_Slc30a3_Galr1,751,Ex_Slc30a3_Galr1,Macosko,Nuclei
Zeng|465,752,465,Zeng,Cells
Macosko|Ex_Ccn3_Fezf2_Col6a3,753,Ex_Ccn3_Fezf2_Col6a3,Macosko,Nuclei
Macosko|Ex_Lhx9_Mstn_Pld5,754,Ex_Lhx9_Mstn_Pld5,Macosko,Nuclei
Macosko|Ex_Rorb_Fibcd1_Megf11,755,Ex_Rorb_Fibcd1_Megf11,Macosko,Nuclei
Zeng|356,756,356,Zeng,Cells
Macosko|Ex_Fezf2_Cfap58_1,757,Ex_Fezf2_Cfap58_1,Macosko,Nuclei
Macosko|Ex_Fezf2_Cfap58_2,758,Ex_Fezf2_Cfap58_2,Macosko,Nuclei
Macosko|Ex_Crym_Odad2_Fos,759,Ex_Crym_Odad2_Fos,Macosko,Nuclei
Macosko|Ex_Crym_Rgs5,760,Ex_Crym_Rgs5,Macosko,Nuclei
Macosko|Ex_Fezf2_Dlk1_Fos_2,761,Ex_Fezf2_Dlk1_Fos_2,Macosko,Nuclei
Zeng|346,762,346,Zeng,Cells
Macosko|Ex_Fezf2_Cdc25c_1,763,Ex_Fezf2_Cdc25c_1,Macosko,Nuclei
Macosko|Ex_Fezf2_Cdc25c_3,764,Ex_Fezf2_Cdc25c_3,Macosko,Nuclei
Macosko|Ex_Fezf2_Lhx9_3,765,Ex_Fezf2_Lhx9_3,Macosko,Nuclei
