cluster,class,region,study,is_reciprocal,recip_cluster
Macosko|Ex_Plekhg1_Col27a1_Npsr1_3,neuron,TH,Nuclei,FALSE,NA
Macosko|Ex_Plekhg1_Col27a1_C1ql2_1,neuron,TH,Nuclei,TRUE,Zeng|5020
Macosko|Ex_Plekhg1_Col27a1_C1ql2_2,neuron,TH,Nuclei,FALSE,NA
Macosko|Ex_Plekhg1_Col27a1_C1ql2_3,neuron,TH,Nuclei,FALSE,NA
Macosko|Ex_Sln_Sost_1,neuron,PAL,Nuclei,TRUE,Zeng|2866
Macosko|Ex_Sln_Sost_2,neuron,STR,Nuclei,FALSE,NA
Macosko|Ex_Sln_Pde1a,neuron,PAL,Nuclei,TRUE,Zeng|2867
Macosko|Ex_Sln_A730046J19Rik,neuron,PAL,Nuclei,FALSE,NA
Macosko|Ex_Sln_Niban1,neuron,PAL,Nuclei,TRUE,Zeng|2869
Macosko|Ex_Ebf2_Iigp1_1,neuron,PAL,Nuclei,TRUE,Zeng|2679
Macosko|Ex_Ebf2_Iigp1_2,neuron,TH,Nuclei,FALSE,NA
Macosko|Ex_Ebf2_Niban1_1,neuron,PAL,Nuclei,FALSE,NA
Macosko|Ex_Ebf2_Niban1_2,neuron,PAL,Nuclei,TRUE,Zeng|2870
Macosko|CholEx_Irx2_Gm5741,neuron,TH,Nuclei,TRUE,Zeng|2894
Macosko|CholEx_Irx2_Slc43a3_1,neuron,TH,Nuclei,TRUE,Zeng|2878
Macosko|CholEx_Irx2_Slc43a3_2,neuron,TH,Nuclei,TRUE,Zeng|2880
Macosko|CholEx_Irx2_Slc43a3_3,neuron,TH,Nuclei,FALSE,NA
Macosko|CholEx_Irx2_Slc43a3_4,neuron,TH,Nuclei,TRUE,Zeng|2884
Macosko|Ex_Irx2_Slc43a3_1,neuron,TH,Nuclei,TRUE,Zeng|2882
Macosko|Ex_Irx2_Kcng4_Slc43a3,neuron,TH,Nuclei,TRUE,Zeng|2889
Macosko|Ex_Pou4f1_Htr5b_1,neuron,MY,Nuclei,FALSE,NA
Macosko|Ex_Pou4f1_Htr5b_2,neuron,MY,Nuclei,FALSE,NA
Macosko|Ex_Pou4f1_Htr5b_3,neuron,MY,Nuclei,FALSE,NA
Macosko|Ex_Pou4f1_Htr5b_4,neuron,MY,Nuclei,FALSE,NA
Macosko|Ex_Pou4f1_Htr5b_5,neuron,MY,Nuclei,FALSE,NA
Macosko|Ex_Pou4f1_Htr5b_6,neuron,MY,Nuclei,FALSE,NA
Macosko|Ex_Pou4f1_Htr5b_7,neuron,MY,Nuclei,FALSE,NA
Macosko|Ex_Pou4f1_Htr5b_8,neuron,MY,Nuclei,FALSE,NA
Macosko|Ex_Pou4f1_Htr5b_9,neuron,MY,Nuclei,FALSE,NA
Macosko|Ex_Pou4f1_Htr5b_10,neuron,MY,Nuclei,FALSE,NA
Macosko|Ex_Pou4f1_Htr5b_11,neuron,MY,Nuclei,FALSE,NA
Macosko|Ex_Pou4f1_Htr5b_12,neuron,MY,Nuclei,TRUE,Zeng|3623
Macosko|Ex_Pou4f1_Htr5b_13,neuron,MY,Nuclei,FALSE,NA
Macosko|Ex_Pou4f1_Htr5b_14,neuron,MY,Nuclei,FALSE,NA
Macosko|Ng_Lhx1_Mab21l3_1,NG,HPF,Nuclei,FALSE,NA
Macosko|Ng_Lhx1_Mab21l3_2,NG,HPF,Nuclei,TRUE,Zeng|2762
Macosko|Ng_Lhx1_Trp73,NG,Isocortex,Nuclei,TRUE,Zeng|2767
Macosko|Ng_Lhx1_Gcgr,NG,,Nuclei,TRUE,Zeng|2766
Macosko|Ex_Lhx1_Edn1,neuron,OLF,Nuclei,TRUE,Zeng|2764
Macosko|Chol_Tbx20_A4galt_1,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Tbx20_A4galt_2,neuron,P,Nuclei,FALSE,NA
Macosko|Chol_Tbx20_Gm7694_1,neuron,MY,Nuclei,TRUE,Zeng|8957
Macosko|Chol_Isl2_Mnx1_1,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Isl2_Mnx1_2,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Tbx20_Ucn,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Tbx20_Gm7694_2,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Tbx20_Edn3,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Tbx20_Car3,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Tbx20_Apol6,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Tbx20_Casp12,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Isl2_Gata6_1,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Isl2_Gata6_2,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Isl2_1700017N19Rik_1,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Isl2_1700017N19Rik_2,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Isl2_Gata6_3,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Isl2_Gata6_4,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Isl2_Il22ra1_1,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Isl2_Il22ra1_2,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Isl2_Il22ra1_3,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Isl2_Cpb1,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Tbx20_Plau,neuron,MY,Nuclei,FALSE,NA
Macosko|Chol_Lhx4_Lrrc52,neuron,MB,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Otof,neuron,Isocortex,Nuclei,TRUE,Zeng|232
Macosko|Ex_Rorb_Adam33,neuron,Isocortex,Nuclei,TRUE,Zeng|177
Macosko|Ex_Rorb_Tnnc1,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Rorb_Naaa11_Aldh1l1,neuron,Isocortex,Nuclei,TRUE,Zeng|176
Macosko|Ex_Rorb_Naa11_Gsg1l,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Rorb_Col8a1_Scn7a,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Rorb_Col8a1,neuron,Isocortex,Nuclei,TRUE,Zeng|186
Macosko|Ex_Rorb_Col8a1_Cntnap4,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Rspo1_Fos,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Rorb_Endou_1,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Rorb_Endou_2,neuron,Isocortex,Nuclei,TRUE,Zeng|188
Macosko|Ex_Rorb_Fibcd1_Megf11,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Rorb_Fibcd1_Syt6,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Rorb_Fibcd1_Syt6_Lrmp,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Col6a1,neuron,Isocortex,Nuclei,TRUE,Zeng|140
Macosko|Ex_Rorb_Esr2_1,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Rorb_Esr2_2,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Smpdl3b,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Dcn_Grik3,neuron,Isocortex,Nuclei,TRUE,Zeng|114
Macosko|Ex_Rorb_Ovol2,neuron,Isocortex,Nuclei,TRUE,Zeng|102
Macosko|Ex_Fezf2_Spaar,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Tnfaip6_Fos,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Sulf1_Aprk1,neuron,Isocortex,Nuclei,TRUE,Zeng|141
Macosko|Ex_Rorb_Dnah14,neuron,Isocortex,Nuclei,TRUE,Zeng|98
Macosko|Ex_Rorb_Rxfp2,neuron,Isocortex,Nuclei,TRUE,Zeng|163
Macosko|Ex_Foxp2_Spsb1,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Foxp2_Myzap,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Rgs16,neuron,Isocortex,Nuclei,TRUE,Zeng|202
Macosko|Ex_Slc30a3_P2rx6,neuron,Isocortex,Nuclei,TRUE,Zeng|299
Macosko|Ex_Oprk1_Col11a1,neuron,Isocortex,Nuclei,TRUE,Zeng|128
Macosko|Ex_Fezf2_Il22,neuron,Isocortex,Nuclei,TRUE,Zeng|413
Macosko|Ex_Fezf2_Klhl1,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_C1ql2,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Chrna6,neuron,Isocortex,Nuclei,TRUE,Zeng|395
Macosko|Ex_Fezf2_Egflam_Syt2,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Egflam_Adamts10,neuron,Isocortex,Nuclei,TRUE,Zeng|377
Macosko|Ex_Fezf2_Lipm,neuron,Isocortex,Nuclei,TRUE,Zeng|326
Macosko|Ex_Slc30a3_Trhr,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Syndig1l,neuron,OLF,Nuclei,TRUE,Zeng|260
Macosko|Ex_Slc30a3_Capsl_Utrn,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Hnf4g,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Clspn,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Best3_1,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Best3_2,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Best3_3,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Best3_4,neuron,HPF,Nuclei,TRUE,Zeng|206
Macosko|Ex_Slc30a3_Efemp1_Chn2,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Efemp1_Endou,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Rorb_Acp7,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Lef1_Gpr101,neuron,HPF,Nuclei,TRUE,Zeng|247
Macosko|Ex_Rorb_Hc_Pou6f2,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Rorb_Hc_Sox6,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Fibcd1_Gpr101,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Rorb_Cbln1_Susd5,neuron,Isocortex,Nuclei,TRUE,Zeng|145
Macosko|Ex_Rorb_Cbln1_Abca8a,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Rorb_Cyp26b1,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Rorb_Fn1_Inhbb,neuron,Isocortex,Nuclei,TRUE,Zeng|165
Macosko|Ex_Rorb_Scn5a,neuron,Isocortex,Nuclei,TRUE,Zeng|115
Macosko|Ex_Rorb_Scn5a_Rxrg,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Scn5a_Dcn,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Scn5a,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Fibcd1_Fos_Sema3e,neuron,Isocortex,Nuclei,TRUE,Zeng|147
Macosko|Ex_Fezf2_Fibcd1_Fos_Tnn,neuron,Isocortex,Nuclei,TRUE,Zeng|162
Macosko|Ex_Slc30a3_Otof_Dgkk_Grik3,neuron,HPF,Nuclei,TRUE,Zeng|323
Macosko|Ex_Slc30a3_Otof_Dgkk_Ndst4,neuron,HPF,Nuclei,TRUE,Zeng|320
Macosko|Ex_Fezf2_C1qtnf7,neuron,Isocortex,Nuclei,TRUE,Zeng|318
Macosko|Ex_Slc30a3_Sec14l3,neuron,HPF,Nuclei,TRUE,Zeng|251
Macosko|Ex_Slc30a3_Gsta2_1,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Gsta2_2,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Gsta2_3,neuron,Isocortex,Nuclei,TRUE,Zeng|303
Macosko|Ex_Slc30a3_Gsta2_4,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Gsta2_5,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Gsta2_6,neuron,CB,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Vit,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Cdc14a,neuron,Isocortex,Nuclei,TRUE,Zeng|300
Macosko|Ex_Slc30a3_Cfap58_Trhr,neuron,HPF,Nuclei,TRUE,Zeng|301
Macosko|Ex_Slc30a3_Cfap58,neuron,HPF,Nuclei,TRUE,Zeng|302
Macosko|Ex_Fn1_Cfap58,neuron,HPF,Nuclei,TRUE,Zeng|306
Macosko|Ex_Abi3bp_Tfap2d,neuron,OLF,Nuclei,TRUE,Zeng|281
Macosko|Ex_Rorb_Cth,neuron,OLF,Nuclei,TRUE,Zeng|279
Macosko|Ex_Rorb_Lcp1,neuron,,Nuclei,FALSE,NA
Macosko|Ex_Rorb_E130114P18Rik_1,neuron,,Nuclei,FALSE,NA
Macosko|Ex_Rorb_E130114P18Rik_2,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Rorb_E130114P18Rik_3,neuron,,Nuclei,FALSE,NA
Macosko|Ex_Abi3bp_Pnmt,neuron,OLF,Nuclei,TRUE,Zeng|296
Macosko|Ex_Abi3bp_Lrmp,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Ebf1_Scn5a,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Klhl14,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Abi3bp_Insyn2b,neuron,,Nuclei,TRUE,Zeng|292
Macosko|Ex_Slc30a3_Klhl14_Ndnf,neuron,Isocortex,Nuclei,TRUE,Zeng|293
Macosko|Ex_Slc30a3_Crlf1_1,neuron,Isocortex,Nuclei,TRUE,Zeng|288
Macosko|Ex_Slc30a3_Crlf1_2,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Ssmem1_1,neuron,OLF,Nuclei,TRUE,Zeng|272
Macosko|Ex_Slc30a3_Ssmem1_2,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Adrb2,neuron,OLF,Nuclei,TRUE,Zeng|270
Macosko|Ex_Slc30a3_Lrmp_Il1rl2,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Lrmp_Il1rl2_Slc17a6,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Rorb_Ptpn20,neuron,OLF,Nuclei,TRUE,Zeng|261
Macosko|Ex_Sulf1_Drd2,neuron,Isocortex,Nuclei,TRUE,Zeng|120
Macosko|Ex_Sulf1_Agtr1b,neuron,OLF,Nuclei,TRUE,Zeng|149
Macosko|Ex_Sulf1_Agtr1b_Fos,neuron,Isocortex,Nuclei,TRUE,Zeng|119
Macosko|Ex_Slc30a3_Left1_Cd36,neuron,HPF,Nuclei,TRUE,Zeng|360
Macosko|Ex_Fibcd1_Apela_Rab3b,neuron,HPF,Nuclei,TRUE,Zeng|351
Macosko|Ex_Fibcd1_Apela_Ptpro,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Fibcd1_Lefty1_1,neuron,HPF,Nuclei,TRUE,Zeng|358
Macosko|Ex_Fibcd1_Lefty1_2,neuron,,Nuclei,TRUE,Zeng|354
Macosko|Ex_Fibcd1_Lefty1_3,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fibcd1_Slc9a4_1,neuron,Isocortex,Nuclei,TRUE,Zeng|352
Macosko|Ex_Fibcd1_Slc9a4_2,neuron,,Nuclei,FALSE,NA
Macosko|Ex_Fibcd1_Slc9a4_3,neuron,,Nuclei,FALSE,NA
Macosko|Ex_Fibcd1_Psrc1_1,neuron,TH,Nuclei,FALSE,NA
Macosko|Ex_Fibcd1_Psrc1_2,neuron,OLF,Nuclei,TRUE,Zeng|350
Macosko|Ex_Fibcd1_Psrc1_3,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Fibcd1_Psrc1_4,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Fibcd1_Psrc1_5,neuron,HPF,Nuclei,TRUE,Zeng|359
Macosko|Ex_Fezf2_Lrp2,neuron,HPF,Nuclei,TRUE,Zeng|330
Macosko|Ex_Fibcd1_Psrc1_6,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Best3,neuron,,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Ntn5_1,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Slc30a3_Ntn5_2,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Dlk1_Tafa1,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Dlk1_Fos_1,neuron,Isocortex,Nuclei,TRUE,Zeng|346
Macosko|Ex_Fezf2_Dlk1_Fos_2,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Dlk1_Grik1,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Dlk1_Meis2,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Dlk1_A730049H05Rik,neuron,Isocortex,Nuclei,TRUE,Zeng|362
Macosko|Ex_Fibcd1_Tacr3_1,neuron,HPF,Nuclei,TRUE,Zeng|343
Macosko|Ex_Fibcd1_Tacr3_2,neuron,HPF,Nuclei,TRUE,Zeng|366
Macosko|Ex_Fibcd1_Tacr3_3,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fibcd1_Tacr3_4,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Fibcd1_Lefty1_Nell1,neuron,Isocortex,Nuclei,TRUE,Zeng|331
Macosko|Ex_Fibcd1_Lefty1_Gpc3,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fibcd1_Slc9a4,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Fbln1,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Cfap58_1,neuron,Isocortex,Nuclei,TRUE,Zeng|356
Macosko|Ex_Fezf2_Cfap58_2,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Rab38_Vwc2l,neuron,HPF,Nuclei,TRUE,Zeng|335
Macosko|Ex_Fezf2_Rab38_Met,neuron,Isocortex,Nuclei,TRUE,Zeng|333
Macosko|Ex_Fezf2_Slfn2,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Plscr4,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Gpr101_1,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Gpr101_2,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Gpr101_3,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Gpr101_4,neuron,Isocortex,Nuclei,TRUE,Zeng|332
Macosko|Ex_Fezf2_Cd36,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Cdc25c_1,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Cdc25c_2,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Cdc25c_3,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Acp7,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Glyat,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Ccdc121,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Ror1_Clspn,neuron,Isocortex,Nuclei,TRUE,Zeng|373
Macosko|Ex_Fezf2_Lhx9_1,neuron,CTXsp,Nuclei,TRUE,Zeng|365
Macosko|Ex_Fezf2_Lhx9_2,neuron,CTXsp,Nuclei,TRUE,Zeng|324
Macosko|Ex_Fezf2_Lhx9_3,neuron,Isocortex,Nuclei,TRUE,Zeng|355
Macosko|Ex_Fezf2_Fn1_Mctp2,neuron,Isocortex,Nuclei,TRUE,Zeng|372
Macosko|Ex_Fezf2_Fn1_Reln,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Nts,neuron,HPF,Nuclei,TRUE,Zeng|341
Macosko|Ex_Fezf2_9130008F23Rik,neuron,Isocortex,Nuclei,TRUE,Zeng|375
Macosko|Ex_Fezf2_Tnfsf15,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Galr1,neuron,Isocortex,Nuclei,TRUE,Zeng|369
Macosko|Ex_Crym_Chrna5,neuron,HPF,Nuclei,TRUE,Zeng|328
Macosko|Ex_Crym_Cldn22,neuron,HPF,Nuclei,TRUE,Zeng|421
Macosko|Ex_Crym_Plagl1_1,neuron,HPF,Nuclei,TRUE,Zeng|425
Macosko|Ex_Crym_Plagl1_2,neuron,HPF,Nuclei,TRUE,Zeng|426
Macosko|Ex_Crym_Rgs5,neuron,,Nuclei,FALSE,NA
Macosko|Ex_Crym_Odad2_1,neuron,HPF,Nuclei,TRUE,Zeng|428
Macosko|Ex_Crym_Odad2_2,neuron,HPF,Nuclei,TRUE,Zeng|430
Macosko|Ex_Crym_Odad2_3,neuron,HPF,Nuclei,TRUE,Zeng|429
Macosko|Ex_Crym_Odad2_Fos,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Crym_Mndal_1,neuron,HPF,Nuclei,TRUE,Zeng|414
Macosko|Ex_Crym_Mndal_2,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Crym_Mndal_3,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Crym_Mndal_4,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Crym_Nuak2,neuron,HPF,Nuclei,TRUE,Zeng|297
Macosko|Ex_Crym_Prrx1,neuron,HPF,Nuclei,TRUE,Zeng|417
Macosko|Ex_Crym_Csf2rb2,neuron,HPF,Nuclei,TRUE,Zeng|418
Macosko|Ex_Crym_Krt2,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Vgll3,neuron,CTXsp,Nuclei,TRUE,Zeng|441
Macosko|Ex_Slc30a3_Vgll3,neuron,HPF,Nuclei,TRUE,Zeng|457
Macosko|Ex_Trabd2b_Slc30a3_Vgll3,neuron,CTXsp,Nuclei,TRUE,Zeng|453
Macosko|Ex_Trabd2b_Slc30a3_Mybpc1,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Trabd2b_Slc30a3_Met,neuron,HPF,Nuclei,FALSE,NA
Macosko|Ex_Trabd2b_Slc30a3_Bfsp2,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Ccn3_Slc30a3_Dcn_1,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Ccn3_Slc30a3_Dcn_2,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Trabd2b_Slc30a3_Mybpc1_Pla2g4e,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Trabd2b_Slc30a3_Pdzrn3,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Trabd2b_Slc30a3_Atp8b1,neuron,OLF,Nuclei,TRUE,Zeng|488
Macosko|Ex_Crym_Cxcl12,neuron,OLF,Nuclei,TRUE,Zeng|483
Macosko|Ex_Trabd2b_Slc30a3_Ednra_1,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Trabd2b_Slc30a3_Ednra_2,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Trabd2b_Slc30a3_Col13a1,neuron,HPF,Nuclei,TRUE,Zeng|463
Macosko|Ex_Trabd2b_Slc30a3_Trh_1,neuron,OLF,Nuclei,TRUE,Zeng|257
Macosko|Ex_Trabd2b_Slc30a3_Trh_2,neuron,Isocortex,Nuclei,FALSE,NA
Macosko|Ex_Trabd2b_Slc30a3_Trh_3,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Trabd2b_Slc30a3_Serpinb8,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Ccn3_Fezf2_Vgll3_1,neuron,CTXsp,Nuclei,TRUE,Zeng|438
Macosko|Ex_Slc30a3_Galr1,neuron,OLF,Nuclei,FALSE,NA
Macosko|Ex_Ccn3_Fezf2_Vgll3_2,neuron,CTXsp,Nuclei,TRUE,Zeng|442
Macosko|Ex_Ccn3_Fezf2_Dcn_1,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Ccn3_Fezf2_Dcn_2,neuron,CTXsp,Nuclei,TRUE,Zeng|446
Macosko|Ex_Ccn3_Fezf2_Dcn_3,neuron,CTXsp,Nuclei,TRUE,Zeng|439
Macosko|Ex_Ccn3_Fezf2_C1ql2,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Ccn3_Fezf2_Col6a3,neuron,CTXsp,Nuclei,TRUE,Zeng|465
Macosko|Ex_Ccn3_Fezf2_Speer4a,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Ccn3_Fezf2_Psrc1,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Ccn3_Fezf2_Ptprc_1,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Ccn3_Fezf2_Ptprc_2,neuron,CTXsp,Nuclei,TRUE,Zeng|473
Macosko|Ex_Ccn3_Fezf2_Ptprc_3,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Ccn3_Fezf2_Cd36,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Ccn3_Fezf2_Mndal,neuron,CTXsp,Nuclei,TRUE,Zeng|450
Macosko|Ex_Ccn3_Fezf2_Scin,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Ccn3_Slc30a3_Fanci,neuron,CTXsp,Nuclei,TRUE,Zeng|470
Macosko|Ex_Ccn3_Slc30a3_Grp,neuron,CTXsp,Nuclei,TRUE,Zeng|474
Macosko|Ex_Cyp26b1_Slc30a3_Dkkl1_1,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Cyp26b1_Slc30a3_Dkkl1_2,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Cyp26b1_Slc30a3_Ptprc_1,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Cyp26b1_Slc30a3_Ptprc_2,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Cyp26b1_Slc30a3_Ptprc_3,neuron,,Nuclei,FALSE,NA
Macosko|Ex_Lhx9_Mstn_Vxn,neuron,Isocortex,Nuclei,TRUE,Zeng|479
Macosko|Ex_Lhx9_Mstn_Pld5,neuron,CTXsp,Nuclei,FALSE,NA
Macosko|Ex_Fezf2_Hc,neuron,,Nuclei,FALSE,NA
Macosko|Ex_Abi3bp_Calcrl,neuron,OLF,Nuclei,TRUE,Zeng|294
Macosko|Ex_Abi3bp_Hcrtr2,neuron,OLF,Nuclei,TRUE,Zeng|977
Macosko|Ex_Slc30a3_Shisa8_1,neuron,Isocortex,Nuclei,TRUE,Zeng|314
Macosko|Ex_Slc30a3_Shisa8_2,neuron,Isocortex,Nuclei,FALSE,NA
